SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
7976,"b'Lei_ gli amici e tutto il resto'","b'Nek'",0.0,235.04934,2,142.097,1,"b'Nati per vivere'",0
7977,"b'Live On Letterman-Music From The Late Show'","b'Lenny Kravitz'",0.0,209.97179,1,134.388,1,"b'Are You Gonna Go My Way (Live)'",2000
7978,"b"Let's Go Round Again: The Best Of AWB"","b'Average White Band'",0.0,334.10567,7,135.644,4,"b'A Love Of Your Own '",1976
7979,"b'Give Me M.T.V.'","b'Apple Gabriel'",0.0,215.77098,6,154.013,4,"b'Rude Boy Juggling (Dub)'",0
7980,"b'Neurovision'","b'Telex'",0.0,244.68853,8,151.221,4,"b'Tour De France'",1980
7981,"b'1970: The Complete Fun House Sessions'","b'The Stooges'",0.0,25.5473,9,132.606,1,"b'Loose (False Start Take 3)'",0
7982,"b'La vie va si vite (Live)'","b'Claire Elzi\xc3\xa8re'",0.0,174.41914,7,95.77,3,"b"Le grand et le p'tit (Live)"",0
7983,"b'Produto Nacional II'","b'S\xc3\xb3 Pra Contrariar'",0.0,161.51465,7,104.878,4,"b'Pout Pourri "Ra\xc3\xa7a Negra" 1'",2004
7984,"b'B.L.E.V.E.'","b'Kutt Calhoun'",0.0,307.51302,9,140.058,4,"b'N A Whitemanzeyez'",2004
7985,"b'Strictly Physical'","b'Monrose'",0.0,198.08608,5,81.615,5,"b'Dangerous'",2007
7986,"b'Get On Board'","b'Dorothy Love Coates'",0.0,169.66485,5,74.609,5,"b'Old Gospel Train (The Next Stop Is Mine)'",0
7987,"b'Mumbo Gumbo'","b'The Mojos'",0.0,199.57506,11,144.02,4,"b'Swamp Dog'",0
7988,"b'Afterglow'","b'Sarah McLachlan'",0.0,234.44853,3,144.604,4,"b'Push'",2003
7989,"b'Recordings Of Music For Film'","b'Vincent Gallo'",0.0,73.03791,7,94.989,1,"b'Good Bye Sadness_ Hello Death'",2002
7990,"b'Center Of Attraction'","b'Lukie D'",0.0,240.56118,0,160.011,4,"b'I Love U Babe'",0
7991,"b'Mocosos Pateticos'","b'Ratas Del Vaticano'",0.0,64.05179,7,178.577,1,"b'El Cholo Del Salon'",0
7992,"b'A Love Surreal'","b'The Zen Tricksters'",0.0,707.00363,7,101.34,4,"b"Goin' Down Slow"",0
7993,"b'Evolve'","b'Endo'",0.0,166.29506,2,95.599,4,"b'The Getaway'",2001
7994,"b'UHF: Weird Al Yankovic'","b'Weird Al Yankovic'",0.0,105.58649,3,184.665,4,"b'Fun Zone'",1989
7995,"b'Gladiator - Music From The Motion Picture'","b'Hans Zimmer / Lisa Gerrard'",0.0,215.95383,0,118.31,3,"b'Homecoming [Gladiator - Music from the Motion Picture]'",0
7996,"b'Peace Is Here: Christmas Reflections by Jars Of Clay'","b'Jars Of Clay'",0.0,115.46077,7,108.497,4,"b'Child Of Sorrows'",0
7997,"b'The Sound Of UK Funky'","b'Crazy Cousinz feat. Kimona'",0.0,279.71873,1,125.963,4,"b'I See You'",0
7998,"b'The Tiswas Album'","b'Lene Lovich'",0.0,165.92934,10,153.942,1,"b'Lucky Number'",1978
7999,"b'Spread The Fire'","b'Fueled By Fire'",0.0,313.73016,9,207.977,4,"b'Thrash Is Back'",2007
8000,"b'Blue Valentines -From Blue Note With Love'","b'Duke Pearson'",0.0,327.02649,2,148.018,4,"b'Like Someone In Love (Rudy Van Gelder Edition)'",0
8001,"b'Y Siguen Los Exitos (Album)'","b'Los Llaneros De La Frontera'",0.0,272.56118,5,127.859,1,"b'Caballo Prieto Azabache'",0
8002,"b"A Lil' Sumpin' Sumpin'"","b'Troop'",0.0,273.89342,10,98.051,4,"b"Got Me Goin'"",0
8003,"b'Homer Mekomi (Local Material)'","b'Hadag Nachash'",0.0,665.18159,8,160.16,4,"b'Ma Naasse? (What Will We Do?)'",0
8004,"b'Bazi nagy lagzi'","b'Irigy H\xc3\xb3naljmirigy'",0.0,104.72444,5,95.571,1,"b'K\xc3\xb6zj\xc3\xa1t\xc3\xa9k'",0
8005,"b'Petrol Presents The Greatest Songs Ever: India'","b'Prem Joshua'",0.0,513.12281,10,103.863,4,"b'Lahore Connection'",2005
8006,"b'At The Lighthouse'","b'Cannonball Adderley Quintet'",0.0,354.76853,2,121.02,4,"b'Big "P" (Live)'",0
8007,"b'Irish Revolutionary Songs'","b'The ClancyBrothers & Tommy Makem'",0.0,129.82812,9,107.813,1,"b'Boys From County Cork'",0
8008,"b'Back To The Bars [LIVE]'","b'Todd Rundgren'",0.0,660.13995,0,87.542,5,"b"Medley: I'm So Proud/Ooh Baby Baby/La La Means I Love You/I Saw The Light [Live Version - 1978]"",0
8009,"b'The Classical Album 2007'","b'Ludovico Einaudi'",0.0,226.37669,9,95.503,4,"b'Uno'",2006
8010,"b'Your Business'","b'Miquel Brown'",0.0,485.98159,1,127.856,4,"b'Your Business'",0
8011,"b'Feeling Good'","b'Coldfeet'",0.0,324.62322,1,128.945,4,"b'Feeling Good Is Everything (Original)'",2007
8012,"b'The Life Pursuit'","b'Belle & Sebastian'",0.0,244.40118,8,155.996,4,"b'Another Sunny Day'",2006
8013,"b'Waking Hour'","b'Vienna Teng'",0.0,233.37751,11,114.181,4,"b'Lullabye For A Stormy Night'",2002
8014,"b'Air Time'","b'Glass Tiger'",0.0,246.83057,10,88.578,4,"b'Touch Of Your Hand'",0
8015,"b'Dis Wo Ich Herkomm'","b'Samy Deluxe'",0.0,288.28689,0,111.567,1,"b'Musik Um Durch Den Tag Zu Komm'",2009
8016,"b'Fucking Consumer'","b'I-F'",0.0,314.46159,4,94.183,4,"b'Endtheme'",1997
8017,"b'The Truth In Everything Rejected'","b'DREAMDAZE'",0.0,198.53016,7,150.061,4,"b'Eleanor Again and Again'",0
8018,"b'Shaping the Unknown'","b'Circular'",0.0,341.68118,7,60.963,4,"b'Volcanic & Fervent'",2006
8019,"b'Frei zu sein'","b'In Extremo'",0.0,215.74485,9,91.957,4,"b'Berlin'",2008
8020,"b'Frozen Chambers'","b'Force Majeure'",0.0,313.91302,9,126.054,4,"b'Lightbringer Returns'",0
8021,"b'All Night Long'","b'Byther Smith'",0.0,150.22975,0,169.349,4,"b'Is He White Or Is He Black?'",1997
8022,"b'Mozart : Chamber Music'","b'Alban Berg Quartet'",0.0,375.90159,10,146.618,1,"b'String Quartet No.16 in E flat major K428 : III Menuetto - Allegretto'",0
8023,"b'Twenty One'","b'Geri Allen'",0.0,377.88689,0,55.291,5,"b'Old Folks'",0
8024,"b'My First Record'","b'Giuseppe Di Stefano'",0.0,179.66975,3,71.673,5,"b'Messa da Requiem: Ingemisco'",0
8025,"b'Project Mayhem'","b'L.E.G.A.C.Y.'",0.0,248.63302,5,94.079,4,"b'Dirty Bomb (Bonus Track)'",2005
8026,"b'Land Of The Sky'","b'Al Petteway / Amy White'",0.0,281.49506,2,183.283,4,"b'Shady Grove'",0
8027,"b'Savannah Drive'","b'Maria Taylor with Andy LeMaster'",0.0,211.30404,9,112.426,4,"b'Birmingham 1982'",2005
8028,"b'The Death Defying Judy Henske: The First Concert Album'","b'Judy Henske'",0.0,316.62975,9,80.297,4,"b'Danny Boy (Live Version)'",0
8029,"b'Red Hot & Blu'","b'Mike Bloomfield'",0.0,186.8273,9,95.543,1,"b"I'm Glad I'm Jewish"",1987
8030,"b'Formaldehyde'","b'Terrorvision'",0.0,327.3922,7,118.484,4,"b"Don't Shoot My Dog"",1993
8031,"b'Urin Gagarin EP'","b'Cannibal Cooking Club'",0.0,381.02159,7,139.931,4,"b'Longpigchief'",0
8032,"b'The Stonewall Celebration Concert'","b'Renato Russo'",0.0,114.88608,8,96.971,3,"b'If I Loved You'",1994
8033,"b'Musette A Tout Va'","b'Andr\xc3\xa9 Verchuren'",0.0,135.73179,9,237.009,1,"b'Plaisance Fox'",0
8034,"b'Lungo I Bordi'","b'Massimo Volume'",0.0,174.96771,7,134.155,4,"b'Nessun Ricordo'",1995
8035,"b'Killbilly Hill'","b'Southern Pacific'",0.0,298.37016,4,127.086,4,"b'Pink Cadillac'",2003
8036,"b'Romeo Turn'","b'King Midas'",0.0,226.84689,11,135.023,4,"b'Romeo Turn'",2003
8037,"b'Lawinenhund'","b'Jens Friebe'",0.0,178.18077,10,165.014,4,"b'Lawinenhund'",2005
8038,"b'Real Estate Records Vol 3'","b'Kut Chang'",0.0,449.48853,9,132.008,4,"b"Can't Stop Love"",0
8039,"b'Iron Will'","b'Grand Magus'",0.0,315.19302,5,131.96,4,"b'Beyond Good & Evil'",2008
8040,"b'Beat! The Spongetones'","b'The Spongetones'",0.0,185.52118,9,146.866,4,"b'Stop Looking At Me'",0
8041,"b'Pustota'","b'Theodor Bastard'",0.0,392.88118,7,87.297,4,"b'Pustota'",2004
8042,"b'Pictures Found In Paragraphs'","b'System and Station'",0.0,239.35955,2,153.052,3,"b'Pistol'",2000
8043,"b'Super Southern Gospel: Gold City'","b'Gold City'",0.0,178.96444,7,164.048,4,"b'When He Knocked On The Door Of My Heart'",2005
8044,"b'Tonight And The Rest Of My Life'","b'Nina Gordon'",0.0,245.89016,7,143.524,4,"b'Hold On To Me (Album Version)'",2000
8045,"b'Pariahs Sing Om'","b'Peter Wright'",0.0,236.82567,1,127.603,1,"b'Low Ground'",0
8046,"b"The Lost Scenes of Puss n' Boots"","b'Moriarty'",0.0,40.6722,2,129.737,1,"b'Noi Siamo Zingarelle II'",0
8047,"b'Oh Yell!'","b'Midtown Dickens'",0.0,186.69669,7,142.41,1,"b'Saturday Morning'",0
8048,"b'Confession'","b'Empty Trash'",0.0,236.72118,4,173.977,4,"b'Dirty Habits'",2007
8049,"b'Kauan_ kauan sitten'","b'Liekki'",0.0,305.50159,6,171.433,4,"b'Kauan_ kauan sitten'",0
8050,"b'Los Angeles'","b'X'",0.0,146.07628,6,100.408,4,"b'Soul Kitchen'",0
8051,"b'Erektion'","b'Troublemakers'",0.0,212.50567,9,141.131,4,"b'Lilla Perfekt'",0
8052,"b'Abbracadamn!!!'","b'Clan Destined'",0.0,249.59955,7,150.082,4,"b'Plan B'",0
8053,"b'Acolyte'","b'Delphic'",0.0,274.83383,11,138.966,4,"b'This Momentary'",2009
8054,"b'Yes Yes Vindictive'","b'Operator Please'",0.0,199.23546,6,85.96,4,"b'Ghost'",2007
8055,"b'La Misiva (Edicion Especial)'","b'Falsalarma'",0.0,322.14159,10,90.057,4,"b'Amada Mia'",0
8056,"b'Banderas De Nadie'","b'Pasion Vega'",0.0,220.57751,0,100.523,3,"b'Desnuda Tengo El Alma'",2003
8057,"b'The Distance To Here'","b'Live'",0.0,235.17995,3,118.935,4,"b'Meltdown'",1999
8058,"b'Strictly Nashville'","b'Jim Ed Brown'",0.0,133.79873,11,121.68,4,"b'Pop A Top'",2000
8059,"b'Inside Ronnie Milsap'","b'Ronnie Milsap'",0.0,210.36363,5,105.204,4,"b'He Got You'",1982
8060,"b'Tattooed Millionaire'","b'Bruce Dickinson'",0.0,300.87791,11,136.387,4,"b'Bring Your Daughter...To The Slaughter'",0
8061,"b'Product of massmurder'","b'One Hour Hell'",0.0,259.65669,2,203.554,1,"b'Awakening of vermin'",0
8062,"b"Introducing Duke Pearson's Big Band"","b'Duke Pearson'",0.0,187.01016,0,120.8,4,"b'Ground Hog'",1968
8063,"b'Fantastic Four'","b'John Ottman'",0.0,266.86649,10,122.836,5,"b'Power Hungry'",2005
8064,"b'Future Sounds EP'","b'Vandall'",0.0,316.31628,11,143.941,4,"b'If You Want (My Love)'",0
8065,"b'25 More Worldwide Number Ones'","b'The McGuire Sisters'",0.0,173.84444,1,72.124,3,"b'Sincerely'",1988
8066,"b'From Crime To Kodesh'","b'Chukki Star'",0.0,71.47057,4,170.165,4,"b'Intro (Intro)'",0
8067,"b'Who I Am'","b'Alice Peacock'",0.0,212.50567,0,97.86,4,"b'Different From The Rest'",2006
8068,"b'Latin Classics'","b'Mazz'",0.0,259.65669,11,104.581,4,"b'A Que No Le Cuentas'",0
8069,"b'Magnus Carlson & The Moon Ray Quintet'","b'Magnus Carlson'",0.0,205.322,8,188.854,4,"b'If You Live'",0
8070,"b'Scottish Drinking And Pipe Songs'","b'Recorded Live By Alan Lomax'",0.0,148.79302,10,77.672,1,"b'He Widna Wint His Gruel'",0
8071,"b'For Men Only'","b'Millie Jackson'",0.0,240.43057,10,112.004,4,"b"A Fool's Affair"",1999
8072,"b'Top 101 Stimmungshits der Volksmusik Vol. 3'","b'Florian Silbereisen'",0.0,149.99465,5,130.003,4,"b'Lustig samma'",2004
8073,"b'Blues entre les dents'","b'Nico Wayne Toussaint'",0.0,253.17832,4,80.903,4,"b"L'amour en plus"",2009
8074,"b'The Hollywood Flames'","b'The Hollywood Flames'",0.0,114.1024,1,92.833,5,"b'Crazy'",0
8075,"b'Bitter River'","b'Pygmy Lush'",0.0,137.482,0,147.233,4,"b'Slave To a Teenager'",2007
8076,"b'Live In Chicago'","b'Panic At The Disco'",0.0,168.54159,4,131.018,4,"b'Pas De Cheval [Live In Chicago]'",0
8077,"b'Freedom No Go Die'","b'The Souljazz Orchestra'",0.0,347.84608,0,97.37,3,"b'Freedom No Go Die'",2006
8078,"b'Interiors'","b'Ativin'",0.0,177.68444,10,74.437,4,"b'Near North'",0
8079,"b'Without Noise Vol. 1'","b'La Cosa Nostra'",0.0,219.11465,7,105.013,4,"b'La Yales'",0
8080,"b'Michel Fugain'","b'Michel Fugain'",0.0,155.27138,4,101.033,4,"b'A Qui Crois-Tu Donc Que Je Pense'",0
8081,"b'Tessio'","b'Luomo'",0.0,429.34812,7,128.058,4,"b'Tessio'",2000
8082,"b'Dating'","b'Stephy Tang'",0.0,224.93995,0,102.982,4,"b'12:03 Fen Shou'",0
8083,"b'Exclusive'","b'Chris Brown'",0.0,228.12689,11,93.013,4,"b'Gimme Whatcha Got'",0
8084,"b'Anthem'","b'Christian Scott'",0.0,133.95546,1,90.337,4,"b'Re:'",2007
8085,"b'Victory'","b'Narada Michael Walden'",0.0,251.402,11,157.448,4,"b'You WIll Find Your Way'",0
8086,"b'Beautiful'","b'orkidea'",0.0,234.762,7,135.007,4,"b'Beautiful (Original Radio Edit)'",0
8087,"b'The Living End [Live]'","b'Husker Du'",0.0,193.38404,0,95.989,4,"b'Sheena Is A Punk Rocker [Live Album Version]'",0
8088,"b'My Own Prison'","b'Creed'",0.0,276.68853,2,178.283,4,"b'Illusion'",0
8089,"b'Rivals'","b'Theoretical Girl'",0.0,189.49179,0,135.042,3,"b'Rivals'",2008
8090,"b'Minority Rules'","b'Whole Wheat Bread'",0.0,115.40853,1,135.213,1,"b'Old Man Samson'",2005
8091,"b'We\x19ve Moved'","b'Psycho and the Birds'",0.0,121.18159,4,113.593,3,"b'Rains Remain'",2008
8092,"b'Nervous Nitelife: David Tort'","b'D-Unity'",0.0,375.09179,1,85.324,3,"b'Shaman (Richie Santana & Peter Bailey Mix)'",0
8093,"b'Riot!'","b'Paramore'",0.0,218.33098,6,140.99,4,"b'We Are Broken (Album Version)'",0
8094,"b'Choice Cuts'","b'Carcass'",0.0,238.57587,3,136.89,4,"b'Buried Dreams'",1993
8095,"b'Trop Banane'","b'Omnikrom'",0.0,253.3873,4,91.976,5,"b'Une id\xc3\xa9e en tete'",0
8096,"b'Macir\xc3\xa9 (Kar Kar)'","b'Boubacar Traor\xc3\xa9'",0.0,226.53342,2,97.401,1,"b'Courir un homme qui vous aime'",0
8097,"b'Burning Train'","b'Channel X'",0.0,484.41424,7,125.041,4,"b'Old Candy'",0
8098,"b'A Donny Hathaway Collection'","b'Donny Hathaway & Roberta Flack'",0.0,280.78975,9,120.922,4,"b'The Closer I Get To You (Single/LP Version)'",0
8099,"b'The Last Day Before The First'","b'Bloodpit'",0.0,257.64526,9,167.813,4,"b'Bloodcurdling Dome'",2009
8100,"b'Throwing Myself'","b'Luti-kriss'",0.0,293.14567,0,84.369,3,"b'For Shadows'",2001
8101,"b'The Lord Of The Rings'","b'Bo Hansson'",0.0,176.01261,2,97.661,4,"b'Homeward Bound (The Scouring Of The Shire) (2002 Digital Remaster)'",0
8102,"b'Electro Jazz 1.0'","b'Miguel Migs'",0.0,342.72608,11,124.004,4,"b'Future Flight'",1999
8103,"b'Spirit Of The Sun'","b'Kyoto Jazz Massive'",0.0,403.74812,11,127.117,5,"b'Stargazer'",2002
8104,"b'Flying Into Daybreak'","b'Charlie Hall'",0.0,204.56444,0,93.964,4,"b'Bravery (Flying Into Daybreak Album Version)'",2006
8105,"b'Ascension'","b'Denis Naidanow'",0.0,417.14893,0,127.986,4,"b'Ascension'",2006
8106,"b'Asseteria! Live From New York'","b'Mobin Master & Bill Fragos'",0.0,325.82485,11,85.329,1,"b'One More Time (Tribal Funk SoulGood Mix)'",0
8107,"b'Peterbilt Angel'","b'Morel'",0.0,275.74812,2,66.811,1,"b'Sunset Boulevard'",0
8108,"b"The Best Of The 70's (seventies)"","b'Ram Jam'",0.0,236.61669,11,119.672,4,"b'Black Betty'",1977
8109,"b'Com Todo Respeito'","b'Teroca'",0.0,273.89342,7,162.697,4,"b'Samba Da Velha Guarda'",0
8110,"b'This Present Darkness'","b'Chimaira'",0.0,203.25832,1,172.119,4,"b'Silence (Explicit Album Version)'",2000
8111,"b'BY DESIGN'","b'Billy Cobham'",0.0,379.55873,1,120.952,4,"b'Rendez Vous At Studio Gimmick'",1999
8112,"b'The Last Tree'","b'Larkin Grimm'",0.0,149.83791,0,72.583,5,"b'The Waterfall'",2006
8113,"b'Playas'","b'Ohio Players'",0.0,188.31628,11,194.957,4,"b'Accept What You Expect'",0
8114,"b'Sem Ar'","b'D Black'",0.0,218.77506,11,110.185,4,"b'Vil\xc3\xa3o & Negociador'",0
8115,"b'Clatterbeats Two'","b'Clatterbox'",0.0,144.66567,1,113.018,4,"b'Robotic Funk Attack'",1996
8116,"b'The Trap Ep'","b'Saru'",0.0,351.60771,0,96.997,4,"b'Distant Recollection'",2009
8117,"b'Pretty Little Stranger'","b'Joan Osborne'",0.0,302.88934,2,95.928,4,"b'After Jane'",2006
8118,"b'Rewolucje'","b'Jamal'",0.0,184.76363,2,220.48,4,"b'Halo_ Halo'",0
8119,"b'Shadows In The Light'","b'Immolation'",0.0,260.57098,0,151.449,7,"b'The Weight Of Devotion'",2007
8120,"b'Un dimanche \xc3\xa0 Kyoto'","b'Ariane Moffatt'",0.0,111.04608,10,135.926,1,"b'Le matin en patins'",2005
8121,"b'Champions'","b'Mr Flash'",0.0,190.6673,1,61.492,4,"b'Disco Dynamite'",2006
8122,"b'J-Kwon (Clean)'","b'J-Kwon'",0.0,230.81751,10,136.973,4,"b'Back To The Money (feat. Gino Green)'",0
8123,"b'A Stranger In Town'","b'Gene Ammons'",0.0,212.58404,3,135.192,4,"b'Short Stop'",0
8124,"b"Star Kitty's Revenge"","b'Joi'",0.0,41.82159,8,111.411,3,"b"Y'all Better Be Glad"",0
8125,"b"The Hi-Lo's Under Glass"","b"The Hi-Lo's"",0.0,215.03955,1,75.02,4,"b'Summertime'",0
8126,"b'Metamorphosen'","b'Branford Marsalis Quartet'",0.0,375.92771,1,121.768,4,"b'Sphere'",2009
8127,"b'Skanks For The Memories'","b'Dave Attell'",0.0,62.74567,8,105.002,3,"b'Smoking (LP Version)'",2003
8128,"b'Here We Are (Back Again)'","b'Orange Sector'",0.0,236.69506,11,182.805,4,"b'Bodysmashing'",1992
8129,"b'Drifting from City to City'","b'Richard Dinsdale'",0.0,373.2371,7,85.311,5,"b'Drifting from City to City'",0
8130,"b'Do Not Tailgate'","b'Fireside'",0.0,196.44036,9,209.815,4,"b'Shelagh'",1995
8131,"b'Chasing The Grail'","b'Fozzy'",0.0,227.7873,2,116.044,4,"b'Let The Madness Begin (Album)'",2010
8132,"b'Anomaly 2000'","b'S.U.P'",0.0,290.84689,7,116.036,4,"b'A Triangular Machine'",2000
8133,"b'Strategic Grill Locations'","b'Mitch Hedberg'",0.0,164.51873,2,117.423,1,"b'Oatmeal (LP Version)'",1999
8134,"b'Yo marco el minuto / Tambalea'","b'Mala Rodr\xc3\xadguez'",0.0,201.35138,3,188.013,4,"b'Tambalea - Acapella'",0
8135,"b'The HMV / Parlophone Singles 1988-1995'","b'Morrissey And Siouxsie'",0.0,227.26485,7,142.554,4,"b'Interlude'",1997
8136,"b'The Future'","b'B.O.B.'",0.0,36.62322,0,87.735,1,"b'B.o.B Speaks'",0
8137,"b'Hollywood Brats'","b'The Hollywood Brats'",0.0,224.7571,9,130.885,4,"b'Nightmare'",0
8138,"b'I Want Your Soul'","b'Armand Van Helden'",0.0,401.99791,1,127.956,4,"b'I Want Your Soul (TV Rock Remix)'",2007
8139,"b'Top 50 Hip Hop Sonneries Vol. 2'","b'Blingtones'",0.0,27.68934,5,87.017,4,"b'Do It Real Fly (Ringtone_ Sonnerie)'",0
8140,"b'Lipstick'","b'Alejandra Guzman'",0.0,218.01751,2,119.729,4,"b'Hoy Me Voy A Querer'",0
8141,"b"Let's Bottle Bohemia"","b'The Thrills'",0.0,214.15138,3,135.861,4,"b'Whatever Happened To Corey Haim?'",0
8142,"b'The Silk Demise'","b'the silk demise'",0.0,253.51791,7,84.733,4,"b'Morealis'",0
8143,"b'gospelalphafunkyboogiediscomusic'","b'T-Bone'",0.0,73.03791,2,105.188,4,"b"Dippin' Interlude"",0
8144,"b'Allennig II'","b'Dani\xc3\xabl Lohues'",0.0,125.25669,7,89.063,1,"b'Zingen Tot De Morgenzun'",2008
8145,"b'Live It Out'","b'Alain Clark'",0.0,219.27138,5,95.72,3,"b'I Need You (Album)'",2007
8146,"b'Wood'","b'Brian Bromberg'",0.0,375.87546,0,163.099,5,"b'The Saga Of Harrison Crabfeathers'",2002
8147,"b"I Don't Give A Damn"","b'Goofy'",0.0,84.32281,11,73.01,7,"b'Wrong Beanstalk - Interlude'",0
8148,"b'Mystic Moods And Memories Vol.3'","b'Descendants Of Cain'",0.0,183.82322,5,120.14,4,"b'Forest Run'",0
8149,"b'Mimame Bandone\xc3\xb3n'","b'Alas'",0.0,467.01669,2,110.542,3,"b'Mimame Bandone\xc3\xb3n'",0
8150,"b'As I Am'","b'Alicia Keys'",0.0,274.1024,7,161.628,4,"b'Superwoman'",2007
8151,"b'Index 03'","b'Parallel Worlds'",0.0,243.56526,5,103.927,4,"b'Beneath Fear'",2007
8152,"b'Remo Williams - The Adventure Begins'","b'Craig Safan'",0.0,184.52853,5,115.703,4,"b'Main Title'",1987
8153,"b'Twilight Of The Innocents'","b'Ash'",0.0,240.90077,7,167.936,4,"b'A Life Less Ordinary - (i-Tunes Festival)'",0
8154,"b'The Universal Cure'","b'Jah Cure'",0.0,256.65261,5,217.095,7,"b'U Believe In Me'",2008
8155,"b'Fantastic Vol. 2.10'","b'Slum Village'",0.0,181.28934,6,97.011,4,"b'Hold Tight (Remix)'",0
8156,"b'Greatest'","b'The Raspberries'",0.0,181.57669,2,84.351,1,"b"Drivin' Around (24-Bit Remastered 99)"",0
8157,"b'Guerra Gaucha'","b'Los Enanitos Verdes'",0.0,290.0371,10,102.687,4,"b'El Delfin'",1996
8158,"b'Corporate Occult'","b'Huoratron'",0.0,399.56853,1,127.88,4,"b'Gbay'",2009
8159,"b'Devoted to You'","b'Sandy Posey'",0.0,177.52771,8,109.175,3,"b"Don't Break The Heart"",1988
8160,"b'Kaunis Min\xc3\xa4'","b'Happoradio'",0.0,232.09751,3,114.018,4,"b'Nukahdistus'",2008
8161,"b'Dying Is Your Latest Fashion'","b'Escape The Fate'",0.0,241.05751,5,99.902,4,"b'When I Go Out_ I Want To Go Out On A Chariot Of Fire'",2006
8162,"b'Plays Well With Others'","b'Wayne Bergeron'",0.0,293.85098,2,177.581,3,"b'Scheherazade'",2007
8163,"b'Sempre a Cantar'","b'Dona Ivone Lara'",0.0,317.70077,9,112.675,4,"b'Vem Novamente'",2004
8164,"b'Plan 58 Instrumental Cuts'","b'Main Concept'",0.0,176.66567,0,87.465,4,"b'FB # vierzehn'",0
8165,"b'25 Jaar Na Mississippi'","b'Pussycat'",0.0,231.36608,9,123.613,4,"b'Help Me Living On'",1976
8166,"b'Absolutely Positively Live'","b'The Perrys'",0.0,271.80363,10,88.012,4,"b'Absolutely Positively'",0
8167,"b'Face Another Day'","b'The Monroes'",0.0,203.02322,2,117.486,4,"b"Let's Go"",1985
8168,"b'Masterpiece Theatre'","b'En Vogue'",0.0,5.0673,9,131.653,5,"b'Suite Outro (LP Version)'",2000
8169,"b'National Anthem'","b'The Away Team'",0.0,221.25669,1,96.427,4,"b'The End Of The Day'",2005
8170,"b'Layla And Other Assorted Love Songs'","b'Derek & The Dominos'",0.0,283.6371,2,81.979,5,"b'Why Does Love Got To Be So Sad'",1973
8171,"b'Discography'","b'Jenny Piccolo'",0.0,17.37098,0,177.169,5,"b'Purity Control'",2003
8172,"b'Scheme A Things'","b'Midnite'",0.0,268.59057,7,145.288,4,"b'Respek Dem Een'",0
8173,"b"L'Amour_ L'Amour"","b'Ram\xc3\xb3n Vargas'",0.0,352.1824,4,109.05,4,"b'2nd Act: Kuda_ kuda_ kuda vi udalilis'",0
8174,"b"Breakin'"","b'Donovan'",0.0,218.8273,9,125.03,4,"b"Breakin'"",0
8175,"b'Waiting For The Sun [40th Anniversary Mixes]'","b'The Doors'",0.0,143.75138,2,143.928,4,"b'We Could Be So Good Together  [New Stereo Mix] (Advanced Resolution)'",0
8176,"b'Navigator'","b'Jose Padilla'",0.0,278.59546,2,115.074,5,"b'Las Cazuelas (2000 remix)'",2001
8177,"b'EP01'","b'Alucidnation'",0.0,530.93832,10,87.834,4,"b'Summer \x1897'",0
8178,"b'Where Did All My People Go'","b'The Prairie Cartel'",0.0,353.90649,4,125.987,4,"b'Homicide'",2009
8179,"b'Texas & Tennessee Territory Bands: 1928-1931'","b'Slim Lamar and his Southerners'",0.0,179.51302,3,106.567,1,"b'Happy'",0
8180,"b'God Bless America'","b'Natalie Grant'",0.0,240.90077,7,96.626,4,"b'I Am Not Alone (God Bless America Version)'",0
8181,"b'Bajo Un Sol Feliz'","b'Los Violadores'",0.0,210.41587,0,199.984,4,"b'Zombie'",0
8182,"b'The Best Of Beausoleil'","b'BeauSoleil'",0.0,171.07546,2,190.905,4,"b"Si J'aurais Des Ailes"",1994
8183,"b'Tengo Derecho A Ser Fel\xc3\xadz'","b'Jos\xc3\xa9 Luis Rodr\xc3\xadguez'",0.0,280.58077,5,125.981,4,"b'Si Queremos Podemos'",0
8184,"b'La r\xc3\xa9cr\xc3\xa9ation'","b'Guillaume Ledent'",0.0,181.52444,4,115.084,4,"b'Cr cr cr'",0
8185,"b'ADDENDUM'","b'Assemblage 23'",0.0,354.58567,11,137.934,4,"b'Awake'",2001
8186,"b'Que Wow'","b'Joe King Carrasco'",0.0,178.46812,10,169.193,1,"b'Rip It Up_ Shake It Up (feat. Kris Cummings_ Dick Ross_ Brad Kizer)'",0
8187,"b'Album'","b'La Buena Vida'",0.0,214.90893,9,107.992,4,"b'A\xc3\xban Te Puedo Ver'",2003
8188,"b'Almost A Dance'","b'The Gathering'",0.0,457.87383,0,124.526,4,"b'Like Fountains'",0
8189,"b'Sin mirar a atr\xc3\xa1s'","b'Elecktra'",0.0,187.84608,5,135.052,4,"b'Dulce y adictiva'",0
8190,"b'Terry Linen'","b'Terry Linen'",0.0,242.18077,5,152.177,4,"b'Your Love Is My Love (Spanish Mix)'",2001
8191,"b'One Time For All Time'","b'65daysofstatic'",0.0,233.9522,9,89.991,3,"b'Welcome to the Times'",2005
8192,"b'What Poor Gods We Do Make'","b'Naked Raygun'",0.0,163.10812,9,91.49,4,"b'Knock Me Down'",1985
8193,"b'Bitch'","b'Finger & Kadel'",0.0,228.38812,2,130.256,1,"b'Bitch'",0
