SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
10955,"b'The Book Flower'","b'Emilie Simon'",0.0,183.11791,11,81.968,4,"b'Desert'",2005
10956,"b'... Se Non Avrei Fatto Il Cantante'","b'Checco Zalone'",0.0,200.17587,5,97.464,4,"b'Checco Rap'",2006
10957,"b'Wow'","b'Superbus'",0.0,196.12689,0,110.653,3,"b"Jenn Je T'Aime"",0
10958,"b'The Decade of Darkness 1990/2000'","b'Afrika Bambaataa and Family'",0.0,246.07302,7,108.046,4,"b'Freedom'",0
10959,"b'Lovers Lounge Venue 2'","b'Peter Spence'",0.0,277.41995,8,97.284,1,"b'Baby I'",0
10960,"b'Guiding Star (Naledi Ya Tsela)'","b'Vusi Mahlasela'",0.0,273.31873,2,137.942,4,"b'Pata Pata'",0
10961,"b'Southern Shades Of Blue Volume II'","b'Artie "Blues Boy" White'",0.0,330.50077,3,134.468,1,"b'Man Of The House'",1997
10962,"b'Liquid Beach'","b'Saafi Brothers'",0.0,514.84689,2,135.002,4,"b'Lovin` Music'",2003
10963,"b'Ministry of Sound Presents The Singles Volume 2'","b'Fireflies Feat. Alexandra Prince'",0.0,189.64853,11,128.204,4,"b"I Can't Get Enough"",0
10964,"b'Let It Rain'","b'Tracy Chapman'",0.0,190.85016,9,72.535,4,"b'Another Sun (LP Version)'",2002
10965,"b'1997 International Barbershop Quartet Contest - Second Round - Volume 2'","b'Metropolis'",0.0,171.2322,3,84.61,3,"b"I'm Afraid of the Beautiful Girls"",0
10966,"b'Reggae Hits Volume 23'","b'Singing Melody'",0.0,179.93098,9,162.155,4,"b'Player No More'",0
10967,"b"Jazz Manifesto - Anita O'Day"","b"Anita O'Day"",0.0,195.97016,6,116.435,4,"b'Let\x19s Face the Music and Dance'",0
10968,"b'Phantom Rockers'","b'The Sharks'",0.0,202.70975,5,197.888,4,"b'Skeleton rock'",0
10969,"b'Body Armour: Music From the Original Motion Picture'","b'Mark Ryder & Charles Olins'",0.0,144.45669,9,126.001,4,"b'No More Heroics'",0
10970,"b'Guitarscapes'","b'Jeff Wahl'",0.0,43.88526,1,243.195,4,"b'Waterfall'",2003
10971,"b'Le Mans'","b'Le Mans'",0.0,84.61016,7,165.321,4,"b'Astronautas'",1993
10972,"b'P\xc3\xa5 Oppfordring'","b'Trond Erics'",0.0,182.04689,2,87.253,4,"b'Passe D\xc3\xa6'",0
10973,"b'All To You...Live'","b'Lincoln Brewster'",0.0,446.64118,5,127.925,4,"b'You Are Good'",2005
10974,"b'Farnon: Captain Horatio Hornblower_ etc.'","b'The Royal Philharmonic Orchestra'",0.0,971.65016,4,75.77,4,"b'Rhapsody for Violin and Orchestra'",0
10975,"b'Multiplicity'","b'Leki'",0.0,176.84853,0,93.024,4,"b'Near Me'",0
10976,"b'Cluster & Eno'","b'Cluster & Eno'",0.0,92.76036,0,92.181,1,"b'Mit Simaen'",1977
10977,"b'Eppur Si Muove'","b'Haggard'",0.0,75.49342,8,120.252,3,"b'Menuetto In Fa-Minore'",2004
10978,"b'Greatest Hits'","b'Pam Tillis'",0.0,239.62077,9,147.329,4,"b'Maybe It Was Memphis'",1991
10979,"b'The Official Bootleg Box Set'","b'UFO'",0.0,310.41261,2,87.097,5,"b'Out In The Street (Live In Cleveland_ Ohio)'",0
10980,"b'Original Album Classics'","b'Cheap Trick'",0.0,221.33506,7,140.734,4,"b"You're All Talk"",1977
10981,"b'(Sinner) You Better Get Ready'","b'The Packway Handle Band'",0.0,212.76689,7,135.586,4,"b'Somebody Touched Me'",0
10982,"b'Static Prevails'","b'Jimmy Eat World'",0.0,448.83546,2,97.871,1,"b'Digits'",1996
10983,"b'New Orleans Guitar_ CD A'","b'Smiley Lewis'",0.0,140.38159,7,171.146,4,"b'Dirty People'",2001
10984,"b'Kavalierstart'","b'Kapelle Herrenweide'",0.0,214.36036,2,109.293,1,"b'Humppa'",2009
10985,"b'The Quartets'","b'McCoy Tyner'",0.0,526.31465,10,159.736,1,"b'Down Home'",1991
10986,"b'Skirting The River Road - Songs and Settings of Whitman_ Blake and Vaughan'","b'Robin Williamson'",0.0,273.05751,9,99.09,3,"b'The Map With No North'",0
10987,"b'Sesion Futura'","b'Lucybell'",0.0,216.78975,4,81.812,4,"b'Amanece'",2000
10988,"b'Definitive Collection'","b'Con Funk Shun'",0.0,241.89342,9,165.817,4,"b'By Your Side'",2006
10989,"b'Note Pad #38'","b'Don Dixon'",0.0,277.21098,4,67.711,3,"b'7/10 of a Second Before You Die'",0
10990,"b'Thee Singles'","b'The Black Dog'",0.0,303.49016,11,90.996,4,"b'Remote Viewing'",2005
10991,"b'Hey! Piano Man: Selected Boogie Woogie Sides Remastered - CD A'","b'Jimmy Yancey'",0.0,160.33914,8,129.577,1,"b'State Street Special'",1988
10992,"b'The Fabulous Eddie Cantor'","b'Eddie Cantor'",0.0,168.88118,2,125.361,1,"b'Charley_ My Boy'",0
10993,"b'I Am You'","b'Marcin Czubala'",0.0,444.60363,1,125.007,4,"b'Caught On Tape'",0
10994,"b'The Answer Is Never'","b'Howards Alias'",0.0,278.67383,8,103.251,1,"b'Love Loss Learn'",2004
10995,"b'Beginning Of The End: The Spectral Sound Singles'","b'Matthew Dear'",0.0,195.52608,7,127.981,4,"b'Brang D'",2003
10996,"b'Buxtehude: Organ Works'","b'Lionel Rogg'",0.0,203.44118,5,68.388,4,"b'Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasteris\xc3\xa9 En 2010)'",0
10997,"b'Authentic Style'","b'Activator'",0.0,294.05995,11,150.052,4,"b'This Is The Place'",0
10998,"b'Kiprono'","b'Mercury Tilt Switch'",0.0,239.43791,10,100.187,4,"b'Germs'",0
10999,"b'Betrayal!'","b'The Lapse'",0.0,174.96771,9,137.968,5,"b'The Speeding Train'",1998
11000,"b'Alone In The Dark Wood'","b'Fursaxa'",0.0,16.69179,10,0.0,0,"b'Intro'",2007
11001,"b'Calling From a Country Phone'","b'Robert Forster'",0.0,168.28036,6,130.813,4,"b'Forever & Time'",1993
11002,"b'Nuestro Mexico'","b'Marimba Alma De Chiapas De Juan Palacios'",0.0,182.02077,10,147.597,1,"b'Atotonilco'",0
11003,"b'Fool Me Good'","b'Precious Bryant'",0.0,164.8322,9,130.453,1,"b'When The Saints Go Marching In'",2002
11004,"b'La Gatta Cenerentola (Favola In Musica In Tre Atti)'","b'Nuova Compagnia Di Canto Popolare'",0.0,474.14812,7,65.644,1,"b'Scena Delle Ingiurie / Finale (Medley) (1998 Digital Remaster)'",0
11005,"b'London'","b'Pet Shop Boys'",0.0,342.83057,4,127.991,4,"b'London (Westbam In Berlin Mix)'",2002
11006,"b'Taking Off'","b'David Sanborn'",0.0,385.90649,2,119.944,4,"b'Black Light (Album Version)'",1975
11007,"b'Town Topic EP'","b'Casiotone For The Painfully Alone'",0.0,115.17342,0,125.663,1,"b'Town Topic (Instrumental)'",2008
11008,"b"Got A Good Thing Goin' On"","b'Big John Patton'",0.0,464.27383,2,99.195,5,"b'Shake (Digitally Remastered)'",0
11009,"b'Bay Bosses Vol 1'","b'Fiji Ft Gemini_ Angel Dust'",0.0,192.91383,10,100.785,4,"b'Never Met A Man Like me'",0
11010,"b'Smash and Grab'","b'Racey'",0.0,208.01261,11,155.864,3,"b'Let Me Take You Home Tonight'",1979
11011,"b'The Turner Diaries'","b'Eddie Turner'",0.0,278.30812,9,107.053,4,"b'Jody'",0
11012,"b'Sideways'","b'Jamie Richards'",0.0,202.91873,2,84.069,4,"b'Easier By Now'",0
11013,"b'Feeling Blue'","b'Barbara Mason'",0.0,326.29506,1,120.092,4,"b'Bridges'",0
11014,"b'Marcelo Radulovich'","b'Marcelo Radulovich'",0.0,85.15873,0,88.648,3,"b'Spirit and Machine'",0
11015,"b'Idu Bugari'","b'Kawasaki 3P'",0.0,237.26975,11,131.041,4,"b'Riba'",2009
11016,"b'Purple Onion'","b'The Les Claypool Frog Brigade'",0.0,347.74159,11,189.671,4,"b'Ding Dong'",0
11017,"b'Heroes Of Our Time'","b'Dragonforce'",0.0,433.91955,2,199.599,4,"b'Heroes of Our Time (Album Version)'",2008
11018,"b'Take Me High'","b'Vera'",0.0,186.25261,9,130.008,4,"b'Take Me High'",0
11019,"b'Rebirth/Reflections Of Life'","b'Blonde On Blonde'",0.0,254.98077,7,112.622,4,"b'The Bargain'",0
11020,"b'Trumpets in Stride'","b'New York Trumpet Ensemble'",0.0,216.60689,5,183.575,1,"b"Peckin' (James/Pollack)"",0
11021,"b'Minnie Greutzfeldt'","b'Windsor For The Derby'",0.0,128.20853,7,114.213,7,"b'Bass Trap'",1997
11022,"b'Fallen World (The Remixes)'","b'Poshout Feat. Victoria Raznyh'",0.0,520.51546,7,136.025,4,"b'Fallen World'",0
11023,"b'The Best Of - Ultimate Collection'","b'Banda Maguey'",0.0,146.18077,0,140.038,4,"b'Los Hombres No Deben Llorar'",0
11024,"b'Mink Rat Or Rabbit'","b'The Detroit Cobras'",0.0,154.85342,2,123.123,4,"b'Breakaway'",1998
11025,"b'1001'","b'1001'",0.0,251.97669,10,134.999,4,"b'Underground'",0
11026,"b'Padi'","b'Padi'",0.0,181.15873,7,65.791,4,"b'Masih Tetap Tersenyum'",2005
11027,"b'The Best Of'","b'Fra Lippo Lippi'",0.0,320.80934,7,147.975,4,"b'Light A Shade'",0
11028,"b'Shorter_ Faster_ Louder'","b'Kid Dynamite'",0.0,48.48281,2,158.748,1,"b'Pits + Poisoned Apples'",0
11029,"b'HarpGuitar "Antonio Koudele Plays Evergreens" Vol.1'","b'Antonio Koudele'",0.0,175.90812,4,117.298,4,"b'Track TAKE FIVE'",0
11030,"b'Novo'","b'B5'",0.0,157.75302,6,97.539,4,"b'Valeu'",0
11031,"b'End Of Days'","b'John Debney'",0.0,76.79955,10,91.249,4,"b'Porcelain Man'",1999
11032,"b'Reach'","b'Revive'",0.0,260.91057,8,196.004,4,"b'Dekhi Kithe'",0
11033,"b'Industrial Panorama'","b'Keith Mansfield'",0.0,177.57995,5,103.263,3,"b'Trial of Strength'",0
11034,"b'Sunidhi Chauhan'","b'Sunidhi Chauhan'",0.0,411.11465,9,156.148,3,"b'Unke Labon Pe...'",0
11035,"b'Illuminus Illumina (Rarities 1978-1982)'","b'Section 25'",0.0,235.57179,2,122.551,4,"b'Friendly Fires (Live Den Haag 1.11.1980)'",0
11036,"b"My Mother's Voice"","b'Kathy Kallick'",0.0,191.34649,0,103.122,4,"b"I'll Fly Away"",0
11037,"b'The Sound Of The Smiths'","b'The Smiths'",0.0,340.37506,4,159.694,3,"b'Meat Is Murder [Live at Oxford Apollo 18/3/85]'",2008
11038,"b'Harder Than The Rest'","b'Sonic Subjunkies'",0.0,327.73179,7,149.853,3,"b'Turntable Terrorist'",1995
11039,"b'Retaliate'","b'MISERY INDEX'",0.0,208.19546,1,121.973,4,"b'Retaliate'",2003
11040,"b'The Collection'","b'Three Dog Night'",0.0,207.25506,0,101.359,4,"b'The Show Must Go On'",1974
11041,"b'This Is Us'","b'Backstreet Boys'",0.0,228.38812,6,122.988,4,"b'PDA'",2009
11042,"b'Progressive House Vol.2'","b'Kinnie Starr'",0.0,348.81261,1,0.0,4,"b'Alright (Blackwatch Vocal Mix)'",0
11043,"b'Salt'","b"Moishe's Bagel"",0.0,401.89342,7,137.427,4,"b'Seven-Eleven'",2007
11044,"b'The Murderess Metal Road Show'","b'Lizzy Borden'",0.0,371.19955,5,107.886,4,"b'(Wake Up) Time to Die'",1985
11045,"b'Magic Thread'","b'Susumu Yokota'",0.0,128.54812,9,66.374,1,"b'Fiber'",1998
11046,"b'c" True Hollywood Stories'","b'Canibus'",0.0,230.53016,1,190.061,4,"b'A Different Vibe In L.A.'",0
11047,"b'Extra Fingers (Extended Version)'","b'CDOASS'",0.0,190.04036,10,120.972,4,"b'Speak To Me (album mix)'",0
11048,"b'Next Year In Zion'","b'Herman D\xc3\xbcne'",0.0,254.92853,0,166.482,3,"b'Someone Knows Better Than Me'",2008
11049,"b'Les Wriggles en TourNez (Live)'","b'Les Wriggles'",0.0,249.75628,9,98.254,4,"b'La major'",2007
11050,"b'Red'","b'John Stevens'",0.0,245.44608,10,244.366,4,"b'I Only Have Eyes For You (Album Version)'",2005
11051,"b'Vol. 1'","b'Samae Koskinen'",0.0,224.10404,7,134.818,1,"b'Lintuveljekset'",2006
11052,"b'Like The Season'","b'Josh Ottum'",0.0,428.72118,4,137.88,4,"b'Having You Around'",0
11053,"b'They Live On The Sun / Aurora Borealis'","b'Cloud Cult'",0.0,117.68118,5,120.056,4,"b'Best Friend'",2003
11054,"b'The Most Happy Fella'","b'Shorty Long;Art Lund;Mona Paulee;Susan Johnson'",0.0,227.13424,10,67.108,3,"b"She ain't got no place to go She Gonna  Come Home Wit' me/Tony_Tony I Don't Know What's Been Going On. Nobody's Ever"",0
11055,"b'Step Back in Time'","b'The Threads'",0.0,304.48281,9,96.523,3,"b'She is a Stranger'",0
11056,"b'Porn Stars'","b'Pretty Boy Floyd'",0.0,179.48689,6,139.947,3,"b'Dept. Of Youth'",0
11057,"b"Down Below It's Chaos"","b'Kinski'",0.0,238.28853,9,145.941,4,"b'Argentina Turner (Album)'",2007
11058,"b'Muttered Promises from an Ageless Pond'","b'Galadriel'",0.0,538.22649,2,72.895,4,"b'The Day Before the Harvest / I. Lagada'",0
11059,"b'Love Crazy'","b'Atlantic Starr'",0.0,260.10077,9,109.141,4,"b'You Hit The Spot (Album Version)'",1991
11060,"b'Il Pericolo Di Essere Liberi'","b'Aram Quartet'",0.0,196.57098,0,127.014,4,"b'Rita Non Ha Piet\xc3\xa0'",0
11061,"b'Twenty One and Hungover'","b'Great Plains'",0.0,122.48771,5,114.832,4,"b'When Do You Say Hello?'",0
11062,"b'My Balls And My Word (Explicit)'","b'Young Bleed'",0.0,201.58649,0,156.12,4,"b'Ghostrider (Explicit)'",0
11063,"b'Metamorphosis'","b'Xymox'",0.0,267.98975,0,120.002,4,"b'Revolve'",1992
11064,"b'I Burnt Down The Family Business'","b'Absent Kid'",0.0,250.5922,0,137.243,4,"b'Quiet Playground'",2005
11065,"b"Steady Movin'"","b'Carlos Del Junco'",0.0,172.7473,0,111.779,4,"b'Mashed Potatoes Canada'",2008
11066,"b'Toy Story'","b'The Mother Goose Singers'",0.0,180.32281,1,123.177,4,"b'Everybody Wants To Be A Cat (from "Aristocats")'",0
11067,"b'Jukin 4 the Haters Vol.2'","b'DJ Slugo'",0.0,287.55546,6,160.129,4,"b'Where the Rats 3'",0
11068,"b'Elegance In Black'","b'Diablo'",0.0,205.81832,8,145.099,4,"b'TRIUMPH OF MISERY'",0
11069,"b"Nothin' To Celebrate"","b'Red'",0.0,229.48526,8,101.693,3,"b'At Brat In The Corner'",0
11070,"b"Johnny Dankworth / Let's Slip Away - Film And TV 1960 - 1973"","b'Cleo Laine'",0.0,136.93342,0,161.788,4,"b'It Was A Lover And His Lass (As You Like It)'",0
11071,"b"Beggar's Paradise"","b'Chris Rodriguez'",0.0,209.52771,4,121.101,4,"b'Turn Around (LP Version)'",0
11072,"b'Kelis Was Here'","b'Kelis Featuring will.i.am'",0.0,281.59955,1,86.693,1,"b'Weekend (Explicit) (Feat. will.i.am)'",2006
11073,"b'Partridge Family Album'","b'The Partridge Family'",0.0,174.05342,7,150.553,4,"b"I'm On The Road"",1970
11074,"b'My Christmas List'","b'Ricochet'",0.0,116.71465,6,132.01,4,"b'Let It Snow'",0
11075,"b'ChiaroScuro'","b'Layra'",0.0,272.61342,9,135.934,4,"b'Leg\xc3\xa0mi'",2007
11076,"b'Retratos'","b'Dalto'",0.0,177.18812,7,178.259,1,"b'Relax'",0
11077,"b'Dead Again'","b'Mercyful Fate'",0.0,366.15791,9,130.798,3,"b'Mandrake'",1998
11078,"b'Wooden Leather'","b'Nappy Roots'",0.0,247.03955,1,131.403,4,"b'Twang (Amended)'",2003
11079,"b'KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations'","b'Neeme Jarvi'",0.0,194.48118,8,131.118,1,"b'Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court)'",0
11080,"b'Anthology'","b'The Adverts'",0.0,154.93179,9,168.772,1,"b'One Chord Wonders'",1977
11081,"b'Chaplin: Music From The Original Motion Picture Soundtrack'","b'John Barry'",0.0,286.04036,5,0.0,1,"b'Chaplin-Main Theme/ Smile'",0
11082,"b'Menos J\xc3\xb3venes M\xc3\xa1s Cl\xc3\xa1sicos'","b'J\xc3\xb3venes Cl\xc3\xa1sicos Del Son'",0.0,268.59057,7,129.821,1,"b'Pedacito De Mi Vida'",0
11083,"b'Brutalni Vsechno'","b'Vypsana Fixa'",0.0,210.28526,0,146.585,4,"b'Cap'",0
11084,"b'Humid Teenage Mediocrity'","b'Jack Off Jill'",0.0,149.36771,8,177.866,1,"b'Horrible'",1995
11085,"b'Total 80s'","b'Soft Cell'",0.0,324.07465,0,102.377,4,"b'Say Hello_ Wave Goodbye'",0
11086,"b'Los Pata Para Adultos'","b'Los Patita De Perro'",0.0,166.71302,6,126.205,1,"b'Las Novias'",0
11087,"b'Pop Tatari'","b'The Boredoms'",0.0,440.842,10,103.484,4,"b'Bo-Go-Bompoo'",2004
11088,"b'Can You Hear Me Folks'","b'Sparky Lightbourne'",0.0,301.66159,7,79.925,1,"b'Electricity Hit Me'",0
11089,"b'Pre\xc3\xa7o Curto_ Prazo Longo'","b'Charlie Brown Jr'",0.0,173.60934,10,152.41,4,"b'O Puxa Carro'",0
11090,"b'Bedlam A Go-Go'","b'Something Happens'",0.0,181.08036,7,105.084,4,"b'Behind Your Teeth'",1992
11091,"b'The Getty Address'","b'The Dirty Projectors'",0.0,257.59302,7,74.801,1,"b"D. Henley's Dream"",2005
11092,"b'Body Exit Mind'","b'New Fast Automatic Daffodils'",0.0,65.51465,0,191.907,1,"b'Missing Parts Of Famous People'",1993
11093,"b'Yonkers NY - Songs and Stories'","b'Chip Taylor'",0.0,171.36281,11,101.677,4,"b'Hey Jonny - Did You Feel THat Movie'",0
11094,"b'The Factory Recordings'","b'Blurt'",0.0,442.61832,4,101.717,1,"b'Dyslexia'",1980
11095,"b'Get Up & Shout'","b'Swanky Tunes'",0.0,378.61832,6,127.987,4,"b'Get Up & Shout'",0
11096,"b'Live'","b"K's Choice"",0.0,207.56853,9,171.648,4,"b'Another Year'",2000
11097,"b'In Your Face'","b'Kingdom Come'",0.0,226.19383,2,100.661,4,"b'Perfect O'",1989
11098,"b'IL Rosso Amore'","b'Filippa Giordano'",0.0,267.88526,3,166.047,4,"b'Lonely Heart  (Stella)'",0
11099,"b'Love Everybody'","b'The Presidents of the United States of America'",0.0,237.24363,1,118.89,4,"b'5_500 Miles'",2004
11100,"b'Bares y Fondas'","b'Los Fabulosos Cadillacs'",0.0,187.0624,0,0.0,4,"b'Noches Arabes'",1986
11101,"b'Trance Mini Mix_ 014 2008'","b'Arctic Quest'",0.0,422.24281,6,134.056,4,"b'Love Is A Bird'",0
11102,"b'Den F\xc3\xb8rste Dagen'","b'Emma'",0.0,164.12689,2,108.027,3,"b'Ut P\xc3\xa5 Tur'",0
11103,"b'INKARU'","b'NAZCA PERU'",0.0,159.45098,4,147.734,1,"b'Aurora'",0
11104,"b'First Born'","b'Kaye Styles'",0.0,270.10567,9,163.985,4,"b"Real Lovin' Ft. Ky-Enie"",0
11105,"b'Virginia Creeper'","b'Grant Lee Phillips'",0.0,286.37995,7,133.979,4,"b'Far End of the Night'",2004
11106,"b'Gangsta Grillz 9'","b'Lil Jon_ Lil Scrappy_ DJ Drama'",0.0,79.77751,11,171.449,4,"b'Gangsta Grillz Ho Story'",0
11107,"b'Aida Cuevas Canta A Juan Gabriel'","b'Aida Cuevas'",0.0,150.15138,0,174.858,4,"b'Tus Ojos Poblanos'",1995
11108,"b'Complete As & Bs'","b'Shane Fenton & The Fentones'",0.0,130.87302,0,179.885,1,"b'Hey Miss Ruby (2003 Digital Remaster)'",0
11109,"b"I love the 90's (Remix Edition)"","b'DR. ALBAN vs HADDAWAY'",0.0,223.89506,3,127.979,4,"b"I love the 90's (Remix Edition)"",0
11110,"b'Chilldren Of The Blue Ray v 3 (Best of Trip Hop_ Down Tempo_ Chill Out_ Dubstep_ World Grooves_ Ambi'","b'The Antiserum & Ripple'",0.0,305.24036,8,93.342,5,"b'Blaze It'",0
11111,"b'Back In Blood'","b'Debauchery'",0.0,246.59546,7,144.011,4,"b'Lords Of Battle'",0
11112,"b'No Guts_ No Glory'","b'El Thule'",0.0,270.52363,9,97.308,4,"b'Supasonic (STUDIO)'",0
11113,"b'The Shadow Line'","b'Letter To The Exiles'",0.0,249.73016,11,178.864,3,"b'Oh_ Holy Dread!'",0
11114,"b'Unwant'","b'Hatesex'",0.0,376.08444,1,126.955,4,"b'Hatesex (Reborn)'",0
11115,"b'Soul Legends'","b'The Impressions'",0.0,143.15057,7,116.122,4,"b"Ridin' High"",0
11116,"b'Joy To The World - Music Of Christmas'","b'Empire Brass'",0.0,253.51791,3,51.98,4,"b'O Holy Night (2005 Digital Remaster)'",0
11117,"b'Vintage Vocal Jazz / Swing N\xc2\xba7 - EPs Collectors "Lady Day'","b'Billie Holiday'",0.0,187.92444,6,81.773,1,"b'I Cried For You'",1986
11118,"b'Two Dollar Pistols with Tift Merritt'","b'Two Dollar Pistols with Tift Merritt'",0.0,176.16934,5,104.529,4,"b'Just Someone I Used to Know'",1999
11119,"b'FOR A TIME LIKE THIS'","b'Sheila Walsh'",0.0,332.01587,7,88.012,4,"b'Circle Of Hands (For A Time Like This Album Version)'",0
11120,"b'Desde El Batiscafo'","b'Chancho En Piedra'",0.0,184.76363,4,98.132,4,"b'Multirricachon'",2005
11121,"b'Pushing Back'","b'Enduser'",0.0,261.642,11,180.179,4,"b'Pushing Back'",2006
11122,"b"Greatest Hits: The A&M Years '87- '94"","b'John Hiatt'",0.0,239.5424,9,181.355,4,"b'Memphis In The Meantime'",1987
11123,"b'Born To Be Burned'","b'The Great! Society'",0.0,198.00771,2,101.745,4,"b'Daydream Nightmare Love (LP Version)'",1995
11124,"b'The Felice Brothers'","b'The Felice Brothers'",0.0,283.14077,5,125.844,3,"b'Murder By Mistletoe'",2008
11125,"b'Nice And Nasty'","b'Silk'",0.0,235.07546,7,89.069,4,"b'Not Gonna Waste My Time On you'",0
11126,"b'3'","b'Thumb'",0.0,193.30567,9,93.842,4,"b'Confidence'",2001
11127,"b'Yama Yama! The Modern Recordings 1954-1956'","b'Richard Berry'",0.0,181.39383,1,140.533,1,"b'The Big Break'",0
11128,"b'Knowledge Is King'","b'Kool Moe Dee'",0.0,219.76771,5,107.905,4,"b'Knowledge Is King'",1989
11129,"b'Twelve Songs Of Christmas'","b'Etta James'",0.0,290.63791,0,83.545,1,"b'O Holy Night'",1998
11130,"b'En el Camino'","b'Mexicanto'",0.0,205.58322,9,130.186,3,"b'en el camino'",0
11131,"b'The Extermination'","b'Hell Rell'",0.0,224.54812,5,227.843,3,"b"You Tryin' To Be Me"",0
11132,"b'Bb Sides'","b'Bertrand Betsch'",0.0,166.68689,11,93.072,3,"b'Nu'",1997
11133,"b'Mendika'","b'Ghymes'",0.0,368.16934,5,107.618,3,"b'\xc3\x9aj esztendo'",2007
11134,"b'Os Dias Da Madredeus'","b'Madredeus'",0.0,143.64689,0,92.346,4,"b'Os P\xc3\xa1ssaros Quando Morrem Caem No C\xc3\xa9u'",1988
11135,"b'goddamned'","b'Jay Brannan'",0.0,229.14567,11,109.027,4,"b'At First Sight'",2008
11136,"b'Poppa Willie - The Hi Years / 1962-74'","b'Willie Mitchell'",0.0,124.08118,0,121.013,4,"b'Last Night'",2001
11137,"b'Dream'","b'Jamosa'",0.0,281.59955,6,94.133,4,"b'Tegami Featuring Dabo'",2006
11138,"b'The Best Of Barry Blue'","b'Barry Blue'",0.0,264.4371,7,146.952,7,"b"Sittin' On A Corner (Of A Love Affair)"",0
11139,"b'The Third Party'","b'Jules Shear'",0.0,207.20281,0,153.803,4,"b"She Don't Understand You Now"",0
11140,"b'Love & Hate'","b'Aventura'",0.0,332.042,10,119.051,4,"b'La Pelicula'",2003
11141,"b'Carlos Ponce'","b'Carlos Ponce'",0.0,269.97506,1,84.631,5,"b'Decir Adios'",1999
11142,"b'The Woon'","b'Ramadanman'",0.0,285.46567,1,94.012,1,"b'The Woon'",2007
11143,"b'Echo Dek'","b'Primal Scream'",0.0,306.20689,10,131.987,4,"b'Wise Blood'",1997
11144,"b'Speak to these Bones'","b'Braveheart'",0.0,166.922,8,136.073,4,"b'Dem Bonez'",0
11145,"b'Solomon plays Beethoven'","b'Solomon'",0.0,150.88281,7,90.987,3,"b'Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo'",0
11146,"b'Rejoice'","b'Nereus Joseph'",0.0,239.59465,1,159.869,4,"b'Father We Pray (Lord Deliver Us)'",0
11147,"b'I Thank You'","b'Sam & Dave'",0.0,186.22649,4,101.032,3,"b'You Send Me'",1990
11148,"b'Willie Mabon'","b'Willie Mabon'",0.0,172.042,8,109.293,1,"b'A Change Is Gonna Come'",0
11149,"b'Himself'","b'Chad Mitchell'",0.0,292.98893,0,100.405,1,"b'Dark As A Dungeon (Album Version)'",0
11150,"b'An eine Landschaft'","b'Blumfeld'",0.0,376.65914,10,151.016,3,"b'An eine Landschaft'",2006
11151,"b'Ingenting att f\xc3\xb6rlora'","b'Linda Bengtzing'",0.0,233.74322,0,75.001,4,"b'Vem'",2006
11152,"b'Hillbilly Love'","b'Goose Creek Symphony'",0.0,284.52526,7,67.773,1,"b'New Blood'",0
11153,"b'Cognicide'","b'Western Addiction'",0.0,93.70077,5,121.071,4,"b'Animals And Children'",2005
11154,"b'Pigeon John Is Dating Your Sister'","b'Pigeon John'",0.0,180.00934,11,177.641,4,"b'Crazy'",2003
11155,"b"Rock'n Roll Children"","b'Sturm und Drang'",0.0,224.36526,1,130.044,4,"b'Life'",2009
11156,"b'Los Humildes Vs La Migra'","b'La Migra'",0.0,192.02567,7,102.242,4,"b'A La Frontera'",0
11157,"b'Sippiana Hericane'","b'Dr John'",0.0,153.3122,7,112.201,1,"b'Clean Water'",0
11158,"b'Throwback'","b'Derek Howell'",0.0,449.95873,7,127.998,4,"b'Throwback'",0
11159,"b'A\xc3\xb1o Perfecto'","b'Playa Limbo'",0.0,204.30322,6,127.928,4,"b'Mar Soledad'",0
11160,"b'Sensual Being'","b'Archie Roach'",0.0,298.52689,4,92.931,4,"b'Morning Star'",0
11161,"b'A Sample And A Drum Machine'","b'DL Incognito'",0.0,228.20526,11,93.351,4,"b'Head Rush'",2002
11162,"b'H\xc3\xb4tel Costes - Etage 3 - by St\xc3\xa9phane Pompougnac'","b'Cosmos Sound'",0.0,244.58404,1,186.344,4,"b'Club Les Chrysanth\xc3\xa8mes'",0
11163,"b'Trompetenkaefer'","b'Oscar'",0.0,538.20036,11,0.0,3,"b'Welcome Jack'",0
11164,"b'Amor Sem Limite'","b'Marco Paulo'",0.0,319.97342,4,106.038,4,"b'Mulher De 40'",0
11165,"b'Seven Deadly Sins - The Acoustic Sessions'","b"Eden's Curse"",0.0,211.06893,8,200.014,7,"b"Don't Bring Me Down"",2007
11166,"b'Celestial Moods'","b'The Ark'",0.0,203.49342,9,117.869,7,"b'To A Sacred Space'",0
11167,"b'DownTemple Dub: Flames'","b'Desert Dwellers'",0.0,406.17751,10,86.675,3,"b'Pranafestation'",2006
11168,"b'Chicano Rap Old School'","b'Frank V of Proper Dos'",0.0,182.56934,9,102.483,4,"b'Sexy Thing (Like You)'",0
11169,"b'Motions Of Desire'","b'Magic Pie'",0.0,475.16689,9,169.622,7,"b'Without Knowing Why'",2005
