SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
10550,"b'The Very Best of Big Maceo Merriweather'","b'Big Maceo Merriweather'",0.0,164.77995,10,92.198,1,"b'I Got the Blues'",0
10551,"b'Internacionales'","b'Farid Ortiz - Emilio Oviedo "El Comandante'",0.0,299.38893,10,55.784,1,"b'Bonita para qu\xc3\xa9'",0
10552,"b'Sorcery 2'","b'Sorcery'",0.0,275.12118,7,158.11,4,"b'Believe In Tomorrow'",0
10553,"b'ZZ Top - Greatest Hits'","b'ZZ Top'",0.0,184.29342,9,150.9,1,"b'Tube Snake Boogie (LP Version)'",0
10554,"b'Matrice'","b'G\xc3\xa9rard Manset'",0.0,377.25995,10,89.513,4,"b'Matrice'",1989
10555,"b'The World Of Sheena Easton - The Singles'","b'Sheena Easton'",0.0,225.09669,2,110.272,4,"b'Devil In A Fast Car (1993 Digital Remaster)'",0
10556,"b'Reckless'","b'The Sports'",0.0,152.92036,10,126.672,4,"b'Moon On A String'",1978
10557,"b'Riff Burglar - Rare Tracks Sessions'","b'Roger Chapman And The Shortlist'",0.0,165.40689,2,110.979,4,"b'Strange Brew'",0
10558,"b'Humppasirkus'","b'Elakelaiset'",0.0,228.93669,11,156.331,1,"b'Jumppaa Suomesta'",2006
10559,"b"Procol's Ninth"","b'Procol Harum'",0.0,276.37506,0,104.611,3,"b'Taking The Time'",1975
10560,"b'\xc3\x98rnen Tek Ikkje Unga'","b'Klovner I Kamp'",0.0,279.03955,6,158.9,4,"b'Ronnie & Clyde (feat. Biff Malibu)'",0
10561,"b'Rocket Base'","b'Jark Prongo'",0.0,200.41098,11,130.062,4,"b'Rocket Base'",2001
10562,"b'International Dirt'","b'BIZ'",0.0,32.02567,9,104.344,4,"b'Shout out&'",0
10563,"b'Circular Sounds'","b'Kelley Stoltz'",0.0,169.06404,10,91.91,1,"b'Everything Begins (Album)'",2008
10564,"b'Town And Country'","b'Humble Pie'",0.0,142.91546,0,126.604,4,"b'Stick Shift'",1969
10565,"b'Cytizen'","b'Robert Scott Thompson'",0.0,329.53424,11,114.907,4,"b'Night Life'",0
10566,"b'Off The Charts'","b'The Briefs'",0.0,181.86404,5,134.948,4,"b'-Like A- Heart Attack'",0
10567,"b'A Penny For Your Thoughts'","b'Megalon'",0.0,159.99955,9,213.592,5,"b'Thugs Cry'",0
10568,"b"It's About Time"","b'Marc Ford'",0.0,270.75873,4,131.826,4,"b'Hell Or Highwater'",2006
10569,"b'Old Fashioned Love'","b'John Fahey'",0.0,197.40689,2,184.662,4,"b'Boodle AM Shake'",1974
10570,"b'The Golden Years'","b'Count Basie Big Band'",0.0,208.27383,9,119.975,4,"b'Why Not'",0
10571,"b'The Mob Gets Explosive - Explosive Mode III'","b'Messy Marv'",0.0,185.02485,5,45.243,1,"b'Lets Get Tatted Up'",0
10572,"b'Back 2 Base X'","b'Hed Pe'",0.0,185.5473,9,120.288,4,"b'Sweetchops'",0
10573,"b'Drastic Measures'","b'Kansas'",0.0,256.93995,9,155.522,4,"b'Andi'",1983
10574,"b'Drum Lesson Vol. 1'","b"Christian Prommer's Drumlesson"",0.0,75.44118,1,127.67,4,"b'Drum Lesson III'",0
10575,"b'The Only Way From Here'","b'Go Drowsy'",0.0,158.69342,11,180.11,4,"b'Go DROWSY'",0
10576,"b'Something That You Said'","b'The Bangles'",0.0,139.88526,5,136.422,4,"b'Getting Out Of Hand (2003 Digital Remaster)'",0
10577,"b'Eurosis'","b'Ska-P'",0.0,178.23302,3,157.022,4,"b'Juan Sin Tierra'",1998
10578,"b'The Bells Of Paradise'","b'Alva'",0.0,240.74404,2,103.698,4,"b'A Blacksmith Courted Me'",0
10579,"b'Pure Ana Part 2'","b'M.C. Mack'",0.0,89.12934,9,104.991,1,"b'Intermission'",0
10580,"b'Powerpop!'","b'Strangeways'",0.0,205.42649,9,166.43,4,"b'All The Sounds Of Fear'",0
10581,"b'Shminimal EP'","b'Alex Smoke'",0.0,430.47138,11,129.99,4,"b'Titti'",2005
10582,"b'Sterile Walls'","b'Psyched To Die'",0.0,58.90567,4,131.065,1,"b'OCD Life'",0
10583,"b'Escape From Television'","b'Jan Hammer'",0.0,211.25179,9,168.672,4,"b'Last Flight'",1987
10584,"b'Celebration!'","b'Thomas Function'",0.0,256.67873,7,142.87,4,"b'Swimming Through A Sea Of Broken Glass'",2008
10585,"b'Another Punch From a So-Called Friend - EP'","b'Memphis Radio Kings'",0.0,209.50159,1,135.015,4,"b'Set It Off'",2009
10586,"b'Right Here'","b'Severin'",0.0,184.68526,5,85.325,1,"b'Right Here (Loose Minds Remix)'",0
10587,"b'The Collection'","b'Sandy Denny'",0.0,286.53669,5,127.371,4,"b'John The Gun'",1971
10588,"b'How High'","b'Method Man / Redman'",0.0,208.16934,2,73.426,3,"b"We Don't No How 2 Act"",0
10589,"b'Der K\xc3\xb6nig Der M\xc3\xb6wen'","b'Guildo Horn'",0.0,240.37832,0,87.753,7,"b"Aber Dich Gibt's Nur Einmal F\xc3\xbcr Mich"",0
10590,"b'City That Care Forgot'","b'Dr John And The Lower 911'",0.0,299.88526,11,172.937,1,"b'Dream Warrior'",0
10591,"b'Lollipop Ladies'","b'The Chordettes'",0.0,127.68608,0,110.749,4,"b'Just Between You and Me'",1992
10592,"b'Mississippi To Mali'","b'Corey Harris'",0.0,260.8322,2,76.828,1,"b'La Chanson des Bozos'",0
10593,"b'The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition'","b'The Presidents of the United States of America'",0.0,160.83546,10,115.537,4,"b'Wake Up (Bonus Track)'",2004
10594,"b'Conversations'","b'Brass Construction'",0.0,280.31955,2,131.29,4,"b'Breakdown (2004 Digital Remaster)'",2004
10595,"b"She's Got A Thing Goin' On"","b'Sunnyland Slim'",0.0,152.37179,0,140.201,3,"b'She Got That Jive'",0
10596,"b'Compositora_ Cantante_ Mujer'","b'Mimi Ibarra'",0.0,308.1922,5,91.073,4,"b'Te Quiero Asi'",0
10597,"b'Come Softly To Me: The Very Best Of The Fleetwoods'","b'The Fleetwoods'",0.0,188.99546,1,99.824,1,"b'The Last One To Know'",1993
10598,"b'Natural Fake'","b'De-Phazz'",0.0,228.49261,1,170.994,4,"b'Backstreets Of My Mind'",2005
10599,"b'Solutions to Substance'","b'Layaway Plan'",0.0,148.74077,7,130.555,1,"b'Did It To Herself'",0
10600,"b'Goodnight Oslo'","b'Robyn Hitchcock_ The Venus 3'",0.0,190.58893,11,109.483,4,"b'Hurry For The Sky'",2009
10601,"b'Panorama'","b'6CycleMind'",0.0,282.22649,10,86.718,5,"b'Di Tayo Titigil'",0
10602,"b"J'Aere"","b'Jean-Pierre Mader'",0.0,203.96363,6,103.103,4,"b'Mure Et Musc'",0
10603,"b'Rock En Espa\xc3\xb1ol - Lo Mejor De Tijuana No!'","b'Tijuana No!'",0.0,306.33751,2,168.174,3,"b'Transgresores De La Ley'",1994
10604,"b'Smoke & Mirrors'","b'Lifehouse'",0.0,204.93016,8,178.637,4,"b'In Your Skin'",2010
10605,"b'Radionoise'","b'Umbrella'",0.0,464.24771,0,128.004,4,"b'Radionoise'",0
10606,"b'Seguire caMinando'","b'Amparanoia'",0.0,289.2273,2,149.705,1,"b'Mi Amor Se Fue'",0
10607,"b'Z-Trip Presents: All Pro'","b'Z-Trip'",0.0,156.00281,0,100.003,4,"b'Sudden Death'",0
10608,"b"The Greatest Top Twenty of the 50's"","b'Sam The Sham and The Pharaohs'",0.0,140.72118,7,140.181,1,"b'Wooly Bully'",0
10609,"b"Rock Ain't Dead"","b'Heavy Pettin'",0.0,262.922,11,110.29,4,"b'City Girl'",0
10610,"b'The Hazards Of Love'","b'The Decemberists'",0.0,386.48118,5,76.434,4,"b'The Wanting Comes In Waves/Repaid'",2009
10611,"b'Verano Del Amor'","b'Copeland'",0.0,197.82485,9,136.889,1,"b'Verano Del Amor'",0
10612,"b'The Lost Souls Bonus EP'","b'Niraj Chag'",0.0,324.49261,2,100.01,4,"b'The Snake'",0
10613,"b'The Fuse Is Lit'","b'Downfall 2012'",0.0,448.96608,6,114.212,3,"b'Self Defense Of A Thrid Person'",0
10614,"b'Is A Woman'","b'Lambchop'",0.0,204.042,0,73.024,3,"b'I Can Hardly Spell My Name'",2002
10615,"b'Boire'","b'Miossec'",0.0,164.75383,1,93.001,4,"b'Gilles'",1995
10616,"b'Get Up!'","b'Captain Jack'",0.0,216.68526,1,133.005,4,"b'Get Up!'",1999
10617,"b'Charlie Shavers: Shavers Shivers'","b'Charlie Shavers'",0.0,192.73098,5,72.227,4,"b'She\x19s Funny That Way'",0
10618,"b'Timeless Love Songs of the Sixties'","b'The Lettermen'",0.0,221.49179,1,135.901,4,"b'The Way You Look Tonight'",1974
10619,"b'Roadmaps and Revelations'","b'Parachute Band'",0.0,293.01506,4,159.94,3,"b'Praise To You'",0
10620,"b"Y'All Get Scared Now_ Ya Hear!"","b'Reindeer Section'",0.0,109.37424,2,100.674,1,"b'Will You Please Be There For Me'",2001
10621,"b"I'm So Hopeless_ You're So Hopeless"","b'All Time Low'",0.0,205.97506,1,107.62,3,"b'Dear Maria_ Count Me In (Connect Sets Acoustic)'",0
10622,"b'The Classic Chillout Album'","b'Tinariwen'",0.0,248.55465,2,113.21,1,"b'Tahult In'",2009
10623,"b"Justice Isn't Always Fair"","b'Terminus City'",0.0,122.48771,9,114.166,1,"b'Work For A Living'",0
10624,"b'Devil In the Detail'","b'Legiac'",0.0,339.80036,11,89.513,4,"b'Ruler'",0
10625,"b'Only You'","b'The Orioles'",0.0,186.04363,5,130.525,5,"b'Crying in the Chapel'",1962
10626,"b'Better Days Coming Now'","b'The Sisterhood of Convoluted Thinkers'",0.0,131.26485,5,127.099,4,"b'Telephone'",0
10627,"b'Tipplers Tales'","b'Fairport Convention'",0.0,179.35628,2,109.058,3,"b'Reynard The Fox'",1978
10628,"b'Live In Chicago'","b'Hasil Adkins'",0.0,107.41506,10,68.886,4,"b"I'm So Lonesome I Could Cry"",0
10629,"b'The One-T ODC'","b'One t'",0.0,270.18404,6,116.989,4,"b'The Travoltino Theme (I See A House)'",2002
10630,"b'B/W vs. Technicolor'","b'Spektr'",0.0,165.48526,10,116.903,5,"b'That Goat Legged Fella'",0
10631,"b'The Feast'","b'Emil Bulls'",0.0,198.37342,0,146.472,5,"b'To End All Wars'",2008
10632,"b'21st Chapter'","b'Malkit Singh'",0.0,310.59546,2,106.015,4,"b'Shehl Shindiye'",2005
10633,"b'Linea De Oro Vol. 3'","b'Mazz'",0.0,212.87138,2,107.548,4,"b'Prieta Linda'",0
10634,"b'Cracks'","b'Javier Navarrete'",0.0,115.82649,0,112.965,5,"b'No Promises'",0
10635,"b'Glenn Miller And The Andrews Sisters: The Chesterfield Broadcasts'","b'The Andrews Sisters'",0.0,182.54322,6,82.235,4,"b"Bei Mir Bist Du Sch\xc3\xb6n (Means that You're Grand)"",1991
10636,"b'The Gemini Principle'","b'dBridge'",0.0,279.43138,0,111.985,5,"b'Mr. Malcontent'",2008
10637,"b'Welcome to the Best Years of Your Life'","b'Ben Westbeech'",0.0,176.22159,6,83.989,5,"b'Gotta Keep On'",2007
10638,"b'Covered With Ants'","b'Guttermouth'",0.0,396.87791,0,99.872,4,"b'Cram It Up Your Ass'",2001
10639,"b'Codex Teenage Premonition'","b'Fire Engines'",0.0,149.002,9,131.523,1,"b'Insert Yourself'",2005
10640,"b'Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard'","b'Jean Shepard'",0.0,156.62975,9,83.637,4,"b'Act Like A Married Man'",1996
10641,"b'Arquitectura Efimera'","b'Fangoria'",0.0,208.19546,5,110.025,4,"b'Adios'",0
10642,"b"Dream Girls of the 50's Vol. 3"","b'June Christy'",0.0,176.61342,10,148.828,4,"b'The One I Loved Belongs To Somebody Else'",0
10643,"b'Stand By Your Man \x13 The Musical'","b'Helen Hobson'",0.0,159.16363,9,74.17,1,"b'Help Me Make It Through The Night'",0
10644,"b'Healing Waters'","b'Dean Evenson'",0.0,237.16526,3,64.574,1,"b'Stream Of Blessing'",0
10645,"b'Desolation Street'","b'I Walk The Line'",0.0,191.52934,7,172.906,1,"b'Purity'",2006
10646,"b'Precious Friend'","b'Arlo Guthrie / Pete Seeger'",0.0,389.27628,11,107.21,4,"b"Please Don't Talk About Me When I'm Gone (Album Version)"",0
10647,"b'Pieni ihminen'","b'Jore Marjaranta'",0.0,167.13098,1,145.015,4,"b'Talo'",0
10648,"b'Bookends/Sounds of Silence'","b'Simon & Garfunkel'",0.0,184.76363,6,106.711,1,"b'The Sound Of Silence'",1964
10649,"b'The Law Of Large Numbers'","b'Emma Pollock'",0.0,188.42077,0,120.051,4,"b'Red Orange Green'",2010
10650,"b'Un Canto Al Pueblo'","b'Ricardo Arjona'",0.0,261.95546,11,139.087,4,"b'Gitano Urbano'",0
10651,"b'Revelation 666'","b"Old Man's Child"",0.0,259.02975,3,96.695,3,"b'Obscure Divine Manifestation'",2000
10652,"b'Dahmer'","b'Macabre'",0.0,124.47302,7,196.013,1,"b'Trial'",2000
10653,"b'Para Bellum'","b'Casus Belli'",0.0,230.1122,8,135.98,4,"b'Rick Ross'",0
10654,"b'Why Do'","b'Noah Pred'",0.0,378.48771,1,123.952,4,"b'Take Heart'",0
10655,"b'Y34RZ3r0r3mix3d'","b'Nine Inch Nails'",0.0,444.86485,11,125.01,4,"b'Capital G'",2007
10656,"b'Anthology'","b'Cameo'",0.0,324.38812,4,111.07,4,"b'Rigor Mortis'",1977
10657,"b'Complexity Kills Ep'","b'Hug feat. Diversion Tactics'",0.0,158.40608,4,95.042,4,"b'Inside Job'",0
10658,"b'Give Me Just A Little More Time + In Session&plus'","b'Chairmen Of The Board'",0.0,239.56853,7,88.051,4,"b'My Way'",1970
10659,"b'Sins of the Fourfathers'","b'The Prime Movers'",0.0,165.22404,11,139.654,4,"b"I Won't Let You Go"",0
10660,"b'Oscilloscope'","b'Liquid Zen'",0.0,334.70649,2,75.551,4,"b'Dense Properties'",2006
10661,"b'Do You Remember Me?'","b'Four Chamber View'",0.0,302.23628,11,170.133,4,"b'My Fault'",0
10662,"b'The Complete Blue Horizon Sessions'","b'Johnny Shines'",0.0,175.93424,9,124.625,1,"b"Baby Don't You Think I Know"",1993
10663,"b'Weekend Fever'","b'James Hunter'",0.0,228.38812,2,99.849,1,"b'Hope Without Promises'",0
10664,"b'Winter Tidings: An Appalachian Christmas'","b'Al Petteway & Amy White'",0.0,300.40771,7,127.752,1,"b"A New Year's Carol / Sussex Carol / Tomorrow Will Be My Dancing Day"",0
10665,"b'Lullabies For Husbands'","b'Kirile Loo'",0.0,172.87791,3,71.345,1,"b'Dear Maids_ Young Ones'",0
10666,"b'B/W Vs. Technicolor'","b'Spektr'",0.0,184.842,1,90.748,4,"b'B/W Vs. Technicolor'",0
10667,"b'Moments'","b'Lull'",0.0,42.68363,7,130.357,7,"b'Moment 39'",1998
10668,"b'The Complete Collection...And Then Some'","b'Barry Manilow'",0.0,186.69669,7,99.496,4,"b"Can't Smile Without You"",1978
10669,"b'Welcome To Tomorrow'","b'SNAP!'",0.0,256.65261,8,152.197,4,"b'Welcome To Tomorrow (Are You Ready)'",1995
10670,"b'Exotico'","b'Lara & Reyes'",0.0,402.02404,2,189.147,5,"b'Mi Ciudad'",0
10671,"b'Austin Powers - Goldmember O.S.T.'","b'Susanna Hoffs'",0.0,165.92934,4,72.02,5,"b"Alfie [What's It All About Austin?] (Album Version)"",0
10672,"b'Bar 17'","b'Trey Anastasio'",0.0,342.09914,6,131.961,4,"b"What's Done"",2006
10673,"b'Authentic Style'","b'Activator'",0.0,210.93832,10,150.375,1,"b'Some Easy Living'",0
10674,"b'City Beach'","b'Jill Cunniff'",0.0,235.83302,7,164.028,4,"b'Calling Me'",2007
10675,"b'Early Southern Guitar Styles'","b'Mike Seeger'",0.0,54.46485,5,197.198,4,"b'Wildwood Flower'",0
10676,"b'Activity Center'","b'Tahiti 80'",0.0,170.05669,6,135.063,4,"b'24 X 7 Boy'",2008
10677,"b'Eversound Expressions_ Vol. 2'","b'Ron Clearfield'",0.0,288.80934,7,84.944,4,"b'Dancer In The Light'",0
10678,"b'Classic Years Vol 2'","b'Hank Snow'",0.0,154.06975,4,125.492,4,"b'With This Ring'",0
10679,"b'The Original "Gangster of Love" - The "Keen Records" Sessions'","b'Johnny "Guitar" Watson'",0.0,211.01669,0,125.516,3,"b'Honey (session) (Take 3)'",0
10680,"b'A:Live'","b'Double X'",0.0,359.36608,10,135.037,4,"b'Hesitant'",2003
10681,"b'Substance 01'","b'MRI'",0.0,645.92934,7,125.994,4,"b'Miles over zero'",0
10682,"b'Pull Up (Radio Edit)'","b'Jamal'",0.0,165.642,10,100.043,4,"b'Pull Up (Radio Edit)'",0
10683,"b'Ugly Women & Even Uglier Songs'","b'Macc Lads'",0.0,128.41751,4,116.187,1,"b'Beer & Sex & Chips N Gravy'",0
10684,"b'KMD And The Rave'","b'KMD'",0.0,337.34485,5,130.048,4,"b'Never...'",0
10685,"b'Greatest Hits Vol I & II'","b'Cristy Lane'",0.0,156.02893,0,178.204,4,"b'Penny Arcade'",0
10686,"b'Ice Cream'","b'JS'",0.0,238.49751,4,122.915,4,"b'Ice Cream'",2003
10687,"b'Freakatourium'","b'Keith Leblanc'",0.0,148.87138,11,95.905,4,"b'In Between The Cracks'",1998
10688,"b'Hlavni uzaver splinu'","b'Tomas Klus'",0.0,204.35546,9,145.039,4,"b'Z deniku (Grusence)'",0
10689,"b'Mix 00'","b'Blasted Mechanism'",0.0,500.87138,9,114.518,5,"b'Zapping (Alex Fx full mix)'",2000
10690,"b'Soul Temptation'","b'Bryan Savage'",0.0,237.21751,11,85.993,4,"b'Kaleidoscope'",0
10691,"b'Bis - Jovem Guarda'","b'Golden Boys'",0.0,141.29587,9,129.266,1,"b'Que Fazer Se Eu Lhe Quero Tanto (Can I Gen To Know Better)'",0
10692,"b'Pink Skull EP'","b'Pink Skull'",0.0,513.17506,9,123.031,4,"b"Gonzo's Cointreau"",0
10693,"b'B-world'","b'Eat Static'",0.0,616.48934,11,150.686,3,"b'Purple Squirt Jam'",1998
10694,"b'My Kind Of Blues - The Crown Series Vol 1'","b'B.B. King'",0.0,170.52689,9,161.072,4,"b'Someday Baby'",2003
10695,"b'Parallels Of Infinite Torture'","b'Disgorge'",0.0,278.90893,5,211.611,1,"b'Descending Upon Convulsive Devourment'",2005
10696,"b'Electric Youth'","b'Debbie Gibson'",0.0,294.84363,9,89.887,3,"b'Shades Of The Past   (LP Version)'",1989
10697,"b'Jack'","b'The Chicken Hunters'",0.0,272.90077,2,94.522,4,"b'Nightskating'",0
10698,"b'Brit Awards 2009'","b'Kings Of Leon'",0.0,204.32934,9,153.361,4,"b'Sex On Fire'",2008
10699,"b'Lo Esencial'","b'Jon Secada'",0.0,274.83383,2,105.999,4,"b'If You Go'",1994
10700,"b'Withering Strands of Hope'","b'Ben\xc3\xbcmb'",0.0,42.78812,2,103.651,1,"b'Abundant Knowledge_ Infinite Stupidity'",0
10701,"b'High Contrast Presents Marcel Woods - Album Sampler'","b'Marcel Woods'",0.0,420.88444,11,137.984,4,"b'Accelerate (Mix One extended)'",0
10702,"b'Livet Er Topp'","b'Angels'",0.0,201.63873,4,105.022,4,"b'Singback: Dagen Er Deilig'",0
10703,"b'Magica'","b'Tutty Moreno'",0.0,217.23383,11,120.307,1,"b'Cameleao'",0
10704,"b'The Best Of Spineshank'","b'Spineshank'",0.0,194.45506,7,122.022,4,"b'New Disease (Album Version)'",2008
10705,"b'When All Is Said/The Best Of Edge Of Sanity'","b'Edge Of Sanity'",0.0,362.05669,11,127.155,4,"b'Tales... (`06 Remastered)'",0
10706,"b'Wannabe'","b'Spice Girls'",0.0,221.80526,5,96.938,4,"b'Bumper To Bumper'",1996
10707,"b'Canzoni da spiaggia deturpata'","b'Le Luci Della Centrale Elettrica'",0.0,156.96934,8,84.069,5,"b'Sere feriali'",2008
10708,"b'Confluence'","b'Manual'",0.0,124.13342,6,92.223,1,"b'Cirrus'",2008
10709,"b'Apparently Unaffected'","b'Maria Mena'",0.0,173.73995,1,125.101,4,"b'Internal Dialogue'",2005
10710,"b'Methods'","b'White Belt Yellow Tag'",0.0,247.84934,7,125.058,4,"b'Ode'",2010
10711,"b"Gone from Danger (Collector's Edition)"","b'Joan Baez'",0.0,250.67057,8,95.594,3,"b'February'",1997
10712,"b'Live in London and More ..'","b'Donnie McClurkin'",0.0,484.64934,5,80.518,3,"b'Great Is Your Mercy'",2000
10713,"b'Alevos\xc3\xada'","b'Mala Rodriguez'",0.0,339.48689,2,95.995,4,"b'Lo F\xc3\xa1cil Cae Ligero'",2003
10714,"b'Voices'","b'Roger Eno'",0.0,238.96771,0,54.284,4,"b'The Old Dance'",1985
10715,"b'Ruin Everything!'","b'We Versus The Shark'",0.0,213.83791,9,95.754,1,"b'Slide'",0
10716,"b'Original Hip Hop Throwbacks Vol. 1'","b'Ram Squad'",0.0,150.9873,1,78.658,4,"b'Keep It Real'",0
10717,"b'MELODIJE IRSKE I KVARNERA'","b'Belfast Food'",0.0,180.63628,9,112.52,4,"b'BASNA'",2002
10718,"b'Something Good Is Going To Happen To You'","b'Baboon'",0.0,221.43955,10,118.068,4,"b'Evil'",2001
10719,"b'Total 13'","b'Backyard Babies'",0.0,145.162,1,179.109,4,"b'Made Me Madman'",1998
10720,"b'Age tendre... La tourn\xc3\xa9e des idoles Vol. 2'","b'Mich\xc3\xa8le Torr'",0.0,227.082,2,139.879,3,"b'Sur les routes'",0
10721,"b'M\xc3\xa9langez-vous'","b'Pierre Perret'",0.0,160.67873,1,99.989,5,"b'Malika'",2006
10722,"b'Mobilize'","b'Grant- Lee Phillips'",0.0,189.72689,11,115.834,4,"b'Humankind'",2001
10723,"b'Tearbucketer'","b'Venom P. Stinger'",0.0,195.63057,11,121.471,4,"b'Tearbucketer'",0
10724,"b"Rockin' Down The Highway: The Wildlife Concert"","b'The Doobie Brothers'",0.0,304.53506,9,110.102,4,"b'Another Park_ Another Sunday'",0
10725,"b'Binge And Purge'","b'Lunachicks'",0.0,141.97506,1,219.2,4,"b'Whole Lotta B.S'",1992
10726,"b'Mane Attraction'","b'White Lion'",0.0,263.3922,9,94.436,4,"b'Blue Monday (LP Version)'",1991
10727,"b'Hell Is Invisible...Heaven Is Here'","b'Psychic TV'",0.0,573.12608,2,104.808,5,"b'Hookah Chalice'",2007
10728,"b'Silk Grooves Vol.2'","b'Monodeluxe'",0.0,321.82812,0,126.02,4,"b'Something To Go'",2007
10729,"b'Organix'","b'The Roots'",0.0,761.62567,10,207.274,5,"b'The Session (Longest Posse Cut In History_ 12:43)'",0
10730,"b'Tiger Walk'","b'Robben Ford'",0.0,211.3824,10,76.493,4,"b"I Can't Stand The Rain"",1997
10731,"b'Electro Karaoke in the Negative Style'","b'Fujiya & Miyagi'",0.0,121.96526,4,217.946,5,"b'Lolalucamilla'",2002
10732,"b"God's Promise"","b'Luther Barnes_ The Red Budd Gospel Choir'",0.0,341.89016,1,84.039,4,"b'Here am I Lord'",0
10733,"b'A Life In Music'","b'Ananda Shankar'",0.0,324.62322,0,132.455,3,"b'Dancing Drums'",1975
10734,"b'What It Be...'","b'Pete Miser'",0.0,167.47057,0,172.277,4,"b'All In My Head'",0
10735,"b'Zero Six After'","b'Ticon'",0.0,548.54485,1,135.992,4,"b'U Make Me Wanna Drink More'",2005
10736,"b'Can You Keep A Secret'","b'Easyway'",0.0,105.06404,4,91.024,4,"b'A Move For Every Word'",2007
10737,"b'Faso Kanou'","b'Manjul'",0.0,281.18159,2,150.027,4,"b'Africa Is Calling (His Children to Go Home)'",2005
10738,"b'Rise / Cataract'","b'Hiroyuki ODA'",0.0,463.82975,8,137.997,4,"b'Cataract'",0
10739,"b'Hell Is For Wimps'","b'Newsboys'",0.0,214.59546,2,132.864,4,"b'Love You Tomorrow (Hell Is For Wimps Album Version)'",1990
10740,"b'Yes Boss Food Corner'","b'Transglobal Underground'",0.0,357.19791,0,93.422,3,"b'Drums of Navarone'",0
10741,"b"The Emperor's New Clothes"","b'Klute'",0.0,297.82159,9,173.984,4,"b'Toiler'",2007
10742,"b'Unspoken'","b'Juniper'",0.0,189.3873,7,104.995,4,"b'For Being'",0
10743,"b'Happy Birthday'","b'Hey Colossus'",0.0,768.86159,10,91.137,1,"b'Overlord Rapture In Vines Part 9'",2008
10744,"b'La Folie Des Grandeurs'","b'Herv\xc3\xa9 Roy'",0.0,111.0722,8,83.215,4,"b'Th\xc3\xa8me Myosotis Et Valses Des Coutisanes'",0
10745,"b'Holographic Universe'","b'Scar Symmetry'",0.0,277.10649,11,194.914,4,"b'The Missing Coordinates'",2008
10746,"b'Joan Sebastian Con Norte\xc3\xb1o'","b'Joan Sebastian'",0.0,210.31138,5,190.428,1,"b'Porque Te Quise'",0
10747,"b'Hits of Lal Chand Yamla Jatt'","b'Yamla Jatt'",0.0,258.55955,11,167.831,4,"b'Khedan De Din Char'",0
10748,"b'Keep The Flame Alive'","b'7 Shot Screamers'",0.0,142.18404,1,89.809,4,"b'Born Too Loose'",2005
10749,"b'Verdi:  La Traviata'","b'Riccardo Muti;Orchestra del Teatro alla Scala;Coro del Teatro alla Scala'",0.0,31.99955,0,66.358,5,"b'La Traviata/Alfredo?; Per Parigi or or partiva'",0
10750,"b'The Signature LP'","b'Sway'",0.0,187.08853,7,87.363,5,"b'Taxi'",2008
10751,"b"That Baby Ain't Black Enough"","b'Poonanny'",0.0,304.06485,2,96.398,3,"b'Diet Soda Blues'",0
10752,"b'Echoes Of A Rock Era'","b'The Harptones'",0.0,178.23302,4,99.889,4,"b'The Shrine Of St. Cecillia (LP Version)'",0
10753,"b'Gay Singles'","b'Hunx And His Punx'",0.0,162.40281,2,162.263,1,"b'The Last Time'",2010
10754,"b'Live And Rockin'","b'The Polecats'",0.0,179.46077,0,113.281,1,"b'Blue Jean Bop'",0
10755,"b'Night Piece'","b'Shugo Tokumaru'",0.0,210.65098,2,220.07,4,"b'Latern on the Water'",2004
10756,"b'Relax Your Mind'","b'Jim Kweskin'",0.0,327.07873,10,68.295,4,"b'Buffalo Skinners'",1988
10757,"b'The Dream Merchant 2'","b'9th Wonder'",0.0,237.19138,1,169.981,4,"b'Thank You'",0
10758,"b'The History Of Fear'","b'PRIMAL FEAR'",0.0,215.09179,0,131.41,1,"b'Angel In Black'",1999
10759,"b'Perfect Moment'","b'Peter White'",0.0,266.1873,10,109.715,4,"b'My Prayer'",0
10760,"b'Go Jimmy Go - The Very Best of Jimmy Clanton'","b'Jimmy Clanton'",0.0,152.16281,5,152.261,4,"b"That's You Baby"",0
10761,"b'Show Business'","b'Azeem'",0.0,42.84036,10,107.522,7,"b'Doc Screwface'",0
10762,"b'Varjot ja lakanat'","b'Hector'",0.0,198.00771,1,215.165,4,"b'Mulla ei oo rahaa'",0
10763,"b'House Of Love'","b'Smooth Touch'",0.0,525.53098,7,0.0,3,"b'House Of Love (The Raise Your House Mix)'",1993
10764,"b'702'","b'702'",0.0,302.00118,8,110.058,4,"b"You'll Just Never Know"",1999
10765,"b'Eyeballs'","b'Dan Potthast'",0.0,143.17669,4,97.564,5,"b'Eyeballs'",1999
10766,"b'Closer To Far Away'","b'Douglas Spotted Eagle'",0.0,266.03057,9,132.014,4,"b'House Made Of Dawn Light'",1996
10767,"b'Nyahbinghi'","b'Ras Michael'",0.0,240.50893,7,92.86,4,"b'Come Down - Pomps and Price - Original'",0
10768,"b'1986-1992'","b'Ruins'",0.0,299.20608,7,87.927,1,"b'Bighead'",0
10769,"b'Are You Shpongled?'","b'Shpongle'",0.0,536.99873,4,63.998,4,"b'Monster Hit'",1998
