Artist, Song, Genre, Tempo, Duration
Cserh\xc3\xa1ti Zsuzsa,Yesterday,folk,76.325,256.73098
Kroke,Awakening,folk,119.949,242.85995
Barez,Strange,country,67.862,418.87302
Lavay Smith & Her Red Hot Skillet Lickers,Winter Wonderland,electronic,124.975,140.85179
stanton warriors,Get Wild,hip-hop,165.042,391.6273
The Farm,Stepping Stone,pop,215.553,429.13914
David Jordan,Move On,electronic,103.908,240.27383
Automatic Black,No Matter What,electronic,120.046,206.47138
Name The Pet,Borderline,electronic,120.006,234.34404
Micky Modelle,Sweet Dreams,folk,81.325,346.61832
Mercyful Fate,The Night,electronic,152.006,351.29424
Susan Tedeschi,Butterfly,rock,107.692,246.69995
Rapid Ric,Rock Bottom,electronic,152.082,190.01424
Mothers Little Helpers,Take Me Back,hip-hop,116.095,195.02975
Macy Gray,When I See You,electronic,105.922,223.16363
Forced Reality,Never Forget,pop,180.109,196.25751
Boy Short,Manhattan,electronic,81.187,260.49261
The Temptations,Stay,classical,92.793,285.88363
Connie Francis,Mama, I'm Coming Home,81.756,235.20608
Baie Mason,Timeless,electronic,89.593,242.31138
Q-Burns Astract Message Featuring Lisa Shaw,Shame,alternative,232.106,472.18893
Charlotte Sometimes,Pilot,electronic,152.001,194.79465
Playdoe,Ice Cream,electronic,134.118,246.69995
Los Tipitos,Silencio,folk,114.019,289.38404
Alton Miller,Tell Me,hip-hop,92.064,336.03873
Bond,Adagio for Strings,electronic,135.027,290.29832
Silence,Life Goes On,jazz,126.321,389.98159
Bona Fide,The Journey,folk,171.997,252.96934
Mechanical Poet,End Credits,hip-hop,224.052,239.59465
Cancer Bats,Regret,alternative,100.884,166.45179
Roy Hargrove,Always And Forever,pop,111.702,350.45832
Sara Evans,Perfect,alternative,102.966,241.81506
Alcatrazz,Mercy,hip-hop,160.242,261.92934
Roert Hood,Resurrection,alternative,203.955,424.46322
Roland Kenzo,Everlasting Love,rock,127.962,361.11628
Stephen Varcoe,Silent Night,alternative,30.565,184.60689
Carrie Rodriguez,Let Me In,indie,150.26,215.14404
Memo Gonzalez & The Bluescasters,Lonely Boy,rock,169.17,182.83057
Bruce Springsteen & The E Street Band,Seeds,electronic,126.965,311.77098
Miike Snow,Animal,rock,0.0,1.38404
Silkk The Shocker,Tell Me,hip-hop,95.999,269.34812
The Commodores,Keep on Dancing,pop,89.778,165.61587
Addison Groove Project,Breathe,folk,162.446,299.15383
Paul Desmond,Undecided,electronic,130.612,147.85261
Mistaishi,No Matter What,electronic,96.808,213.9424
Herv\xc3\xa9,Cheap Thrills,pop,126.064,277.62893
James William Hindle,Silence,electronic,167.369,253.09995
Bikini Kill,White Boy,pop,129.417,144.24771
Michael Gray,The Weekend,country,126.995,531.59138
Ferry Corsten,Black Velvet,rock,0.0,539.32363
Seven,Running,electronic,129.03,227.86567
Peter Hadar,Need Love,rock,63.91,200.4371
Ralphi Rosario,I Want You,jazz,84.941,300.64281
Kituilders,Bad Girl,electronic,143.64,369.57995
Cory Branan,Closer,indie,119.52,360.22812
Godsmack,Whatever,rock,122.367,205.26975
keller williams,Keep It Simple,jazz,200.435,275.82649
Jelly Roll Mortons Hot Six,Shake It,folk,151.092,170.57914
The Heavy,Girl,alternative,117.946,166.79138
Shola Ama,Joy To The World,pop,77.187,178.93832
Acceptance,The Letter,alternative,88.196,182.33424
Tony Thomas,King Kong,electronic,132.581,387.44771
Adam Lamert,Whataya Want From Me,rock,93.042,227.39546
Free,Child,indie,45.312,317.17832
Declan Galraith Featuring The Young Voices Choir,Tell Me Why,pop,151.781,264.85506
Goldie,Angel,electronic,100.018,298.29179
Marshall_ Susan,Already Gone,rock,101.378,284.89098
Earth_ Wind & Fire,Getaway,rock,109.983,197.45914
Herert Gr\xc3\x6nemeyer,Luxus,rock,214.218,392.46322
Patrick Ryan Clark,Mercy,hip-hop,148.009,238.2624
The Helio Sequence,Satellite,indie,131.953,197.85098
Kip Winger,Steam,folk,170.04,210.96444
Lexy & K-Paul Feat. Das Bo,The Clap,electronic,126.99,293.45914
Marc Mysterio Feat. Samantha Fox,Tomorrow,rock,127.968,212.08771
Colleen,Sorry,electronic,83.906,236.82567
Florence + The Machine,Falling,rock,146.343,215.30077
New Riders of The Purple Sage,You Angel You,rock,131.135,162.37669
Fanzine,Broken,rock,111.967,263.65342
Miguel Migs Feat. SADAT X,Shake It Up,rock,125.013,386.79465
Pulling Teeth,Sick and Tired,pop,184.462,142.36689
Margo Smith,Perfect,alternative,56.06,218.72281
Connee Boswell & Sy Oliver Orchestra,Honey, This Mirror Isn't Big Enough for the Two of Us,92.404,143.98649
Sheryl Crow,Picture,country,97.933,298.78812
Oh Well,Fine Time,alternative,85.795,247.37914
Daniel Norgren,Let Me Go,pop,70.458,272.50893
Rufus Wainwright,11:11,pop,100.4,267.51955
Sunloverz,Love Will Set You Free,pop,127.99,345.33832
Sting,You Still Touch Me,classical,101.141,226.82077
Bryan Adams,Heaven,electronic,140.008,243.90485
Time Passing,Party People,hip-hop,100.073,302.91546
Chris von Sneidern,Love,folk,104.823,229.58975
Cassie Davis,Hero,jazz,112.159,153.33832
Cephalic Carnage,Shut Up,pop,108.326,4.12689
Oasis,Step Out,pop,137.513,245.34159
Xmal Deutschland,Zeit, dass sich was dreht,138.91,244.71465
Bain Mattox,Shame,alternative,122.97,208.50893
Chris & Matt Kidd,Control,pop,71.962,403.3824
Broadcast,Valerie,hip-hop,113.976,244.45342
Merlo,Control,pop,126.989,398.94159
Riviera Regime,Ride Wit Me,hip-hop,190.043,214.62159
Gun,Inside Out,electronic,136.009,245.44608
The Undertones,Like That,electronic,140.056,186.06975
Winifred Horan,Miss You,electronic,94.044,198.08608
Karrin Allyson,All I Want,electronic,64.461,272.37832
Fergie,Bailamos,pop,99.993,190.22322
The Kills,Night Train,hip-hop,121.298,185.3122
Marian McPartland ,Conversation,pop,194.934,44.40771
Space DJZ,Lights, Please,135.335,323.63057
Hot Chocolate,Chances,pop,118.631,243.1473
The Who,Christmas,rock,107.69,272.61342
The Manhattans,Shining Star,rock,148.567,279.562
Dj Satomi,Hung Up,indie,144.007,340.53179
The CDM Chartreakers,Watch Out,electronic,128.004,177.57995
La Casa Azul,I Want You Back,pop,220.066,154.27873
Round 2,New Day,hip-hop,124.176,394.29179
Alert Cummings,Work It Out,rock,162.27,258.01098
Barecue Bo,Untitled,alternative,149.273,189.25669
Fuzzy Hair vs Roie Rivera,The Cat,hip-hop,127.946,459.85914
Anthony Callea,The Prayer,rock,208.046,255.34649
Grey Holiday,Low,rock,85.778,225.82812
Yukmouth & Killa Klump,Whip It,electronic,138.168,166.922
The Child Molesters,You Make Me Sick,pop,58.346,518.45179
Comfort Fit,Wicked Game,pop,110.01,176.32608
Gwen Stefani,Wind It Up,rock,119.983,214.15138
Pete And The Pirates,Knots,folk,158.236,133.8771
Version,Influence,pop,152.611,226.7424
Adam F,Metropolis,electronic,111.342,391.65342
We Were the States,Try,folk,163.312,145.13587
The Balanescu Quartet,Democracy,alternative,106.709,311.92771
New Horizons,Everlasting Love,rock,100.741,223.81669
Jaki Graham,Hold On,folk,110.963,224.15628
Marumari,Seeya,electronic,181.885,82.85995
Strip Steve,You & I,folk,133.002,263.73179
L\xc3\xa2me Immortelle,Fallen Angel,rock,185.619,381.67465
Headman,Wake Up,alternative,152.628,598.30812
Barry Biggs,Just My Imagination,alternative,183.092,229.27628
Willie Wisely,Go!,alternative,118.75,146.52036
Phillip Boa And The Voodooclu,Hell,indie,87.689,213.52444
Rich Mullins,Growing Young,hip-hop,111.173,259.63057
Boyz II Men,Thank You,rock,95.042,254.74567
Colestone Jazz,Children,electronic,129.99,369.21424
The Golden Gate Quartet,Run On,rock,92.389,165.04118
Kelli Sae,Only,hip-hop,162.11,277.34159
Enigma,The Piano,alternative,187.937,180.24444
The Lettermen,White Christmas,pop,83.388,152.5024
Cheryl Melody,Wishes,pop,100.049,338.83383
Bic Runga,Listen,folk,160.211,212.61016
TOK,Summertime,pop,96.666,200.09751
Jet Set Satellite,Suddenly,pop,127.837,291.5522
Jamie Scott & The Town,Bleeding Love,pop,120.515,207.20281
Atlantic Starr,Stay,classical,166.019,288.60036
Deejay Goldfinger,Runaway,folk,139.985,399.3073
Tama Trio,Mas Que Nada,pop,160.695,162.11546
Donatella Rettore,This Time,rock,71.857,222.92853
Voodoo Glow Skulls,Bulletproof,hip-hop,167.437,146.38975
Felt,The Clap,electronic,129.989,51.51302
R De Ruma,Reunion,electronic,90.626,276.13995
Worm Is Green,This Time,rock,123.471,439.92771
Kylie Minogue,Light Years,jazz,126.012,285.70077
Ultraeat vs Darren Styles,Sure Feels Good,electronic,169.99,410.06975
Man Dingo,Hollow,pop,178.08,202.762
Malina,Killer,electronic,143.987,206.49751
New Bom Turks,Action,hip-hop,124.498,142.10567
Conjure One,Years,indie,96.042,271.77751
The Imagined Village,Mermaid,alternative,169.548,364.87791
Johnny Nash,Wonderful World,pop,84.756,183.90159
Princess Superstar,Coochie Coo,hip-hop,135.011,264.56771
Hell On Wheels,Come On,folk,120.705,254.11873
Honeyrider,Veronica,folk,152.646,244.61016
Gareth Gates,Changes,rock,138.473,248.11057
The Future Sound of London,Papua New Guinea,electronic,125.623,229.09342
Floetry,In Your Eyes,folk,90.502,257.12281
Seaound,Without You,rock,127.956,263.44444
John Rich,Someday,indie,85.373,193.95873
Monkey Business,My Life Would Suck Without You,rock,145.076,204.32934
The Police,Wrapped Around Your Finger,alternative,116.015,371.35628
Sarah Whatmore,Smile,jazz,149.944,185.10322
Rodrigo y Gariela,One,electronic,121.523,477.90975
The Eternal Afflict,Purgatory,rock,129.979,284.47302
Maggie Reilly,To France,classical,101.995,308.08771
Shakira,She Wolf,alternative,121.968,188.39465
Ella Fitzgerald,Black Coffee,electronic,70.096,183.43138
The Killers,Human,alternative,135.491,413.90975
Micron,Superhuman,hip-hop,140.121,369.94567
Mulgrew Miller,Carousel,rock,96.643,506.20036
Outsiders,Keep This Fire Burning,pop,130.005,363.91138
Scarlet,Shine,alternative,200.234,228.46649
Deathstar,Salvation,alternative,142.736,263.10485
Eddie Calvert,If I Loved You,blues,90.38,171.02322
Dru Hill,You Are Everything,jazz,124.335,275.22567
Orioles,Hold Me Thrill Me Kiss Me,rock,139.243,173.89669
Fastway,Misunderstood,rock,89.101,205.58322
Von Hertzen Brothers,In Your Arms,pop,125.798,337.3971
Chris Brown and the Citizens Band,Everything,alternative,142.15,194.29832
Exploited,Attack,electronic,161.802,146.99057
Natural,Inside Out,electronic,163.963,219.66322
Chant\xc3\xa9 Moore,First Kiss,country,117.908,166.19057
The Automatic,Monster,alternative,141.423,221.72689
Mary Lou Lord,Sayonara,folk,120.075,153.93914
Enrique Iglesias,Be With You,electronic,121.984,219.45424
Falco,Les Nouveaux Riches,rock,103.038,206.10567
Nos,Radio,alternative,162.648,260.46649
France DAmour,Satellite,indie,124.031,210.18077
Pennywise,Try,folk,172.279,152.08444
White Noise,White Noise,electronic,130.996,250.48771
Glen Campell,Marie,rock,90.84,154.8273
ChRoMoPiLa,Wie es geht,rock,149.947,266.94485
Anne Regina,Down,alternative,106.617,201.53424
Mitchel Musso,Hey, Man!,91.926,181.10649
Brian Tarquin,Winter,jazz,110.16,226.06322
One Dollar Short,The Letter,alternative,111.501,179.53914
Loko,Hallelujah,hip-hop,100.039,298.94485
Crazy Penis,Give It Up,hip-hop,121.997,435.87873
Norman Blake,So Tired,rock,191.259,309.75955
Richard Bartz,Voyager,electronic,84.055,333.16526
Lillia-N,One More Chance,rock,100.012,248.99873
KRIS KRISTOFFERSON & RITA COOLIDGE,Rain,electronic,72.115,221.23057
Jars Of Clay,Wonderful Christmastime,folk,92.441,217.44281
Rock Hard Power Spray,Bad Day,rock,168.693,155.37587
Capone-N-Noreaga,My Life,hip-hop,99.988,208.45669
Bryan Jones,Falling Down,rock,125.018,439.74485
Will Young,Who Am I?,jazz,140.073,274.25914
Drumsound And Simon Bassline Smith,Dangerous,rock,86.991,338.31138
Seven,Right Now,electronic,192.123,181.78567
Maria Haukaas Storeng,Breathing,folk,87.021,193.74975
Soul Coughing,Super Bon Bon,rock,98.689,211.04281
Tasmin Archer,Memory,folk,206.576,188.02893
My Computer,Lonely,pop,241.969,253.57016
Jimmy Nail,Walk Away,rock,122.134,260.44036
Hudson Bell,Off the Ground,folk,70.164,228.10077
Ladell McLin,Mona Lisa,electronic,100.11,211.04281
Tony Terry,With You,hip-hop,131.814,306.83383
Smashing Pumpkins,Drown,electronic,149.017,499.87873
Eva Cassidy,People Get Ready,pop,73.943,214.36036
Phonophani,Animals,rock,120.073,260.25751
Branford Marsalis,Shadows,electronic,125.241,569.02485
Sayia,Angel,electronic,162.052,270.34077
Prime Circle,Hey Now,hip-hop,159.984,168.30649
C\xc3\xa9line Dion,I Wish,hip-hop,105.964,253.3873
The Jacksons,Good Times,rock,86.776,297.06404
Peter White,The Christmas Song,rock,165.977,284.18567
David Guetta - Joachim Garraud,Lately,jazz,110.244,100.72771
Roy Ayers,Fever,electronic,126.467,346.67057
Tritonal,What I Say,electronic,131.981,533.78567
Orioles,Secret Love,country,149.859,141.68771
Daniel Bedingfield,The Way,electronic,136.788,196.57098
B2K,Girlfriend,pop,60.904,177.52771
Jimmy Riley,Bang Bang,hip-hop,78.353,218.77506
fIREHOSE,Soon,electronic,111.194,192.67873
Ferd Jelly Roll Morton,Tom Cat Blues,jazz,165.911,181.99465
Walter Beasley,Sweetness,folk,87.521,309.52444
Balloon,Everything,alternative,133.499,418.19383
Monkey Business & Danny Suko,How Will I Know,pop,129.967,235.44118
David May,Superstar,hip-hop,127.952,375.09179
Chris Christian,Promises,alternative,157.677,264.98567
Gary Numan,Pure,classical,175.969,308.92363
New Bararians,Honky Tonk Women,folk,100.822,350.24934
Holy Fuck,Milkshake,pop,75.792,209.76281
Some Velvet Morning,Propaganda,rock,129.003,176.66567
Tina Cousins,Hymn,rock,140.036,405.44608
Lil Suzy,Paradise,electronic,136.029,260.91057
JOHN DOE,Come Home,rock,169.361,168.6722
Uriah Heep,All My Life,classical,180.48,159.89506
Still Breathing,Everything,alternative,173.8,189.51791
Krypteria,Always And Forever,pop,125.993,279.45751
Joi,Show Me Love,pop,192.043,284.96934
Jenniffer Kae,You,classical,84.948,202.65751
Hoods,Regret,alternative,194.155,132.362
Parmalee,Under My Skin,pop,175.187,222.06649
Blac Haze,Hustler,pop,130.674,264.77669
Smokey Roinson & The Miracles,That Girl,pop,90.066,179.33016
Buffalo Springfield,Broken Arrow,pop,92.584,374.07302
Sundiver,Birthday,folk,184.977,140.17261
Jeff Beck,People Get Ready,pop,86.999,268.32934
Rookie Of The Year,Danger Zone,rock,104.964,210.442
Deana Carter,The Boxer,folk,143.935,372.40118
Laura Branigan,Take Me,electronic,160.414,220.83873
Jim Harts Gemini,Dark Moon,pop,114.087,467.40853
Pete Murray,Please,electronic,97.931,205.63546
Skatterman & Snug Brim,Ups and Downs,hip-hop,156.024,285.85751
Vitamin X,Shut Up,pop,153.237,47.17669
Screeching Weasel,Good Morning,rock,196.774,136.17587
Diomay,Interlude,rock,84.799,77.50485
Ginuwine,Secrets,folk,122.62,209.8673
Sworn Enemy,Aftermath,electronic,171.989,241.8673
HIM,Resurrection,alternative,120.674,219.402
Dave Gahan,Hold On,folk,87.912,256.39138
Chris Brown,Young Love,pop,167.86,218.46159
Ks Choice,Breakfast,pop,105.419,158.61506
Krokus,Fire,hip-hop,124.674,365.00853
Ethel Merman,Anything Goes,electronic,171.461,201.32526
Julie London,I Love You,electronic,59.007,111.3073
Mark Broom,Bounce,electronic,125.992,356.5971
The Band Of Heathens,Hallelujah,hip-hop,167.435,302.52363
Frank Sinatra,White Christmas,pop,103.507,202.44853
Nouvelle Vague,So Lonely,alternative,81.357,232.202
Capitol Eye,Amnesia,folk,131.724,234.23955
Haste The Day,Long Way Down,alternative,196.019,192.49587
Wild Bill Moore,Caravan,indie,140.399,330.50077
John Holt,Memories,electronic,155.809,236.56444
Atari Teenage Riot,Paranoid,hip-hop,86.091,187.19302
Point Line Plane,1976,hip-hop,147.591,235.85914
Dust Junkys,Here I Am,pop,168.183,223.18975
2 Viez,All I Wanna Do,folk,139.989,186.46159
Eyes Set to Kill,Reach,pop,81.348,261.09342
MSTRKRFT,Bounce,electronic,127.956,436.74077
Beardfish,Without You,rock,152.398,158.82404
Topmodelz,Take On Me,pop,142.005,214.88281
The Human League,Open Your Heart,electronic,133.05,236.45995
Finger Eleven,One Thing,pop,151.86,279.43138
Dalto,Relax,pop,179.98,175.90812
Akercocke,The Promise,rock,171.84,213.99465
Sivion,Out of the Blue,electronic,156.655,237.40036
Krypteria,Why,rock,151.743,284.86485
Sheryl Crow,Everyday Is A Winding Road,folk,112.737,398.91546
George Michael;George Michael Duet with Mary J. Blige,As,rock,93.15,282.95791
Jane Olivor,Pretty Girl,pop,98.873,185.57342
Dave Weckl,Full Moon,alternative,84.059,337.91955
Bayface,You Are So Beautiful,pop,116.204,196.07465
Triinu Kivilaan,Fallen,pop,120.04,218.48771
Riviera Regime,Interlude,rock,136.035,86.77832
The Peles,Alright,jazz,183.551,133.92934
Sasha Vs Ray LaMontagne,Eclipse,indie,126.917,459.44118
Beth Nielsen Chapman,Hallelujah,hip-hop,163.039,254.11873
New Limit,Smile,jazz,142.565,275.19955
Burning Spear,Throw Down Your Arms,alternative,128.528,240.87465
Something Aout Vampires And Sluts,Alone,rock,162.963,148.76689
No Remote,Night Light,electronic,126.391,247.17016
Faithless,Insomnia,pop,126.905,483.3171
New York Dolls,Bad Girl,electronic,141.654,196.46649
San Quinn & Messy Ft D-Moe_ Iyesha_ Willie Hen,Watch Out,electronic,101.463,285.49179
David Saylor,Thank You,rock,92.978,239.67302
Seventh Day Slumer,I Believe,jazz,138.319,248.71138
Modern Romance,Just My Imagination,alternative,97.079,230.53016
Anathema,Flying,electronic,96.602,387.42159
Natalie Imruglia,Scars,electronic,156.024,210.78159
Longpigs,Blue Skies,jazz,98.067,240.61342
Yahel,Devotion,electronic,140.028,459.20608
S.K.A.M.,Modern Love,folk,125.017,466.52036
Kele Le Roc,My Love,classical,145.809,294.45179
The Little Ones,Rise & Shine,rock,151.259,195.7873
The Havenots,Ghost,pop,94.484,207.01995
The Backyardigans,Drumming Song,rock,190.649,91.24526
Apparat,Cheap Thrills,pop,65.017,324.17914
Emilie-Claire Barlow,Winter Wonderland,electronic,46.304,267.04934
The Performers,Fireworks,indie,107.146,75.38893
Lustral,Home,folk,134.895,416.65261
Black Friday sthlm,Teenage Angst,rock,135.078,230.53016
Alan Jackson,Tropical Depression,rock,105.687,177.52771
Lucky Peterson,Change Is Gonna Come,hip-hop,102.62,262.81751
Twisted Sister,White Christmas,pop,225.419,220.55138
CSO,White Christmas,pop,91.837,125.51791
Mat Zo,24 Hours,rock,133.976,472.71138
J. Blackfoot,More Than a Woman,pop,125.913,251.61098
Kelly Clarkson,Breakaway,hip-hop,146.264,257.56689
Andres Calamaro,Miami,hip-hop,145.548,272.19546
Sam Beeton,Best Friend,hip-hop,112.047,208.8224
Wilton Felder,Forever,hip-hop,158.665,231.96689
Manfred Mann,Ragamuffin Man,pop,120.688,182.69995
Joseph Arthur,Walk Away,rock,163.857,196.10077
Mavado,Amazing Grace,folk,130.27,202.31791
Jeroenski ft. Jerique,This Feeling,jazz,125.998,377.15546
Inspiral Carpets,I Want You,jazz,146.855,190.4322
London Boys,Requiem,alternative,118.036,258.40281
The Ventures,All You Need Is Love,pop,105.018,181.9424
Halo,Crawl,hip-hop,185.869,77.84444
Eric Sneo,Coming Home,classical,130.048,451.02975
Beans,New York, New York,129.132,245.83791
DJ Fait,Shining Star,rock,143.977,289.04444
Instruction,Breakdown,pop,152.043,238.10567
Scriling Idiots,Champion Sound,folk,94.127,234.68363
Ty Segall,In Love,alternative,185.673,63.9473
Cipher,Pressure,classical,132.538,228.54485
Yello,Goldrush,electronic,141.469,262.86975
Coleman Hawkins,Hallelujah,hip-hop,100.736,240.97914
Sophie Ellis-Bextor,Supersonic,jazz,136.0,243.30404
Spencer & Hill,I Want You,jazz,127.984,406.07302
Aerosmith,Under My Skin,pop,85.537,60.89098
Billy Bragg,Sexuality,folk,135.04,228.28363
Slum Village,One,electronic,78.055,175.12444
Butcher Boy,Clockwork,electronic,149.034,171.78077
Jamie Richards,Drive,rock,155.064,203.15383
Symphony X,Wicked,hip-hop,105.939,331.98975
Killer Mike feat. Ice Cue,Pressure,classical,87.02,333.11302
Tim Bowman,Smile,jazz,180.036,252.52526
Roger Clyne & The Peacemakers,Wake Up Call,jazz,144.689,275.17342
Fourth Floor Collapse,Ashes,alternative,151.778,241.00526
New Young Pony Clu,Chaos,rock,129.969,311.58812
Rainhard Fendrich,Paranoia,rock,91.583,251.14077
Alicia Keys,Wake Up,alternative,99.108,267.12771
M\xc3\xa1ire Brennan,Heroes,pop,92.005,379.66322
Mr. Scruff,Here We Go,pop,90.539,71.1571
East Side Beat,My Girl,pop,90.726,207.75138
Michael Jackson,P.Y.T. (Pretty Young Thing),pop,127.282,238.73261
Bryan Adams,Please Forgive Me,alternative,133.989,355.36934
Codename John,Deep Inside,electronic,67.358,296.56771
Tycho,Coastal Brake,electronic,105.014,306.41587
Beautiful Lies,Runaway,folk,106.0,263.81016
Alicia Keys,Where Do We Go From Here,rock,94.029,250.5922
Darden Smith,Stronger,hip-hop,94.928,217.52118
Travoltas,Little Honda,rock,62.121,130.92526
Nightfall,Sin,rock,133.905,262.60853
Rose Royce,Car Wash,rock,119.64,299.80689
Royal Flush,Bounce,electronic,100.899,203.67628
Ginuwine,Oh Girl,rock,93.985,234.26567
Steve Vai,Here I Am,pop,115.182,253.64853
David Scott,Suspicion,rock,84.657,165.98159
Male John,We Belong Together,pop,113.254,144.66567
Chris Brown,Forever,hip-hop,140.005,363.59791
Swell,Stop,hip-hop,109.732,194.89914
Breez Evahflowin,Give It Away,alternative,91.968,279.58812
Jill Scott,Only You,alternative,155.762,215.69261
Elva Hsiao,Wishes,pop,114.213,193.64526
Thom Hell,Going Out,rock,120.05,177.50159
Richie Arndt,Downtown Train,folk,114.582,235.54567
J. Geils Band,Come Back,electronic,125.214,311.27465
ABC,Surrender,electronic,121.663,206.44526
Model 500,The Chase,rock,127.046,212.92363
I Giganti,Summertime,pop,119.827,268.12036
Mark Chesnutt,Lost Highway,blues,132.133,164.77995
Square One,Twilight,rock,157.433,412.31628
Mr. Sche,In the Mood,rock,163.995,276.74077
The Partisans,That Girl,pop,160.517,163.68281
Squad Five-0,Renegade,rock,156.454,195.57832
Fiona,You Can Do It,hip-hop,165.889,214.93506
Michael de Jong,When We Were Young,jazz,111.029,452.54485
Pat Metheny Group,Last Train Home,rock,160.015,338.18077
BEFORE THE DAWN,Monsters,rock,150.113,290.66404
Stoneface,Blueprint,electronic,129.987,478.98077
Slique,Your Body,rock,82.094,238.41914
The Sunny Cowgirls,Sold,rock,126.293,137.35138
Carl B,Justice,electronic,140.017,445.83138
Sunlock ,First Time,rock,126.991,344.13669
Jega,Dreams,alternative,199.992,274.49424
Urinals,U,electronic,135.179,34.29832
Laleh,Salvation,alternative,91.994,250.46159
Timi Yuro,Smile,jazz,81.596,165.32853
Basic Soul Unit,Your Love,hip-hop,119.922,365.92281
Das Dritte Ohr,Vollmond,rock,89.798,147.33016
From Good Homes,Let Go,electronic,117.207,233.97832
Boy Brown,One More Night,jazz,95.555,388.54485
Mad Heads XL,Younger,pop,110.019,209.18812
Okkervil River,Red,electronic,122.671,220.65587
Ukulele,You,classical,88.204,259.70893
Heaven 17,Empire State Human,electronic,147.469,241.52771
Sandy Denny,Full Moon,alternative,124.194,268.72118
Bing Crosy,White Christmas,pop,98.33,181.75955
Chesney Hawkes,Sometimes,electronic,88.069,269.87057
Elysian Fields,When,electronic,64.403,392.88118
Basshunter,All I Ever Wanted,electronic,145.006,175.67302
Almighty Feat. Rochelle,Eternal Flame,pop,130.027,424.77669
Tech N9ne_ Don Juan,Earthquake,hip-hop,167.642,191.58159
Kings Of Leon,I Want You,jazz,100.371,307.46077
Smash Mouth,Hot, Hot Heat - No,88.676,151.06567
India.Arie,Brown Skin,folk,120.052,223.73832
Natalino Otto,Gloria,jazz,89.948,189.88363
Seaound,Breathe,folk,87.991,495.75138
Moev,Saviour,blues,122.994,275.53914
Beep,Darkness,rock,93.338,263.8624
The Rasperries,I Wanna Be With You,hip-hop,133.553,187.71546
Regina,Killing Me Softly,hip-hop,130.02,348.60363
Carol Duoc,Sunny,rock,99.59,153.28608
It Bites,Lights, Please,124.939,294.81751
The Doits,Never Again,folk,138.369,205.92281
Fish,The Company,rock,94.964,247.53587
Guy Forsyth,Saturday Night,pop,87.98,216.0322
Mahogany,Chance,rock,119.995,255.79057
Wise Intelligent,Interlude,rock,68.493,36.10077
Voyager,Arrival,classical,158.746,1206.93506
Razed in Black,Sin,rock,137.96,289.30567
Ron Basejam,Voices,classical,120.077,354.63791
Bedrock,Emerald,blues,125.999,422.42567
Slam,Lifetimes,electronic,124.004,506.85342
Times New Viking,Another Day,electronic,117.61,107.33669
X Factor Finalists,Hero,jazz,120.093,263.31383
Bedrock,Emerald,blues,130.034,179.59138
Harold Melvin & The Blue Notes,Winter Wonderland,electronic,62.93,190.11873
Gerald Levert,#1,hip-hop,185.98,262.39955
Russell Watson,Smile,jazz,66.027,247.37914
Nick Drake,Sunday,alternative,123.399,224.96608
Natasha Bedingfield,Say It Again,alternative,184.064,211.22567
Charlie Baker,Ride,electronic,155.874,287.92118
Akala,XXL,rock,153.15,233.01179
The Royal Philharmonic Orchestra,One,electronic,89.983,303.5424
Inner Soul,Pressure,classical,126.98,446.6673
John Davis,Ready,hip-hop,117.426,163.49995
Ritual,Solitary Man,pop,86.835,492.7473
Beat Service,Ricochet,rock,135.02,479.97342
Al-Pha X,Another Day,electronic,140.038,244.08771
Roert Plant,I Believe,jazz,104.018,272.53506
Curtis Stigers,People Like Us,rock,109.088,274.72934
The Keytones,Under My Skin,pop,128.01,230.81751
Kutless,Mistakes,rock,158.21,229.22404
Jam Hsiao,Love,folk,162.823,226.95138
Leslie West,Love Is Forever,pop,111.604,232.72444
Christina Aguilera Featuring Redman,Dirrty,hip-hop,200.299,298.84036
Aly & AJ,Silence,electronic,150.678,212.87138
Swirl People,Fears,folk,122.858,406.17751
Spizzenergi,Work,pop,204.267,203.91138
Blue Cheer,Peace of Mind,alternative,137.074,438.56934
The Golden Filter,Solid Gold,rock,119.999,210.23302
Brian Tyler,Body Work,indie,98.662,84.84526
Tommy Roe,Dizzy,rock,104.008,179.85261
My Psychotic Motor,I Want You,jazz,145.028,391.67955
Da Hool,Hold On,folk,127.656,331.15383
LOUIS JORDAN,Let The Good Times Roll,hip-hop,120.05,169.9522
Daniel Johnston,This Song,folk,135.935,79.46404
Full Speed Ahead,Your Song,pop,85.986,298.31791
Poncho Sanchez ,Morning,pop,216.052,353.67138
James Taylor Quartet,First Time,rock,117.006,296.25424
Boys Noize,Transmission,electronic,127.864,411.27138
Akcent,On & On,jazz,127.985,303.12444
Chingy Featuring Tity Boi_ I-20,Represent,rock,85.511,252.1073
Mucky Pup,I Am,pop,101.841,250.90567
K-OS,Sunday Morning,rock,99.992,226.95138
Gary Numan,Exile,folk,160.061,538.90567
THE THREE DEGREES,Take Me Away,alternative,90.364,271.04608
Foxy Brown,My Life,hip-hop,63.351,267.78077
The Stone Roses,Waterfall,rock,103.545,382.45832
Saint,For You,jazz,126.838,145.57995
Swervedriver,Over,pop,152.149,331.17995
Laika & The Cosmonauts,Vendetta,electronic,93.763,185.41669
Men of Vizion,Personal,pop,79.694,393.24689
SR-71,Right Now,electronic,116.332,167.20934
God-des & She,Stand Up,alternative,124.868,218.17424
Eyes Set to Kill,Let Me In,indie,117.895,258.35057
