Artist, Song, Genre, Tempo, Duration
Lee Greenwood,The Christmas Song,rock,171.37,357.3024
Kasaian,Empire,alternative,127.358,181.89016
Sandy Vee,Secret Love,country,128.004,464.97914
The Boomtown Rats,Hard Times,electronic,140.495,233.56036
Bumpus,Why,rock,146.387,304.97914
Steve Vai,Fire,hip-hop,163.692,363.36281
The Salsoul Orchestra,Runaway,folk,220.495,285.98812
Women In Docs,Fade Away,folk,101.039,223.9473
J2K,Step,alternative,89.375,218.25261
James Taylor,Everyday,jazz,101.967,197.11955
Jan Wayne,Hello,jazz,127.968,381.28281
Messer Chups,Crash,electronic,168.473,130.53342
Spooky Tooth,Evil Woman,rock,142.646,545.74975
Jorn,Big,electronic,191.639,219.6371
Joe Sample ,No Regrets,alternative,68.195,181.65506
Ytheand,Believe,folk,88.121,259.60444
Tito Puente,China,jazz,88.384,295.05261
68 Comeack,The Wall,electronic,104.04,167.73179
David Byrne,Super Natural,pop,118.589,176.90077
Flanders,By My Side,rock,129.99,203.59791
Royn Ludwick,El Dorado,rock,130.834,220.76036
Lil Keke_ H.A.W.K.,Famous,hip-hop,91.046,235.02322
Boston,The Journey,folk,85.606,104.09751
Yungchen Lhamo,Sky,electronic,116.369,348.23791
On Trial,Believe,folk,129.546,208.84853
Sarah Connor,French Kissing,pop,90.076,215.17016
Grayson Capps,Mermaid,alternative,132.684,236.59057
88 Fingers Louie,In Your Eyes,folk,119.708,38.16444
N Sync,Girlfriend,pop,125.327,217.7824
Brad Mehldau,50 Ways To Leave Your Lover,rock,233.241,510.24934
Charlatans,Murder,alternative,121.049,196.91057
N-Duz,I Need You,rock,144.99,131.52608
Spencer & Hill,I Want You,jazz,0.0,393.06404
Nana Kitade,Femme Fatale,jazz,139.068,294.53016
Des Peres,Dynamite,rock,120.021,261.11955
Areid Adelt!,Death Disco,indie,219.644,157.33506
Jamiroquai,Love Foolosophy,jazz,129.013,225.88036
The Flying Pickets,Psycho Killer,alternative,122.516,274.07628
Amil,Get Down,electronic,90.894,269.19138
B.Bumle And The Stingers,Caravan,indie,168.39,157.30893
The Smashing Pumpkins,Rocket,alternative,115.938,246.93506
Augustana,Fire,hip-hop,96.904,151.48363
The Kingsmen,Walk With Me,country,64.522,137.1424
The God Awfuls,Calling,rock,196.865,186.43546
Tim Hughes,Dance,pop,145.962,268.2771
Redshift,Halo,rock,120.001,861.04771
Richi M.,Wake Me Up,classical,136.826,590.00118
Funkstar De Luxe,Ignition,hip-hop,115.003,248.5024
Stevie B,Pretty Girls,pop,123.655,237.37424
Johnny Cash,There You Go,pop,194.35,140.45995
Sad Lovers & Giants,Imagination,electronic,107.908,383.05914
The Youngloods,Euphoria,hip-hop,132.347,135.78404
Artist,Tonight, Tonight,83.935,187.89832
Ron White,Michael Jackson,pop,85.525,113.99791
Judith Owen,Extraordinary,electronic,157.501,229.19791
Damien Leith,The Christmas Song,rock,70.885,201.63873
Der Blutharsch,Untitled,alternative,93.164,230.922
The Misfits,Halloween II,alternative,83.953,133.27628
Matt Belsante,Witchcraft,rock,116.345,195.29098
Neal Schon,Why,rock,90.96,295.47057
Friends Of Dean Martinez,Summertime,pop,146.667,378.22649
Misconduct,Falling,rock,148.374,78.88934
All-Star United,Angels,rock,129.561,180.94975
Lizz Wright,Coming Home,classical,132.432,285.54404
The Lullay Orchestra,Yesterday,folk,82.287,147.35628
Al Stewart,Mona Lisa,electronic,104.974,265.69098
Sizzla,Oh Girl,rock,91.734,199.99302
Kate Havnevik,New Day,hip-hop,90.672,462.81098
Rin,This Feeling,jazz,124.016,400.22159
Native Nod,Runner,rock,145.731,195.082
Glow,Borderline,electronic,94.789,334.8371
Tony Orlando & Dawn,Carmen,electronic,121.922,180.50567
Erykah Badu,Think Twice,electronic,88.976,182.04689
Madness,Dust Devil,pop,90.998,311.45751
Tomash Gee,Bad, Bad Leroy Brown,146.999,373.75955
Emotional Horizons feat. Stine Grove,Beautiful,hip-hop,0.0,410.01751
Akercocke,Hell,indie,112.513,259.81342
Aaron Carter,Real Good Time,rock,87.995,194.87302
Jonas Brothers,Paranoid,hip-hop,127.839,413.04771
Kasey Chamers,Lonely,pop,107.084,208.01261
Billy Fury,Alright,jazz,114.544,148.03546
HELLBILLYS,Blast Off,electronic,123.728,144.87465
30 Seconds To Mars,Hunter,pop,106.525,234.73587
New Generation Superstars,Set You Free,electronic,149.871,233.01179
Freemasons,If,pop,127.972,461.322
Sir Charles Jones,Friday,pop,91.998,241.10975
Alice Smith,Dream,hip-hop,133.786,268.64281
Hack Mack Jackson,Coming Home,classical,0.0,179.25179
George Lopez,Dogs,folk,75.114,297.22077
12 Stones,Adrenaline,electronic,170.076,200.9073
Quincy Jones,Exodus,electronic,109.86,204.82567
Armin van Buuren,Broken Tonight,pop,130.981,362.89261
Sarah McLachlan,Adia,pop,77.868,244.6624
Antheya,High,alternative,137.901,477.09995
Dreamcatcher,Against All Odds,hip-hop,118.803,420.04853
Mason Ruffner,Let Me Down Easy,pop,98.998,231.13098
Broken Time Orchestra Feat. Bryan Chamers,Paradise,electronic,122.701,391.05261
Kiss,Domino,pop,91.413,240.45669
Spor,Knock You Down,pop,140.047,281.10322
Delays,Valentine,electronic,83.989,373.13261
Corin Bleu,Champion,hip-hop,84.413,222.53669
Puller,These Days,pop,156.45,284.9171
Deportees,People Like Us,rock,153.17,150.09914
The Angelic Gospel Singers & The Dixie Hummingirds,One Day,pop,90.839,139.15383
Janet Jackson,Again,pop,129.542,227.082
Barara Morrison with Johnny Otis and His Band,Misery,rock,101.992,256.28689
The Gonads,Conquest,rock,179.372,217.10322
Francois Duois,I Try,pop,124.015,489.11628
Patti LaBelle,Lady Marmalade,rock,121.874,352.31302
The London Pops Orchestra,Smile,jazz,67.6,204.2771
Ke$ha,TiK ToK,pop,127.072,308.89751
Black Child,The Prayer,rock,165.737,218.64444
Moonspell,Sacred,electronic,120.064,313.46893
Lamda,Hold On Tight,rock,128.07,180.79302
Reks,What You Need,rock,88.027,489.76934
Velvet Chain,Emily,rock,119.752,294.50404
Thin Lizzy,The Rocker,rock,143.465,159.42485
Nitty Gritty Dirt Band,She,folk,140.926,326.29506
Justin Timerlake,What Goes Around...Comes Around,pop,127.952,254.1971
Henree,The Only One,alternative,125.802,234.73587
Heaven Shall Burn,The Fallen,rock,177.961,291.26485
Rita Eriksen & Dolores Keane,Moorlough Shore,folk,124.716,383.39873
Jimmy Nail,Love,folk,87.028,241.26649
Moon Mullican,Mona Lisa,electronic,74.6,170.52689
The Osmonds,Friends,alternative,117.187,263.73179
Sworn Enemy,Pain,jazz,171.344,244.40118
Heart,Make Me,pop,116.895,215.06567
Hot Chip,No, No,146.035,182.15138
Iso H,Vertigo,electronic,175.123,213.2371
Harry Dioula,Rendez-Vous,electronic,167.952,249.88689
Grant-Lee Phillips,Violet,rock,75.537,164.07465
Snow Patrol,Wow,folk,143.038,242.05016
Eminem,Paul,rock,120.765,13.58322
The Pierces,Save Me,alternative,161.883,238.23628
Somerville_ Jimmy,Alright,jazz,128.919,268.06812
Jedi Mind Tricks,Animal Rap,hip-hop,92.877,219.19302
Christian Smith & John Selway,Move,indie,135.109,502.93506
Diecast,Never Forget,pop,86.18,192.78322
Doro,Hard Times,electronic,136.77,218.38322
Corpus Delicti,Broken,rock,144.072,271.33342
Dam Funk,Mirrors,pop,101.862,199.05261
Jeff Buckley,Grace,rock,130.141,367.01995
New London Fire,Different,hip-hop,138.059,263.54893
Sugar Aloes,Reflection,rock,163.987,379.402
Lita Ford & Ozzy Osorne,Close My Eyes Forever,rock,130.643,282.46159
Celtic Woman,Someday,indie,165.509,260.30975
3 Colours Red,Beautiful Day,electronic,129.071,258.7424
Rock City Morgue,Burn,hip-hop,150.453,182.54322
Alex,What If,country,147.871,250.69669
Jackson 5,The Christmas Song,rock,65.0,172.17261
Pignoise,Animal,rock,149.977,220.26404
Roy Ayers,Hot, Hot Heat - No,120.96,311.2224
Helen Love,Shifty Disco Girl,indie,95.575,185.36444
Justin,Show Me,hip-hop,104.71,203.2322
Vandall,On My Mind,rock,144.022,209.99791
Ativin,Underwater,electronic,124.784,209.8673
H & Claire,All I Want Is You,electronic,121.907,238.49751
Lowrider,Cool,rock,127.867,346.80118
Crystal Fighters,Xtatic Truth,folk,94.343,216.97261
Aloha,Take Me Home,pop,163.995,285.17832
Rhian Sheehan,Untitled,alternative,83.412,38.922
Dogwood,Sanctuary,electronic,133.092,137.87383
Imagination,Sunshine,hip-hop,156.341,197.45914
Roie Williams,No Regrets,alternative,101.829,310.64771
Michal,Stay With Me,pop,149.897,217.39057
Royal Bule Orchestra,Too Bad, So Sad,94.055,184.81587
Sexton Blake,Evil Woman,rock,112.727,290.16771
The Killers,When You Were Young,alternative,130.065,269.76608
Usher,Moving Mountains,rock,126.955,309.83791
Darren Styles,Save Me,alternative,84.987,252.89098
Phil York,Evolution,rock,146.02,507.29751
Mars Ill,Saturday Night Special,rock,69.313,287.55546
More Fire Crew,Denial,pop,69.441,266.13506
Dyed Emotions,If You Leave,alternative,130.01,263.60118
Cat Power,Great Expectations,rock,90.298,259.76118
Russ Ballard,Voices,classical,185.336,334.81098
Andrew Gold,Lonely Boy,rock,122.821,261.32853
Ashanti,Love Again,indie,83.837,248.55465
Dany Brillant,My Way,electronic,95.976,277.05424
Herstrock,Halt mich,rock,99.995,203.4673
G4,Beautiful,hip-hop,70.4,209.44934
Daniel Heatcliff,Phoenix,alternative,130.02,486.50404
PIONEER 10,Live Forever,electronic,139.253,262.16444
Love Affair,Everlasting Love,rock,120.691,174.28853
Preluders,Losing My Religion,rock,126.491,261.66812
Jorge Salan,Faith,rock,128.379,319.45098
OMD,Enola Gay,alternative,143.135,302.57587
Sonny Rollins,Denial,pop,137.418,341.9424
Phil Vassar,This Is My Life,pop,94.007,217.28608
Milk Inc,The Race,electronic,140.014,366.81098
Peter Sommer,Karma,pop,133.984,301.53098
Frank Sinatra,Dream,hip-hop,64.675,181.49832
opm,Interlude,rock,102.083,25.41669
W & D,Sunrise,folk,114.997,859.29751
Spade Cooley,Lover, Please Stay (live),172.612,108.87791
The Berzerker,Humanity,electronic,86.5,105.45587
The Dreamtree Project,Bliss,jazz,134.291,798.1971
Kate Bush,Wow,folk,125.211,240.8224
Ledisi,Upside Down,jazz,98.054,250.90567
James Taylor,Only One,folk,109.131,260.33587
Mazell,Bad Boy,hip-hop,144.974,398.62812
Bens Brother,Interlude,rock,96.445,181.18485
Cyrus Chestnut,Lean on Me,pop,77.791,238.86322
Sister Sledge,As,rock,114.313,296.4371
Floetry,Waiting In Vain,rock,80.148,226.40281
Trespassers William,Sparrow,rock,98.517,313.25995
Kendi,Final Countdown,alternative,115.936,218.22649
Devanic,I Am,pop,87.044,336.06485
K-Rino,Amnesia,folk,144.107,280.86812
Converge,Deep Inside,electronic,152.775,407.03955
Meaghan Martin,Magic,rock,113.007,248.86812
The Plimsouls,I Want You Back,pop,123.452,147.9571
Avantasia,Wastelands,pop,145.974,283.50649
Boney M.,Give It Up,hip-hop,118.96,238.23628
Edwin Yearwood,Fireman,indie,141.011,267.51955
Kidz Bop Kids,One Thing,pop,151.936,226.92526
Loney_ Dear,Untitled,alternative,144.896,74.55302
Poundhound,Love,folk,135.813,213.52444
LL Cool J ,What You Want,folk,50.51,264.48934
Anti-Nowhere League,Runaway,folk,137.67,172.09424
Demolition Hammer,Mongoloid,electronic,126.285,216.08444
88 Fingers Louie,Go Away,rock,177.164,137.50812
Stephanie Smith,Heart Attack,pop,136.846,226.01098
The Cardigans,Rise & Shine,rock,161.994,211.35628
Sara Hendrix,Always,alternative,144.009,247.82322
Greg Weeks,Borderline,electronic,65.918,217.25995
Rex Smith,Camouflage,electronic,122.966,199.70567
Sophie Zelmani,Ready,hip-hop,108.627,222.40608
Dirty South,Get Down,electronic,57.515,225.51465
La Rocca,Control,pop,117.483,187.402
Beherit,Witchcraft,rock,133.954,192.13016
Lo-Pro,Not Me, Not I,93.47,174.65424
LITE,This Time,rock,119.046,307.80036
Looking Up,Why,rock,121.603,178.25914
Mariah Carey,Angels Cry,pop,153.634,241.84118
Steve Winwood,Someone Like You,jazz,147.127,278.93506
Bintangs,Murder,alternative,118.261,239.82975
Jean Claude Ades,Help Me,blues,84.652,480.44363
The Plimsouls,Women,rock,162.907,192.13016
Bo Manning,I Love You,electronic,106.65,168.85506
Steve Miller Band,The Joker,folk,165.441,263.96689
Shapeshifters,Chime,electronic,131.996,467.43465
Malcolm X,Resurrection,alternative,198.102,253.80526
Orange,I Gotta Feeling,pop,140.002,338.442
Adeva,Beautiful Love,alternative,94.419,272.50893
Higgins,OK,rock,121.916,225.88036
Wynonie Harris,Love Machine,electronic,162.477,147.22567
Charlotte Martin,Haunted,folk,112.059,218.43546
Jay & The Americans,Tomorrow,rock,86.442,173.58322
1. Futurologischer Congress,Tokyo,indie,164.35,135.41832
Exploited,War,rock,154.952,230.97424
Gianni Togni,Maggie,electronic,120.469,263.60118
Eli Young Band,Home,folk,138.039,223.58159
The Faint,The Geeks Were Right,indie,130.017,291.60444
Udo,Stay,classical,125.047,224.20853
Cartel,Georgia,indie,151.956,234.1873
My Bloody Valentine,All I Need,pop,107.321,187.24526
Al Hiler,Silent Night,alternative,98.73,149.83791
The Sharpshooters,Supersonic,jazz,116.077,158.01424
Me First And The Gimme Gimmes,The Boxer,folk,129.038,169.42975
Guerilla Black,Girlfriend,pop,92.001,284.23791
Discharge,Why,rock,69.776,109.322
Channel X,Ticket,rock,125.004,409.70404
Captain Hollywood Project,All I Want,electronic,109.85,372.27057
Bingo Players,Devotion,electronic,126.055,419.10812
Jeanne Pruett,Love Me,pop,113.384,193.01832
Balligomingo,Marooned,electronic,126.069,303.17669
Doris Day,Secret Love,country,66.234,215.562
USSA,Blue Light,rock,95.031,261.32853
Alison Moyet,Falling,rock,99.089,223.99955
John Digweed,Warung Beach,electronic,125.015,460.79955
Silkworm,Pilot,electronic,153.152,258.11546
Amanda Lear,Follow Me,rock,133.264,233.06404
Damien Leith,Hallelujah,hip-hop,92.519,358.50404
Rick Astley,Nature Boy,alternative,99.985,192.10404
Memento,Dreamcatcher,electronic,128.032,235.67628
Weather Report,Crystal,alternative,115.248,439.35302
Tanita Tikaram,My Love,classical,96.13,241.71057
Big Money,Space,rock,186.027,204.25098
Foreign Beggars,Interlude,rock,166.107,58.61832
Marcos Valle,Escape,pop,203.325,220.73424
t Hof Van Commerce,Chance,rock,159.899,392.09751
Faces,Stay With Me,pop,182.085,279.84934
Kid Sensation,Emergency,electronic,109.049,254.85016
Aynsley Lister,Crazy,alternative,96.364,227.10812
N-Duz,Strong Again,hip-hop,120.041,179.35628
The Foundation,Holla,electronic,95.027,213.91628
The School,All I Wanna Do,folk,107.619,184.18893
Chris Brown,I Love U,pop,66.696,182.22975
Adamski ,Killer,electronic,119.988,336.45669
Grace Overthrone,Stop,hip-hop,126.008,184.13669
Dolly Parton and Vince Gill,I Will Always Love You,pop,66.109,198.86975
Rufus Wainwright,Little Sister,rock,86.908,204.53832
Suterra & Lean,Calling,rock,87.127,348.83873
B2K,Fantasy,folk,203.946,225.01832
Lemonhead,Arrival,classical,125.959,247.01342
Asheru And Blue Black Of The Unspoken Heard,Theme Music,hip-hop,188.346,230.26893
The Four Aces,Tell Me Why,pop,70.854,193.20118
Silence,Murder,alternative,90.02,285.64853
Broadcast,Guardian Angel,electronic,166.809,302.52363
Ken Vandermark,West Coast,electronic,150.981,281.67791
XX Teens,Sun Comes Up,electronic,148.406,245.44608
Guns n Wankers,Raise Your Glass,pop,185.815,173.66159
Painted Thin,Breakdown,pop,169.049,200.80281
The Incurales,Finally,pop,99.139,276.63628
Belinda Bruce,Dream,hip-hop,106.193,337.65832
Accomplice,State of the Nation,alternative,108.475,210.23302
Fanny Grace,Give Me Love,pop,101.446,284.60363
Willie Maon,Got To Have It,electronic,116.515,189.98812
Bee Winans ,Everyday,jazz,144.005,324.93669
Edith Piaf,Ouragan,pop,100.476,137.16853
Chelonis R. Jones,One & One,pop,124.988,422.94812
Low,Tonight, Tonight,78.918,245.26322
Tata Box Inhiitors,Dreams,alternative,134.264,417.17506
Poncho Sanchez ,Morning,pop,215.461,355.05587
The Heart Thros,Gone, Gone,110.608,269.06077
Apocalyptica,Seemann,rock,140.043,282.33098
RyanDan,Always,alternative,111.518,235.12771
Nish,Bliss,jazz,136.947,369.97179
Girls Aloud,The Show,rock,126.578,411.24526
Patric C,Everything Has Changed,pop,198.138,286.4322
Ameix,Slave,rock,142.414,235.44118
Pepi Ginserg,Lately,jazz,96.565,249.05098
YZ,Love,folk,43.991,287.37261
Brainchoke,Crystal Clear,electronic,137.07,87.14404
Slim Whitman,China Doll,alternative,107.584,170.81424
Wolfgang Petry,Winter Wonderland,electronic,120.0,180.32281
Kelis,Milkshake,pop,113.009,181.9424
Alternate States,Confusion,alternative,141.837,549.95546
Stakka Bo,Natural,pop,74.615,292.12689
Super700,The Other Side,alternative,64.101,47.28118
Trout Fishing in America,La La Land,rock,167.86,219.50649
Bucc Rogerz Ft Kool Keith_ Spexxx_ Dul A_ Nate Mezmer,Untitled,alternative,175.99,315.76771
Jade Warrior,Waves,pop,99.377,1412.70159
Johnny Osourne,Turn Me On,folk,91.775,271.5424
Sozonov,Silence,electronic,108.2,430.91546
Clu 8,Whatever You Want,rock,122.924,223.97342
Men Of Standard,Last Time,electronic,134.148,229.38077
Cocoa Tea,100%,alternative,115.862,228.96281
Steve Cole,Come With Me,hip-hop,162.022,321.14893
Level 42,To Be With You Again,jazz,115.068,346.04363
Roert Burian,Vegas,rock,176.133,561.18812
Denver and the Mile High Orchestra,Stand,rock,131.817,418.5073
Groove Coverage,Moonlight Shadow,classical,140.039,172.43383
Gorillaz,White Light,blues,154.873,128.41751
All Girl Summer Fun Band,Everything I Need,rock,139.967,212.84526
Queensr\xc3\xfche,Blood, Tears & Gold,120.23,253.49179
+44,Interlude,rock,126.733,72.33261
Wayne Brady,You and Me,alternative,82.988,221.07383
Nick Sol\xc3\xa9,Never,electronic,120.029,821.002
Roert Shaw,Saturday Night Special,rock,142.499,204.87791
Vikki Carr,Go,rock,68.317,167.36608
Kajagoogoo,Islands,classical,136.677,291.52608
Gentle Giant,Black Cat,pop,90.361,231.31383
Hans Theessink,My Girl,pop,191.215,281.88689
Boy McFerrin,Drive,rock,175.58,236.01587
Tupelo Honey,Because of You,hip-hop,91.028,185.67791
Spiritus Mortis,New Age,pop,145.251,165.09342
Gene Autry,Jingle Bells,electronic,113.352,117.62893
Take It Back!,These Days,pop,135.264,204.90404
Philip Bailey,Silent Night,alternative,160.313,210.93832
Grafton Primary,Change,alternative,126.917,319.7122
Triinu Kivilaan,Be With You,electronic,84.978,220.39465
Iron Cross,Glory, Part II,161.124,125.28281
Sounds Like Violence,Beast,pop,117.835,175.56853
Wagon Cookin,Lua,rock,95.986,466.15465
Yazz,The Only Way Is Up,electronic,125.003,434.18077
Mad Cora,Heartless,hip-hop,48.985,220.83873
Kelly Marie,Rescue Me,hip-hop,140.005,267.80689
Stakka Bo,Here We Go,pop,206.135,238.8371
Gangster Fun,Tyrone,jazz,121.644,169.16853
Agnostic Front,Come Alive,electronic,185.453,122.17424
ESG,Like This,pop,119.878,275.46077
The McGuire Sisters,Give Me Love,pop,228.222,172.61669
Belinda,Never Enough,alternative,116.987,189.70077
Del The Funky Homosapien,Hold Your Hand,pop,90.064,202.4224
Inspiral Carpets,Keep The Circle Around,indie,150.226,230.05995
Enuff Z Nuff,Style,hip-hop,158.795,182.15138
Emir Kusturica & The No Smoking Orchestra,Upside Down,jazz,134.587,341.02812
Vader,The Code,electronic,194.108,144.71791
Bad Company,Rock Steady,folk,102.984,229.58975
PraiseWorkout with Kim Alexis,Closer,indie,122.013,212.03546
Snow Patrol,New Sensation,rock,114.954,214.5171
Tom Petty And The Heartreakers,Surrender,electronic,124.596,191.76444
Kingsury Manx,Let You Down,rock,104.099,250.5922
Alan Singley,Try,folk,154.916,199.49669
Dead Left,The Great Divide,pop,99.49,256.54812
Namnamulu,Guardian Angel,electronic,130.035,331.33669
Nancy Wilson,The Show Goes On,hip-hop,207.115,171.59791
Hundred Reasons,Silver,alternative,177.219,197.79873
Carleen Anderson,Secrets,folk,91.982,275.17342
The Sensational Alex Harvey Band,Delilah,rock,90.689,316.81261
JC,Help Me,blues,139.989,383.86893
Erasure,Sexuality,folk,196.103,233.58649
Optical & Louis Smith,Animal,rock,132.981,298.52689
Pandora,Runaway,folk,121.989,172.12036
Elisa,Femme Fatale,jazz,163.331,280.42404
CoCo Lee,Killing Me Softly With His Song,jazz,100.82,310.54322
Princess Superstar,Another Day,electronic,85.638,216.34567
Dekad,No Regrets,alternative,140.014,244.79302
Superlitio,Sundown,pop,126.146,321.14893
Mac and Taylor,Loose Cannon,alternative,201.98,466.02404
Crumland,Slide,pop,127.96,275.3824
Judy Rodman,Everything Is Beautiful,country,166.185,216.31955
SITD,Hurt,rock,130.011,281.3122
Fotheringay,Restless,alternative,136.871,165.19791
Law,The One,alternative,100.075,241.99791
Clor,Magic Touch,jazz,113.969,220.9171
Calle Kristiansson,Bad Day,rock,139.88,222.51057
Daniel Merriweather,Red,electronic,127.984,219.37587
Natalie Cole,The Gift,rock,115.45,194.53342
Peer G\xc3\xcnt,Bad Girls,jazz,142.541,170.97098
Bette Midler,The Rose,pop,63.973,215.01342
Sugarland,Silent Night,alternative,85.916,202.26567
Vittorio Grigolo ,Finale,electronic,23.613,94.40608
Glenn Jones,I Wonder Why,electronic,91.554,274.41587
Kiss,I Want You,jazz,101.885,186.33098
Franco,Forever,hip-hop,89.984,251.61098
Big Famili,Hot, Hot Heat - No,100.851,225.85424
Azuria,Forgive Me,electronic,140.026,186.14812
The Balanescu Quartet,Mother,folk,102.924,580.67546
Charlie Baker,Rain,electronic,151.969,207.96036
Celly Cel,Ride,electronic,184.864,231.70567
Derniere Volonte,Hymn,rock,100.144,222.04036
Neneh Cherry,Buffalo Stance,electronic,214.441,342.20363
Kimya Dawson,Underground,indie,117.495,234.762
Der Blutharsch,Untitled,alternative,142.881,238.34077
Der Blutharsch,Untitled,alternative,156.193,157.57016
The Rodeo,Cha Cha Cha,hip-hop,130.203,176.97914
Misconduct,Closer,indie,240.322,144.66567
The Elders,Fire in the Hole,electronic,151.726,274.46812
Frozen Plasma,Home,folk,121.981,280.21506
Brooks & Dunn,Indian Summer,electronic,93.993,262.47791
Novy vs. Eniac,Superstar,hip-hop,130.005,225.48853
Tal Farlow,Summertime,pop,76.157,336.14322
Foo Fighters,Come Alive,electronic,139.284,310.59546
Chris Brown,Forever,hip-hop,85.322,389.25016
Kasaian,Empire,alternative,120.079,232.98567
Norah Jones,Broken,rock,107.208,199.83628
Mariano Yanani,When We Dance,classical,85.024,239.22893
Jessie Hill,I Need Your Love,electronic,148.243,148.74077
Giorgio Moroder,Never Ending Story,rock,130.019,313.36444
a1,Same Old Brand New You,pop,106.989,256.23465
Martha & The Vandellas,Quicksand,rock,86.409,165.82485
Atlanta Rhythm Section,Spooky,alternative,106.024,308.03546
Moss,Common Ground,folk,115.091,484.62322
Black Bonzo,Freedom,hip-hop,126.338,200.59383
Chris Brown,Help Me,blues,89.966,197.09342
Allison Moorer,Work To Do,rock,130.304,171.2322
Markus Schulz Vs. Chakra,I Am,pop,135.01,481.59302
Darren Hayes,Heart Attack,pop,100.054,302.36689
Monoral,Let Me In,indie,88.979,268.32934
Special EFX,Hold On,folk,160.102,272.37832
Shy Child,Disconnected,electronic,125.973,283.03628
Sunday Munich,Home,folk,162.555,228.57098
Count Five,Peace of Mind,alternative,140.643,139.72853
Juno Reactor,Mars,electronic,142.835,429.13914
Alicia Keys,Wait Til You See My Smile,pop,119.959,240.22159
Oie Trice ,Love Me,pop,74.642,270.73261
Verka,Dancing,electronic,144.09,182.38649
KJ Sawka,Get It On,blues,120.004,408.11057
The Sutherland Brothers,Real Love,electronic,126.466,299.2322
Chef & J7,Hold On,folk,88.58,227.68281
Gina X Performance,Black Sheep,rock,130.714,229.8771
Throwing Muses,Stand Up,alternative,109.689,176.19546
CRAIG ARMSTRONG FEATURING STEVEN LINDSAY,Let It Be Love,pop,112.887,229.85098
Oliver Koletzki feat. Fran,Hypnotized,electronic,116.133,390.66077
Eric Bi,For You,jazz,136.337,289.56689
The Dirtall,This One,folk,101.918,191.7122
Iggy & The Stooges,Penetration,electronic,137.452,217.93914
Jamelia,Life,pop,166.995,285.83138
La Roux,Quicksand,rock,91.305,200.80281
Altered Images,See You Later, Alligator / The Paper Boy (On Main Street,141.533,197.27628
Ginny Owens,Long Way Home,electronic,120.168,256.39138
Black Reel Motorcycle Clu,Suddenly,pop,112.674,296.51546
Buraka Som Sistema,Restless,alternative,129.968,271.04608
Nine Inch Nails,Sin,rock,85.599,242.96444
Twiggy Frostite,All I Need,pop,163.753,193.27955
Cell Block 5 ,I Like It,electronic,168.772,104.6722
M\xc3\xa5ns Zelmerl\xc3\x6w,The Prayer,rock,161.987,254.06649
Brian Littrell,Wish,rock,98.937,236.45995
King Co Steelie,Technique,electronic,0.0,500.1922
Lemongrass feat. Karen Gison Roc,Alone,rock,90.112,309.18485
Morning State,Spectacular,rock,140.223,225.38404
David Arkenstone,First Kiss,country,73.162,205.11302
On Trial,Everything,alternative,124.155,198.16444
Ram Trilogy,Reflection,rock,86.366,311.37914
Superlux,Thunderstruck,electronic,137.967,278.30812
Snow Patrol,In My Arms,electronic,84.595,276.68853
Buckshot LeFonque,Another Day,electronic,93.986,213.9424
Eri Esitt\xc3\xa4ji\xc3\xa4,Dawn,electronic,91.928,158.58893
Rocko,Karma,pop,145.984,282.3571
Marcy Playground,America,folk,133.942,226.29832
Sunscreem,Perfect Motion,electronic,125.055,590.15791
Erasure,Precious,rock,112.032,211.64363
Luna City Express,Higher,hip-hop,125.695,338.05016
Grandpa Jones,All American Boy,rock,177.752,159.60771
Travis,Safe,hip-hop,161.623,263.31383
Jackie Moore,One More Night,jazz,88.546,246.7522
Bruce Dickinson,Fire,hip-hop,145.515,268.77342
Kevin Koell,The Christmas Song,rock,119.397,274.07628
Brother,She Said,hip-hop,114.677,360.82893
Miguel Migs,The One,alternative,104.988,284.60363
Bloc Party,One More Chance,rock,127.154,166.26893
The Matches,If I Were You,folk,217.877,164.54485
Joana Zimmer,I Believe,jazz,132.406,234.29179
SECRET SPHERE,Rain,electronic,165.066,326.47791
Aimee Mann,Video,folk,134.074,215.7971
The Smashing Pumpkins,Real Love,electronic,152.999,249.62567
XYZ,Inside Out,electronic,88.153,249.62567
Masterplan,Masterplan,blues,100.07,303.25506
Recoil,Supreme,rock,152.824,412.02893
The Love Supreme,Boy, Boy,154.648,249.80853
Gualerto Castro,Maria,electronic,160.041,179.09506
Sick Of It All,Sanctuary,electronic,196.327,109.00853
Heavenly,Smile,jazz,69.965,234.60526
Michael Penn,Brave New World,rock,97.414,271.04608
Dougal & Gammer feat. Jenna,When I Close My Eyes,pop,145.036,359.52281
Gang Of Four,Is It Love,alternative,117.0,273.99791
New Generation Superstars,Come Over,electronic,85.767,158.51057
The Broken Keys,The Witch,rock,91.892,204.79955
Michael Gray,The Weekend,country,126.939,529.6322
Admiral Bailey,Butterfly,rock,68.004,235.93751
Roin Fox,Wonderland,rock,140.021,515.65669
Xavier Rudd,Black Water,electronic,169.898,211.80036
Mary Black,Sweet Love,hip-hop,42.75,310.20363
Future Prophecy,Vertigo,electronic,151.061,497.8673
Alex Lloyd,Snow,alternative,115.011,224.57424
Katya Chorover,Radio Song,rock,143.392,285.64853
P!nk,U + Ur Hand,pop,141.014,214.38649
Roy Buchanan,Hey Joe,rock,119.089,329.66485
La Mosca Tse-Tse,Cha Cha Cha,hip-hop,137.697,191.32036
Natalia Lesz,Crush,electronic,110.136,238.13179
