Artist, Song, Genre, Tempo, Duration
Glorious Bankroers,Spitfire,rock,147.289,237.53098
Sainkho Namtchylak,Vision,electronic,69.778,315.01016
Laurindo Almeida,Without You,rock,121.777,189.33506
Baoon,Alright,jazz,123.13,152.86812
Bleeding Through,Stars,alternative,88.362,320.7571
Carl Doy with NZSO,Winter Wonderland,electronic,160.057,207.64689
Rumski,Shine,alternative,154.063,326.89587
Anouk,Searching,rock,108.067,261.58975
Kelly Clarkson,Never Again,folk,136.04,370.41587
The Faint,Hypnotised,alternative,142.666,171.67628
Luttenerger-Klug,Karma,pop,136.004,232.56771
Mothers Finest,Take Your Time,electronic,145.944,197.69424
Cirith Ungol,Fire,hip-hop,131.24,181.34159
Wild Palms,Human Behaviour,pop,122.487,220.39465
Daniel Portman,Feel It,electronic,0.0,546.5073
Nural,I Told You So,country,171.005,235.36281
2-4 Grooves feat. Reki D.,Relax,pop,140.008,337.52771
Goodness,Ashes,alternative,146.569,264.6722
Jack Olivian,Hustler,pop,123.946,259.83955
The Working Title,Blind,electronic,137.851,205.08689
Al Toomer,Words,electronic,125.557,97.61914
Boyracer,Sex, Love & Money / Ghetto Rock,201.69,44.40771
Alex Bugnon,Fingertips,pop,100.028,298.44853
The Firealls,Wicked,hip-hop,169.827,123.50649
The Black Keys,The Only One,alternative,105.717,300.30322
Bill Haley And The Comets,Caravan,indie,137.427,136.93342
Rick Springfield,Tonight, Tonight,123.457,200.12363
John Lurie,Swamp,indie,167.489,46.65424
The Ventures,Silent Night,alternative,96.888,271.80363
Rez Band,Shadows,electronic,116.365,303.0722
Throwing Muses,Catch,alternative,233.735,283.53261
The Damned,Love Song,pop,145.698,133.90322
John Legend,Again,pop,67.609,255.60771
Rachael Sage,Angel,electronic,137.981,255.13751
Dora The Explorer,Jingle Bells,electronic,103.808,78.49751
Phreaky Flave feat. Idref,Erinnerungen,electronic,96.155,170.63138
The Cardinals,Hold On,folk,136.594,227.99628
Acqua Fragile,Going Out,rock,127.006,178.9122
Cherish,Only One,folk,120.062,219.48036
An Experiment On A Bird In The Air Pump,100%,alternative,150.151,191.42485
Super Mal,Light Years,jazz,122.972,359.6273
Rusty Tromle & The Sanchez Six,Dreaming,alternative,163.982,192.62649
David Fridlund,Satellite,indie,82.856,261.17179
Trisha Yearwood,One More Chance,rock,101.988,212.13995
The Mr. T Experience,Zero,alternative,173.319,129.51465
Simply Red,Stay,classical,97.038,184.42404
Wham!,Last Christmas,pop,107.967,400.66567
Tosch,Strange,country,135.307,220.31628
Sean Deason,Interlude,rock,199.941,127.52934
C-Rayz Walz,Camouflage,electronic,173.444,270.34077
Jeff Golu,Evolution,rock,78.999,213.9424
Blue Octoer,Let It Go,electronic,111.804,243.33016
Pat Farrell,Pay No Mind,electronic,128.022,458.73587
Cecil Otter,Duel,rock,125.004,255.39873
George S. Clinton,The Plan,electronic,119.824,127.58159
Wet Wet Wet,Temptation,alternative,142.778,273.26649
Texture,Letting Go,folk,155.881,284.02893
Tia Carrera,Heaven,electronic,103.801,868.62322
DJ Cutlass Supreme,Pump It,pop,105.611,248.73751
Scarlett Johansson,Summertime,pop,137.494,233.53424
Elliot Minor,Lucky Star,electronic,95.587,181.002
Nuova Equipe 84,Paranoia,rock,178.272,421.09342
Get Hustle,Another One Bites the Dust,hip-hop,98.106,136.72444
PC Synergy,Forever,hip-hop,248.144,358.00771
Dominic Kirwan,If Tomorrow Never Comes,pop,80.476,215.61424
Bret Michaels (of Poison),Stand,rock,186.027,247.19628
The Diplomats,Forever,hip-hop,91.571,152.86812
El-P,Blood, Tears & Gold,80.659,266.70975
Jonas Steur,Hypnotized,electronic,126.0,389.53751
Godsmack,Temptation,alternative,113.519,246.54322
Hot Boogie Chillun,Try Me,electronic,180.093,143.41179
Addictiv,Everything,alternative,95.974,282.04363
KB,Breathing,folk,120.039,200.09751
Bj\xc3\x6rk,Hunter,pop,119.044,551.05261
Carmin Turco,Sacred,electronic,160.797,271.51628
No Face,Without You,rock,99.977,274.54649
Tora Tora,Hard Times,electronic,135.001,189.90975
Roine Stolt,Mercy,hip-hop,63.785,159.99955
Heinrichs & Hirtenfellner,Supernova,hip-hop,124.954,449.43628
Altar,Sick, Sick,122.133,161.98485
Carmen Lundy,Come Home,rock,151.423,311.43138
Vardis,Destiny,rock,172.003,238.70649
The Emotions,Smile,jazz,130.923,195.26485
Elmore James,Coming Home,classical,111.921,146.41587
Roscoe,Get Low,hip-hop,180.433,321.25342
IE,The Game,alternative,90.042,216.08444
Aswad,Shine,alternative,105.017,226.40281
Christian Smith & John Selway,Transfer,pop,138.266,364.72118
The Booked,The Boys,hip-hop,160.475,199.73179
Sun Yan-Zi,Believe,folk,128.484,271.69914
White Swan Black Swan,Out of Control,jazz,101.807,191.9473
Cales Cosmosis,Summertime,pop,56.295,126.06649
Kate Miller-Heidke,Words,electronic,80.973,240.74404
Yanni,Desire,electronic,98.919,297.76934
Johnny Burnette,Girls,rock,149.649,125.28281
Leonard Cohen,The Partisan,rock,94.596,205.42649
Sara Evans,You,classical,138.672,212.45342
The Guttersnipes,The Bottom Line,electronic,231.977,275.35628
Van Der Karsten,Human Nature,electronic,141.923,372.11383
Nagisa Ni Te,Hope,electronic,65.748,181.9424
Supershine,Love,folk,125.988,204.61669
Kevin Toney,Hush,jazz,116.894,303.59465
Aoki Takamasa,Alien,pop,140.11,326.94812
The Glitter Band,Angel Face,blues,219.604,177.57995
Buck 65,7,rock,83.907,172.35546
Bunny Wailer,War,rock,149.601,229.98159
Asher Book,Try,folk,76.923,205.53098
P\xc3\xa9tur Ben,Alone,rock,100.601,340.21832
Terrace Martin,Amazing,hip-hop,97.388,240.53506
Kan Cold,Restart,pop,189.705,519.67955
Macare Unit,Sunshine,hip-hop,142.972,277.62893
Fireworks,Come Around,folk,85.036,175.38567
Dan Zanes,California,rock,85.618,151.09179
Stefano Prada,Forever Young,folk,130.019,343.09179
Half Japanese,Lucky Ones,rock,125.402,336.40444
Stanfour ,In Your Arms,pop,80.157,241.24036
Plum,Crazy,alternative,102.578,169.19465
Lucinda Williams,What If,country,105.713,341.05424
Soft Cell,Soul Inside,electronic,150.181,275.35628
Niyaz,The Hunt,rock,160.079,271.04608
Cassie Davis,Do It Again,hip-hop,133.835,172.35546
Stowers & Young,Ocean,alternative,136.973,493.76608
Axwell & Dirty South Feat. Rudy,Open Your Heart,electronic,126.001,539.71546
Panpipes,Love Thing,rock,104.986,223.73832
Jan Dukes De Grey,Texas,rock,188.139,163.73506
Metalium,Destiny,rock,159.948,287.03302
Major Accident,Breakaway,hip-hop,81.118,150.33424
Huffamoose,Mediator,electronic,125.702,347.97669
Audio Adrenaline,Free Ride,rock,121.085,202.52689
Chad Wackerman,Tell Me,hip-hop,119.941,316.18567
Arika Kane,All My Life,classical,124.003,274.49424
Raphael Saadiq,This One,folk,200.47,214.85669
B.O.S.C.H.,God,jazz,98.221,211.48689
Monoide,7,rock,96.105,306.18077
COM.A,The Time Has Come,classical,120.042,165.85098
The Blasters,American Music,folk,199.003,284.31628
Ginuwine,When Doves Cry,rock,94.025,274.31138
The Lodger,Falling Down,rock,121.032,214.38649
Place Vendome,Right Here, Right Now,115.087,253.64853
Waiting For Words,High,alternative,94.98,377.41669
Skunk Anansie,All I Want,electronic,185.435,221.80526
Chairmen Of The Board,Come Together,electronic,84.153,231.28771
Boy Pulido,Hey, Man!,186.821,211.74812
White Hot Ice,Angel,electronic,109.343,243.93098
Kashmir,Stand,rock,99.401,243.06893
Ferry Corsten,Black Velvet,rock,130.006,345.49506
Rex Smith,Tonight, Tonight,116.261,244.34893
Sugaaes,Shape,pop,169.945,255.32036
Night & Day,Day & Night,pop,125.476,275.35628
Harry Gregson-Williams,Coming Down,rock,96.654,72.82893
Laki Lan,Love,folk,128.393,144.97914
Mary Lee,The Rose,pop,64.665,206.34077
The Nashville Bluegrass Band,Sitting on Top of the World,rock,70.612,239.90812
Herert Gr\xc3\x6nemeyer,Full Moon,alternative,125.569,287.13751
Ativin,Stations,rock,107.055,388.57098
Osorne Brothers,Lost Highway,blues,123.043,156.73424
Paul Taylor,Sunshine,hip-hop,167.622,291.34322
Jag,Erotic,electronic,150.051,235.07546
The Old Haunts,Paradise,electronic,134.819,231.00036
DJ Deeon,Run,rock,142.114,193.33179
Blink-182,Always,alternative,158.262,251.89832
The Wolfgang Press,Angel,electronic,125.7,275.56526
Trash Talk,Shame,alternative,147.135,52.13995
Tuesday,My Game,electronic,96.98,235.36281
Mike Nitty,Never Give Up,electronic,73.915,213.39383
Roslyn,Everyday,jazz,144.066,188.44689
Kisha,Shame,alternative,100.0,258.58567
Sentenced,Wings,folk,100.495,307.74812
Stanfour,In Your Arms,pop,79.977,237.37424
Rivera Rotation feat. Gee Morris,Tonight, Tonight,179.976,240.22159
Sandi Thom,Superman,rock,129.327,162.84689
Baoon,Leave Me Be,pop,200.966,162.45506
Downliners Sect,Quicksand,rock,147.55,276.81914
Bryan Adams,Here I Am,pop,98.996,245.10649
Racey,Shame,alternative,182.113,157.67465
Pointed Sticks,The Witch,rock,181.739,160.39138
Augie Meyers,Sometimes,electronic,124.017,249.93914
Rose Royce,Oh Boy,pop,105.546,228.04853
Drumcorps,Down,alternative,140.02,152.24118
Pure Prairie League,Memories,electronic,160.494,175.15057
Joanna Wang,Man, It's So Loud in Here,149.903,141.50485
Nova Express,Wow,folk,133.966,134.03383
Jackson 5,I Want You Back,pop,97.232,180.24444
Biz Markie,Get Down,electronic,89.196,260.91057
Blur,Caramel,alternative,100.64,458.31791
Boo And Gotti,Gangsta,hip-hop,91.5,273.65832
Tanto Metro & Devonte,Crazy,alternative,101.814,233.79546
Throes Of Dawn,Vertigo,electronic,124.974,260.67546
Seven Letters,Please Stay,electronic,191.827,132.64934
Bangles,Silent Treatment,hip-hop,98.924,127.39873
Hanoi Rocks,Delirious,rock,169.693,192.80934
World (Brent Hunter vs Nina Ramsy),Surrounded,electronic,135.999,213.89016
Nightmares On Wax,70s 80s,electronic,87.02,332.85179
The Extra Glenns,Memories,electronic,91.914,240.24771
Toxic Narcotic,Whatever It Takes,rock,207.314,183.19628
Scorcher ft. J Flows,Revenge,alternative,80.525,221.41342
Campo,Perfume,rock,104.994,307.40853
Sophie Tucker,The Man I Love,folk,55.008,171.98975
Transmutator,Too Late,rock,150.297,295.70567
Mike Jones,Tangerine,rock,100.717,324.25751
Cyndi Lauper,Hole In My Heart,blues,167.841,238.28853
Black Milk,Only One,folk,81.277,253.90975
Bill Parsons,All American Boy,rock,99.662,176.69179
40 Cal,Blackout,rock,153.999,234.63138
Thomas P.Heckmann,Carnival,rock,150.628,403.64363
Stan Van Samang,Wasted,electronic,115.006,225.61914
The Saturdays,Up,pop,139.982,199.6273
Josh Ottum,My Book,rock,84.985,279.03955
Bo Carlisle,After All,electronic,98.577,277.39383
Second Skin,Stalker,electronic,48.469,51.98322
Tristania,Down,alternative,101.945,272.14322
David Tao,Play,pop,119.945,217.88689
Mariano Yanani,Fragile,classical,161.019,197.92934
Jags,Mind Reader,rock,141.635,154.69669
Luca Antolini_ Marzio Dance,We Belong,electronic,137.959,468.94975
The Cardigans,Lovefool,rock,222.876,194.53342
Rachael Calladine,With You,hip-hop,88.094,242.41587
The Police,Every Little Thing She Does Is Magic,alternative,85.017,280.92036
Hexes & Ohs,Little Bird,rock,115.031,260.62322
Faker,Bodies,rock,179.156,231.07873
Stereotypical Working Class,Coming Home,classical,78.905,169.79546
Matt Mays & El Torpedo,The Plan,electronic,118.02,211.53914
Natasha Bedingfield,These Words,pop,187.984,241.18812
Ash,Lose Control,indie,184.096,217.59955
The Twinkle Brothers,Everlasting Love,rock,132.913,217.3122
Anssi Kela,Rakkaus on murhaa,rock,131.886,260.77995
Will Young,Love,folk,119.982,390.00771
Glamour To Kill,Shake,electronic,130.005,246.17751
Free,Rain,electronic,157.292,235.04934
Sheryl Crow,If It Makes You Happy,folk,97.613,225.51465
Deorah Coleman,Brick,indie,175.698,225.35791
DJ Rashad,Rock Bottom,electronic,159.932,181.86404
Kotki Dwa,Jesus,pop,90.473,231.23546
Yellowcard,Only One,folk,162.55,257.4624
Amir Sulaiman,Brother,electronic,85.069,278.85669
Rotersand,Shelter,electronic,134.928,442.01751
The Supersuckers,Here I Am,pop,148.797,148.40118
Prefuse-73,Interlude,rock,90.066,35.5522
Lionel Richie,Everytime,pop,86.945,255.97342
Mothers Finest,Give It Up,hip-hop,173.561,288.02567
Jan Wayne,Hello,jazz,144.987,361.482
Duke Ellington & His Orchestra,Wanderlust,rock,115.081,385.67138
Justin Taylor,You,classical,97.054,244.13995
Carl Smith,Hey Joe,rock,110.146,152.24118
San Quinn,Upside Down,jazz,199.873,214.15138
Basti Gru,Maria,electronic,124.992,545.25342
Soul n Soda,Tomorrow,rock,109.338,276.55791
Lemar,Coming Home,classical,122.003,224.23465
Aaron Carter,Bounce,electronic,100.113,199.60118
Something Like Silas,Please,electronic,148.344,289.27955
Janis Joplin,Summertime,pop,84.017,279.74485
The Marles,Stay With Me,pop,93.739,314.85342
Newtown Neurotics,Blitzkrieg Bop,rock,185.98,128.49587
Natalia,This Time,rock,99.878,214.93506
Brandy,True,classical,77.54,220.23791
Jocelyn Brown,Freedom,hip-hop,128.943,369.05751
John Williams,Finale,electronic,68.817,279.82322
The Royal Philharmonic Orchestra,Desire,electronic,71.608,242.33751
Melody Clu,Where Do I Belong,pop,150.005,188.49914
The Police,Roxanne,alternative,133.878,195.42159
Timaland ,If We Ever Meet Again,pop,128.976,307.06893
H-Blockx,Stay,classical,93.972,209.31873
Ocean Colour Scene,I Love You,electronic,79.815,225.04444
\xc3\xcNN,Pressure,classical,116.578,213.78567
Cocoa Tea,One Way,folk,179.794,239.69914
Oak Ridge Boys,Elvira,country,126.33,221.93587
Carla Thomas,What Is Love,pop,124.444,198.3473
Drop Nineteens,Movie,pop,117.551,272.74404
Sondre Lerche And The Faces Down,Say It All,pop,164.676,233.22077
Oliver Welter ,God,jazz,152.069,292.41424
Emery,All I Want,electronic,193.994,229.09342
Golden Smog,Gone, Gone,154.595,310.56934
Candleox,You,classical,200.909,316.81261
Gordon Chamers,Stay,classical,101.723,223.58159
Electric Universe,The Prayer,rock,145.026,529.08363
Chocolate Overdose,Tomorrow,rock,82.571,177.21424
Phil Perry,Melody of Love,rock,150.088,274.1024
Silhouette Brown,Interlude,rock,98.989,43.4673
...arrived at ten,Memories,electronic,152.907,290.53342
The Rutles,Another Day,electronic,97.018,130.24608
Judith Owen,Best Friend,hip-hop,90.44,187.79383
John Waite,Sometimes,electronic,92.36,294.84363
Puya,Ride,electronic,182.704,236.7473
The Midway State,Never Again,folk,142.001,209.81506
Mavis Staples,How Many Times,hip-hop,128.022,202.37016
John Denver & The Muppets,Silent Night,alternative,175.49,191.08526
T-Connection,Let Yourself Go, Let Myself Go,125.02,307.74812
Moskwa TV,Brave New World,rock,118.742,300.43383
Tania Maria,Fanatic,rock,172.446,510.58893
Poco,Make Me Smile,jazz,97.161,198.47791
Eric Burdon,Ecstasy,electronic,124.702,145.97179
Chris Brown featuring Trey Songz & Game,Wait,folk,88.029,270.05342
The Honey Cone,We Belong Together,pop,92.751,185.25995
DJ Shah,Free,alternative,135.061,262.76526
YahZarah,Change Your Mind,country,124.042,208.45669
Hiroshima,Silent Night,alternative,90.556,256.26077
Dal Gren,Move,indie,116.561,92.70812
Me First And The Gimme Gimmes,Rich Girl,rock,197.43,125.88363
The Cat Empire,Days Like These,folk,106.067,248.76363
Danny And The Juniors,At the Hop,folk,190.874,153.7824
Maxi Priest Featuring Shaggy,That Girl,pop,139.337,236.79955
Raz Ohara,Coming Down,rock,65.749,147.33016
Eyedea & Ailities,Paradise,electronic,154.814,392.9073
Micatone,Mars,electronic,64.429,114.36363
Jennifer Lopez,The One,alternative,135.99,460.79955
Sugarland,Hello,jazz,158.106,233.63873
Ahead to the sea,Life,pop,123.99,154.77506
The Tough Alliance,1981,electronic,113.028,221.98812
Daniel Merriweather featuring Wale,Change,alternative,98.52,201.35138
Eternal,Finally,pop,110.929,200.75057
Diana Krall ,Winter Wonderland,electronic,116.838,194.61179
One Dove,Fallen,pop,198.716,438.38649
The Prayer Chain,Shine,alternative,137.594,218.33098
Luther Vandross,Always And Forever,pop,153.863,316.29016
Tali Kweli,Rush,electronic,98.051,222.4322
First Choice,The Prayer,rock,126.908,394.21342
Duran Duran,Hold Me,blues,123.84,272.61342
C\xc3\xa6cilie Nory,Summertime,pop,151.218,296.72444
Lord Creator,Kingston Town,pop,114.958,190.64118
Lincoln Brewster,Broken,rock,209.565,280.65914
Guns N Roses,Raw Power,rock,90.961,191.79057
Ozma,Shut Up,pop,88.896,303.85587
White Rose Transmission,Valentine,electronic,108.381,305.6322
Anita Bryant,Pictures,electronic,86.964,135.20934
Giovanni,Joy,electronic,191.815,196.12689
UNKLE,Hold My Hand,pop,125.994,576.83546
Disciple,Beautiful,hip-hop,164.87,189.85751
Jack Radics,Last Night,hip-hop,90.106,239.25506
Foxy Brown ,The Promise,rock,187.958,260.49261
Courtney Melody,Two Wrongs,hip-hop,87.62,284.1073
Simon & Garfunkel,Sparrow,rock,128.857,167.02649
Soil & Eclipse,Pretend,pop,99.995,310.22975
Dera Killings,Come On,folk,103.836,247.30077
The Smittens,My Girl,pop,88.923,149.08036
Armin van Buuren,Imagine,folk,135.999,583.28771
Margaret Whiting,Alone Together,rock,86.387,127.32036
Cajus,Interlude,rock,45.035,55.71873
Michael Jackson,Thriller,rock,118.632,311.06567
Blue Orchids,Work,pop,139.906,242.05016
Bim Skala Bim,Calm Down,electronic,174.413,190.45832
Sven Nielsen,Alive,alternative,93.348,393.16853
Resin Dogs,Thunder,electronic,90.047,161.90649
Lookook,Passenger,rock,72.724,175.64689
Tokyo Sex Destruction,Good Morning,rock,75.676,130.89914
Deep Wound,Deep Wound,rock,115.041,92.1073
John Brown,Congratulations,rock,204.052,229.58975
DBN & Tommy Trash feat. Michael Feiner,Stars,alternative,85.332,345.65179
Atlanta Rhythm Section,Spooky,alternative,109.219,299.78077
Camouflage,Memory,folk,126.131,66.37669
The Incurales,Smile,jazz,87.987,199.41832
Hisato Higuchi,Dawn,electronic,170.991,132.07465
Gavin DeGraw,Crush,electronic,86.258,200.59383
Lynette Schultz,Coffee,pop,157.352,178.18077
Kanka,Destiny,rock,150.004,323.39546
The Threads,Cold,hip-hop,196.227,184.63302
Joe Perry,Lonely,pop,161.028,288.93995
Arpeggio,Runaway,folk,131.956,343.09179
Stevie Wonder,My Girl,pop,100.593,177.34485
Rasmus Faer Feat. Linda Sundlad,Always,alternative,126.971,519.73179
Maroon 5,Wake Up Call,jazz,155.046,208.40444
Miki Howard,In Too Deep,rock,105.831,245.99465
Bryan Adams,Another Day,electronic,102.113,221.02159
Sick Of It All,Let Go,electronic,115.613,69.32853
Scissor Sisters,Mary,jazz,144.026,281.0771
Meeting of Important People,Dead Man,country,160.152,168.38485
Slusnik Luna,Sun,alternative,100.0,372.53179
Paul Glazy,Here We Go,pop,148.022,500.63628
Cold Sweat,The Circus,electronic,125.035,239.28118
The Police,Roxanne,alternative,133.577,190.64118
Steve Perry,Missing You,rock,76.698,253.80526
Alain Morisod,Killing Me Softly,hip-hop,119.333,207.82975
10cc,Tokyo,indie,74.775,275.33016
Son By 4,With You,hip-hop,96.008,259.23873
Wideand Network,Bad Days,rock,130.012,230.47791
Mariano Yanani,Jingle Bells,electronic,92.958,108.22485
Choiroys,Rendezvous,electronic,97.289,248.99873
Tiziana Ghiglioni,Heaven,electronic,94.597,137.03791
Jonathan King,Gloria,jazz,135.011,231.44444
Rednex,Wish You Were Here,hip-hop,125.258,236.93016
Nevio,Run Away,electronic,169.284,230.71302
Tim OReagan,Just Like You,hip-hop,125.005,202.762
Late Night Alumni,Golden,pop,81.166,220.9171
PANTyRAiD,Dreaming,alternative,159.951,303.17669
Opposition Of One,Temptation,alternative,99.518,155.19302
Broken Bones,Untitled,alternative,185.382,167.07873
The Mamas & The Papas,I Saw Her Again,pop,122.888,189.54404
Erin Bode,Alone Together,rock,137.855,391.70567
Papas Fritas,Girl,alternative,116.049,198.3473
Metalium,Heroes,pop,170.011,224.44363
Lionel Richie,Easy,folk,137.908,327.28771
Melanie,Purple Haze,rock,110.517,200.56771
Kids In The Way,Love,folk,123.072,201.32526
Medwyn Goodall,Jingle Bells,electronic,87.402,250.5922
Carl Smith,Hey Joe,rock,109.041,151.27465
Wolverine,Again,pop,146.258,600.78975
Youssoupha,Interlude,rock,112.398,70.08608
Brian Wilson And Van Dyke Parks,Sail Away,alternative,109.829,316.02893
Biohazard,Breakdown,pop,129.634,171.80689
Monoceros,Warm,alternative,150.101,428.85179
The Coctails,Hey Ho,indie,155.403,141.92281
Nasum,Shadows,electronic,115.279,144.97914
Low End Theory_ The,Afterglow,rock,144.055,257.12281
Schweisser,Malaria,hip-hop,135.17,410.09587
Lucky Due,Women,rock,180.931,263.65342
Ben Folds,In Between Days,alternative,156.847,175.3073
Mary J. Blige,Beautiful Day,electronic,92.139,214.5171
Paolo Mojo,Home,folk,127.992,471.35302
Nicolay,Indian Summer,electronic,116.063,205.71383
Frank Sinatra,Anything Goes,electronic,119.446,164.44036
Pete Yorn,Sense,electronic,124.833,233.19465
Brutal Truth,Itch,rock,123.004,163.42159
Conroy Smith,Dangerous,rock,176.362,228.07465
Josh Ritter,Wings,folk,102.409,367.69914
The Flying Pickets,Smells Like Teen Spirit,alternative,118.06,292.57098
Kool And The Gang,Fresh,electronic,177.047,233.01179
Asio Kids,Ding Dong,folk,102.635,165.45914
Scooter,She Said,hip-hop,140.025,318.71955
Pretty Wild,Let The Good Times Roll,hip-hop,140.107,217.41669
The Service Industry,Windows,jazz,105.707,143.67302
System F,Cry,electronic,127.978,454.19057
Sparks The Rescue,Shipwreck,electronic,152.962,196.10077
Loveroy,Dangerous,rock,113.957,230.21669
Swiss,Sweat,hip-hop,103.88,224.7571
Josh Turner,Soulmate,pop,75.997,228.98893
The Gossip,Bones,alternative,104.913,127.79057
God-des & She,Hollywood,alternative,120.0,162.06322
Anssi Kela,Kaivos,rock,105.997,252.57751
Don Gardner_ Dee Dee Ford,Tell Me,hip-hop,84.982,173.97506
Snow Patrol,Chocolate,electronic,118.129,191.242
Wishful Thinking,The Truth,hip-hop,97.818,423.1571
Lamont Cranston Blues Band,Hold On,folk,127.027,315.32363
Laurie Berkner,Telephone,electronic,48.571,101.69424
Jane Olivor,I Believe,jazz,162.275,169.24689
Django Reinhardt_ Stephane Grappelli,Georgia On My Mind,rock,127.567,192.36526
The 69 Eyes,Brandon Lee,rock,140.02,212.76689
Cargo Cult,Seasons,hip-hop,120.024,244.00934
Credit to the Nation,Call It What You Want,pop,109.963,237.58322
Groove Coverage,Poison,rock,135.059,304.87465
Everlight,The Edge,rock,130.112,265.82159
Dolores Keane,Moorlough Shore,folk,138.734,330.84036
The Brand New Heavies,You Can Do It,hip-hop,100.233,241.24036
The Last Dance,Rage,electronic,96.992,274.93832
William,Escape,pop,128.003,292.64934
LA Guns,Never Enough,alternative,141.255,247.71873
Avril,Power,hip-hop,140.081,250.33098
Helena Noguerra ,Believe,folk,54.551,268.64281
Soprano,Interlude,rock,136.904,72.48934
The Days,Give It Away,alternative,137.744,188.23791
Eighth Wave,Incomplete,rock,89.986,287.26812
Black Eyed Peas,I Gotta Feeling,pop,127.986,289.12281
Tony Thomas,Flying,electronic,125.982,487.81016
Shirley Horn,Winter Wonderland,electronic,154.54,248.99873
Nels Cline And Gregg Bendian,Mars,electronic,137.166,542.98077
Alex Gaudino Feat. Shena,Watch Out,electronic,145.014,350.48444
Remy Ma,Guilty,alternative,85.001,119.53587
Daniel Wanrooy,What You Want,folk,88.656,411.45424
The Adjuster,Breakdown,pop,130.027,302.75873
3rd Matinee,Meanwhile,country,135.996,292.0224
A Hole Inside,The Promise,rock,166.074,240.63955
Billy Paul,Your Song,pop,145.882,521.06404
Me First And The Gimme Gimmes,Runaway,folk,191.58,117.62893
Trevor Rain,Escape,pop,104.938,94.9024
DJ Jazzy Jeff feat. Little Brother,Whatever U Want,pop,96.973,280.65914
Planet X,Run,rock,146.511,262.68689
Adrenalin O.D.,Masterpiece,pop,209.203,98.7424
Paul Desmond,Imagination,electronic,87.44,244.32281
Bo Dylan,Forever Young,folk,140.05,341.73342
Skeets McDonald,Lost Highway,blues,96.322,183.37914
Beautiful Lies,Untitled,alternative,149.42,324.362
Carmelo Carone,Different,hip-hop,127.952,435.40853
David Tao,Heroes,pop,123.856,485.11955
Ray Charles,Hey Now,hip-hop,86.117,141.89669
Jan A.P. Kaczmarek,At Home,folk,121.222,95.92118
Law,Believe,folk,127.975,231.13098
Mighty Diamonds,Angels,rock,169.228,211.48689
The Secret Life of Teenage Girls,Speed,electronic,170.044,201.1424
DJ Paul,Far Away,indie,130.004,293.98159
Billie Davis,Love,folk,148.449,203.62404
James Last,Yesterday,folk,127.854,89.96526
Soldiers of Twilight,Believe,folk,126.945,483.70893
Irma Thomas,Set Me Free,hip-hop,98.527,151.77098
Supreme Love Gods,Fire,hip-hop,107.332,241.8673
Erol Alkan & Boys Noize,Waves,pop,129.268,271.82975
Paul McLaney,Once Upon a Time,folk,85.58,161.69751
John Hiatt,Full Moon,alternative,184.116,316.36853
Alex,Last Christmas,pop,130.189,284.1073
Barara Morgenstern,Camouflage,electronic,109.061,193.98485
Eric Bachmann,Home,folk,101.409,241.10975
Aslyn,Golden,pop,58.005,237.97506
The Electric Soft Parade,Sleep Alone,rock,116.596,247.30077
The Cure,Just Like Heaven,alternative,100.842,223.76444
Dakota Staton,Anything Goes,electronic,181.995,145.68444
Yahel & Eyal Barkan,Voyage,electronic,93.347,538.25261
Shirley Bassey,Yesterday,folk,79.052,201.9522
Tramaine Hawkins,Coming Home,classical,116.671,304.8224
Sesto Sento,Follow Me,rock,141.889,422.97424
Lene Alexandra,Party Starter,hip-hop,92.009,220.15955
Ol Dirty Bastard,Got Your Money,hip-hop,103.02,239.93424
PJ Harvey,You Come Through,alternative,138.364,197.79873
Ledisi,Silent Night,alternative,152.937,288.57424
Les Gillettes,Pompeii,rock,85.343,269.06077
Jello Biafra With Nomeansno,Bad, Bad Leroy Brown,114.629,138.00444
Krypteria,Scream,hip-hop,120.037,268.01587
Liquid Soul,Adrenaline,electronic,135.062,471.87546
Jim Bryson,Flowers,pop,166.764,185.02485
Kaah Con Benny Iarra,Heroes,pop,90.965,331.59791
Pulley,Runaway,folk,124.634,170.03057
Howlin Wolf,Blind Love,electronic,57.412,310.04689
Keali I Reichel,Stay,classical,103.282,255.92118
Gus Gus,Monument,pop,138.648,321.51465
Michael Jackson,Take Me Back,hip-hop,99.479,209.50159
The Aquatones,You,classical,76.144,119.48363
Gigi Dagostino,Emotions,pop,137.005,241.73669
Fluke,Glorious,electronic,231.579,355.21261
Judith Owen,Emily,rock,106.889,247.58812
Hooastank,Better,electronic,94.882,173.50485
Big Mojo Elem,Hush,jazz,98.749,323.39546
CALLA,Untitled,alternative,165.371,194.40281
Glenn Lewis,Lonely,pop,87.988,241.94567
Blind Boys of Alaama,He, John / Was vom Leben bleibt,87.937,270.41914
Solid Gloe,Sahara,blues,135.012,482.0371
Baak Shayan,Seasons,hip-hop,125.999,228.10077
Reckless Kelly,Set Me Free,hip-hop,88.203,266.05669
EDSON,Slow,electronic,102.033,135.13098
Pan.a.ce.a,Someday,indie,86.183,223.39873
Yeah Yeah Yeahs,Zero,alternative,135.42,269.29587
Donna Summer,I Feel Love,rock,128.09,497.24036
Nicolay,Saturday Night,pop,120.053,362.97098
Synsun,Phoenix,alternative,145.039,481.25342
EM1,I Need You,rock,141.698,414.09261
H.e.a.t,Follow Me,rock,95.911,241.76281
Freddie McGregor,Get It On,blues,161.856,244.50567
