Artist, Song, Genre, Tempo, Duration
Yves Deruyter,Infinity,pop,132.985,445.64853
Cy Young,Whatever You Like,rock,60.968,235.67628
The Outside Agency,Separate Ways,rock,175.061,347.84608
Christos Fourkis,Dreamcatcher,electronic,125.021,533.68118
Fred Astaire & Ginger Rogers,The Way You Look Tonight,rock,74.297,118.54322
Terence Trent DAry,Resurrection,alternative,154.057,401.50159
Oso Krispie,Gone, Gone,110.385,183.27465
Amy Cook,Sunshine,hip-hop,177.044,216.0322
Sanalejo,Caminando,pop,88.675,279.19628
Cain & Clarke,Give a Little Love,pop,150.037,244.71465
Sparky & Sytronik ft Callum,Reach Out,rock,169.993,340.03546
Nine Black Alps,Strangest Feeling,electronic,136.225,174.28853
Aaron Carter featuring Baha Men,Summertime,pop,183.852,229.85098
Shangri Las,What Is Love,pop,137.595,143.77751
Kansas,Crossfire,electronic,168.272,394.9971
The Electric Flag,Look Into My Eyes,hip-hop,101.567,187.29751
Chris Bathgate,Restless,alternative,144.023,142.65424
DJ Boo,Fantasy,folk,130.005,226.82077
Cutting Crew,Sahara,blues,119.333,293.43302
Whole Wheat Bread,Untitled,alternative,96.512,161.12281
Righteous Brothers,Let The Good Times Roll,hip-hop,84.473,128.65261
Scott Stapp,Fight Song,pop,93.332,245.62893
Patricia Barer,Snow,alternative,154.201,285.36118
Glampire,Famous Last Words,rock,109.602,230.63465
Test Dept,Empire,alternative,196.395,442.64444
Simple Minds,Teardrop,indie,153.916,331.25832
The Brand New Heavies,I Like It,electronic,100.833,242.41587
The Week That Was,The Good Life,rock,122.967,161.54077
Lil Suzy,So Lonely,alternative,121.912,231.00036
Rait In The Moon,Metropolis,electronic,125.084,209.8673
Killing The Dream,Where the Heart Is,electronic,100.807,149.44608
Brendon Moeller,Electricity,alternative,124.024,386.97751
Dj Yulian,Life,pop,96.022,110.34077
Pulley,Runaway,folk,124.24,170.08281
Audio Adrenaline,Clap Your Hands,electronic,140.99,119.71873
Vice On Victory,The Getaway,alternative,88.029,145.08363
No Sports,Famous,hip-hop,157.268,225.72363
Aztec Two-Step,Never Stop,alternative,137.025,209.34485
Laith Al-Deen,Ruhe,classical,89.995,258.19383
Chris Lattner,On & On,jazz,124.008,484.38812
Der Blutharsch,Untitled,alternative,143.605,679.91465
Dave Darell,Children,electronic,127.993,389.95546
Alternative TV,You Never Know,folk,170.533,194.89914
Andy Williams,I Believe,jazz,126.522,162.29832
Rosalie Allen,Have I Told You Lately That I Love You?,jazz,129.024,183.95383
Ktl,Sunday,alternative,90.665,764.44689
G-Pal,New York, New York,126.692,412.52526
David Martin,The Christmas Song,rock,164.125,187.68934
Paperoys,The Way,electronic,91.896,296.95955
Jeanie Lame & The Danny Moss Quartet,Candy,rock,144.789,355.86567
Adam Richmond,Sin City,jazz,113.729,52.47955
Lory Bianco,Hold On,folk,108.013,241.97179
The Verve Pipe,Photograph,rock,84.009,292.77995
Stan Ridgway,The Big Heat,electronic,177.642,272.84853
Whole Sky Monitor,URL,electronic,116.323,55.90159
Ara Moore,Birthday Song,hip-hop,67.61,308.45342
Memphis Bleek,Like That,electronic,98.594,195.91791
Solarized,Universal,alternative,135.991,485.14567
Flotsam and Jetsam,Everything,alternative,145.001,362.34404
The Duskfall,The Light,alternative,203.446,211.19955
Jakalope,Feel It,electronic,115.875,233.63873
Y&T,Quicksand,rock,165.086,344.18893
Charlottefield,Stand Up,alternative,166.511,160.20853
Elio Riso,You And Me,rock,189.154,502.69995
Slave,Shake It Up,rock,128.08,283.97669
Rin,This Feeling,jazz,124.063,496.8224
Ferry Corsten,Radio Crash,electronic,127.994,415.242
James Morrison,You Give Me Something,jazz,80.061,219.29751
Fireworks,Holiday,hip-hop,85.994,154.38322
The Soundtrack Of Our Lives (TSOOL),Borderline,electronic,121.465,241.89342
Peachfuzz,Easy Way Out,alternative,131.194,220.42077
Silk,Feel,rock,107.471,192.20853
Gariella Cilmi,Sanctuary,electronic,108.006,332.38159
Organized Konfusion,Bring It On,alternative,160.63,193.14893
At Vance,Shout,hip-hop,97.985,367.33342
Inner Circle ,Delilah,rock,125.561,392.72444
LERNEBY,Bitter,rock,76.742,219.11465
The Bachelors,Diamonds Are Forever,classical,113.28,138.94485
Hanna Pakarinen,Heaven,electronic,140.026,233.79546
Vessel,Automatic,electronic,91.309,423.88853
Roin S,Show Me Love,pop,120.251,263.78404
Kevin Lyttle,One More Try,folk,106.962,247.11791
Dan Hill,Friends,alternative,140.182,223.05914
Liquid Soul,Show Me,hip-hop,203.902,172.61669
D.Y.S.,Closer Still,electronic,135.926,363.54567
Sandi Thom,Saturday Night,pop,146.827,172.82567
Midtown,Give It Up,hip-hop,159.998,219.84608
Kieran,Breathe,folk,155.886,247.7971
Calexico,Wave,folk,145.255,244.6624
The Hidden Cameras,Boy, Boy,162.355,158.24934
Sugaaes,Shape,pop,168.023,253.90975
Cowoy Mouth,Bad, Bad Leroy Brown,122.122,217.05098
Phil Lynott,Girls,rock,135.197,239.20281
The Mystic Moods Orchestra,Words,electronic,177.416,215.562
Kelli Sae,Life Goes On,jazz,94.035,240.71791
Static Revenger Feat. Taj Bell,Everything Is Beautiful,country,126.956,379.81995
Goodron,Dance,pop,129.999,226.63791
Rocket From The Crypt,Cha Cha Cha,hip-hop,96.713,121.67791
Jamie Foxx,This Love,classical,92.053,247.53587
The Ruettes,Julia, We Don't Live in the '60s,124.914,173.42649
Throwing Muses,Juno,rock,129.119,119.71873
The Notwist,Boneless,electronic,70.128,172.2771
Garnet Mimms And The Enchanters,Look Away,rock,109.567,152.92036
Cocoa Tea,Camouflage,electronic,85.787,234.68363
Blue Meanies,Too Late,rock,207.218,100.70159
Scott Glasgow,Growing Up,folk,110.857,214.62159
Chapter XJ,Resurrection,alternative,136.973,458.63138
Linus Loves Feat. Sam Oernik,Stand Back,rock,124.033,202.81424
Kanye West,Good Morning,rock,169.659,195.13424
Native Deen,Paradise,electronic,92.029,340.74077
Tin Tin Out,All I Wanna Do,folk,132.007,241.05751
Metro Station,Shake It,folk,150.049,179.9571
The Gae Dixon Band,Far From Home,folk,105.646,225.35791
Aftermath,Body Rock,hip-hop,142.008,392.38485
Blu Cantrell,The One,alternative,191.966,211.33016
Stereo Fuse,Beautiful,hip-hop,110.143,241.71057
Tali Kweli,Work It Out,rock,177.948,259.42159
Blur,Sing,pop,148.044,361.58649
Enchant,Foundations,pop,140.115,370.442
Sam Paglia,Love Trap,indie,65.575,72.82893
Resonate,Lucid Dreams,rock,87.843,201.66485
Zolar-X,Timeless,electronic,95.017,118.72608
P.Hux,Simple Things,pop,130.334,212.45342
BB Brunes,Black & Blue,indie,149.287,132.77995
Steve Tyrell,The Way You Look Tonight,rock,46.246,186.61832
Martina McBride,Show Me,hip-hop,95.012,268.87791
Puddle Of Mudd,Already Gone,rock,86.44,271.35955
Celesty,Arrival,classical,179.742,283.0624
Snow Patrol,Chocolate,electronic,118.421,184.31955
Damien Leith,Alone,rock,131.829,231.3922
TPau,Valentine,electronic,125.06,235.31057
Steve Angello & Laidack Luke Feat. Roin S,Show Me Love,pop,86.648,187.53261
John Nitzinger,Angel,electronic,125.049,350.77179
DJ Shog,Go,rock,91.305,501.13261
Halford,Slow Down,rock,96.956,284.13342
Heather Small,Today,electronic,81.968,291.16036
Hank Garland,Always,alternative,152.026,274.59873
Maurizio Vandelli,Bang Bang,hip-hop,100.257,159.18975
Moy,Pale Horses,rock,93.01,266.23955
The Shakin Apostles,In My Head,rock,118.017,249.62567
Veerus_ Maxie Devine,Scream,hip-hop,126.008,490.13506
Tri State Corner,Too Late,rock,124.099,204.9824
Heads We Dance,Sirens,hip-hop,127.929,417.48853
Patchworks,Sugar,electronic,118.99,321.4624
Sean Paul_ Stacious,Dream,hip-hop,170.095,236.45995
L\xc3\xa2me Immortelle,Broken,rock,120.029,218.43546
Dream Dance Alliance (D.D. Alliance),Butterfly,rock,136.962,229.69424
Addison Groove Project,Amelia,rock,105.621,384.49587
Edwin Starr,Headline News,rock,139.909,153.10322
DJ Boo,Freedom,hip-hop,140.011,255.9473
KaiserCartel,The Flood,pop,112.055,163.18649
Jute Gyte,Pure,classical,197.314,455.47057
Steve Lukather,The Truth,hip-hop,74.734,230.50404
Spencer & Hill,I Want You,jazz,85.321,420.64934
Melodie MC,The Light,alternative,137.997,274.28526
Toxic Field Mice,Slide,pop,99.595,300.19873
HearSay,Make It Happen,pop,120.024,223.242
Karen Bernod,You,classical,108.645,269.08689
Filter,Only You,alternative,106.034,280.45016
John Legend,Alright,jazz,159.644,200.80281
[re:jazz],All I Need,pop,92.942,238.81098
Donna Fargo,Jingle Bells,electronic,102.195,158.74567
Sewergrooves,Angel,electronic,113.386,291.42159
Bargain Music,Falling,rock,95.735,98.24608
Smashing Orange,Whenever, Wherever,150.396,258.45506
Marc Almond,Youth,indie,107.922,246.49098
Benjamin,Mama, I'm Coming Home,162.048,314.20036
Fjk,Julia, We Don't Live in the '60s,117.772,266.34404
Kidz Bop Kids,Wake Up,alternative,120.981,217.10322
Garnet Silk,Commitment,pop,157.881,244.45342
Seether,Take Me Away,alternative,112.907,234.94485
Brooks ODell,If I Had You,rock,135.239,146.28526
Kill Your Idols,I Told You So,country,155.788,155.68934
Herstrock,Halt mich,rock,100.03,224.28689
Audio Adrenaline,Strong,alternative,85.051,199.8624
De-Grees,Just Dance,electronic,141.918,183.01342
Con Funk Shun,Candy,rock,119.558,313.80853
Vince Gill,Someday,indie,119.662,220.1073
Cedell Davis,I Want You,jazz,144.111,150.36036
Fatack,Higher,hip-hop,137.235,250.98404
Lynn August,Hey Mama,hip-hop,201.862,267.04934
The Pharcyde,She Said,hip-hop,157.065,315.81995
Ying Yang Twins ft. Wyclef Jean,Dangerous,rock,114.986,259.65669
Strung Out,Broken,rock,109.048,130.76853
Clinic,Distortions,rock,115.874,243.9571
Westlife,Fool Again,pop,152.122,236.69506
Da Hool,Clockwork,electronic,126.969,328.59383
V\xc3\xa9ronique Sanson,Marie,rock,140.188,349.49179
Al Turner,Paradise,electronic,96.666,238.47138
Mr. Anonymous,Always,alternative,73.577,196.64934
Outformation,Hey, Man!,136.095,261.0673
Delegation,I Want You Back,pop,142.972,241.81506
Joy Enriquez,Without You,rock,135.893,298.97098
Mary Wells,Operator,rock,126.25,168.48934
Beck,Loser,folk,170.765,235.02322
The Juan MacLean,One Day,pop,129.983,535.77098
DAVE MATTHEWS BAND,You Never Know,folk,140.166,352.83546
T.O.K.,High,alternative,116.236,238.13179
Neal Morse,The Door,rock,96.443,1753.73016
Andrew Duke,Carnival,rock,101.78,412.65587
Zodiac Mprint,Shake,electronic,90.043,215.95383
Hayley Westenra,Wuthering Heights,folk,123.903,254.14485
BIZ,Long Way Down,alternative,85.579,238.99383
The Psychedelic Furs,Torch,electronic,73.418,291.02975
David Usher,Closer,indie,93.0,184.00608
Triumvirat,Come With Me,hip-hop,121.216,242.31138
Regina,You And Me,rock,85.341,254.74567
Anita Lipnicka I John Porter,Everything Flows,alternative,119.063,298.13506
ClAud9,Rain,electronic,129.999,481.12281
Y&T,Long Way Down,alternative,155.586,431.56853
Deadmau5,Not Exactly,electronic,128.023,453.3024
George Aaron,Just for You,pop,111.102,354.48118
Andrew Peterson,Family Man,classical,80.993,241.162
Jeff Beck,Escape,pop,161.751,281.0771
Mark Ronson featuring Daniel Merriweather,Stop Me,hip-hop,117.996,334.8371
Bill Conti,Gonna Fly Now,electronic,117.567,155.71546
All Saints,Rock Steady,folk,136.978,167.07873
The Psychedelic Furs,In My Head,rock,133.895,210.80771
Slaves To Gravity,Too Late,rock,151.829,209.47546
Sunloverz Feat. Miss Bunty,Show Me,hip-hop,127.933,411.97669
Tommy Bolin,Lotus,rock,132.555,426.762
The Pierces,The Way,electronic,151.807,292.98893
Looking Forward,Shameless,folk,99.792,106.60526
Jackie McLean,I Love You,electronic,196.0,309.002
Donna Summer,Last Dance,electronic,125.821,198.66077
Laelle (featuring Patti Laelle),Lady Marmalade,rock,117.21,237.42649
Anti-Nowhere League,For You,jazz,198.82,185.80853
Dougal & Gammer Ft Jenna,When I Close My Eyes,pop,178.016,239.33342
VAST,Temptation,alternative,96.628,189.33506
Gary Allan,Runaway,folk,145.139,165.38077
Born From Pain,Doomsday Clock,alternative,139.066,262.19057
JVC,Believe,folk,124.999,361.56036
Throw Rag,Hollywood,alternative,155.475,138.91873
Spencer Parker,You Got Me,jazz,124.007,486.21669
Black Uhuru,Happiness,rock,156.409,261.85098
Alan Barratt,Freedom,hip-hop,130.002,472.89424
Justice,Let There Be Light,classical,122.995,297.40363
The Ponys,The Only One,alternative,138.919,379.8722
Special Generation,You Are Everything,jazz,142.07,251.92444
Okkervil River,Kansas City,electronic,141.789,346.40934
Blu Cantrell,Breathe,folk,91.863,200.88118
Seigmen,Lament,alternative,102.502,319.86893
The Scottish Stepdance Company,Finale,electronic,86.46,124.78649
Astrud Gilerto,Beginnings,jazz,83.066,513.2273
Billy Talent,Turn Your Back,rock,133.711,202.21342
Luther Allison,Serious,hip-hop,91.729,198.16444
Gravity Kills,Blame,hip-hop,137.95,274.49424
Justyna Steczkowska,One,electronic,104.999,249.20771
DJ Manian,Lovesong,alternative,137.934,495.28118
Mc Sar,I Want You,jazz,104.003,288.70485
The Oppressed,Riot,electronic,135.997,131.99628
Hanna,Boom, Like That,127.711,279.74485
The Zen Tricksters,Sleepwalking,electronic,148.017,434.72934
Shearwater,So Bad,rock,76.37,295.1571
Candie Hank,Sundown,pop,160.068,270.94159
Bee Gees,Words,electronic,164.312,197.56363
ACO feat. Janine Ohlsen,Jingle Bells,electronic,178.376,166.16444
Deorahe Glasgow,This Love,classical,169.579,258.66404
One Night Only,You and Me,alternative,92.495,204.17261
Ottmar Lieert,Morning Glory,rock,127.699,147.09506
Tiga,Overtime,pop,125.958,400.19546
Youth Brigade,Confusion,alternative,147.671,138.08281
Noise Unit,Escape,pop,109.984,516.0224
Mad Dog Loose,Locomotion,alternative,127.886,126.53669
Antonio Venuti & Mr. Goaty,Impact,electronic,124.002,379.08853
Rickie Lee Jones,Smile,jazz,160.784,109.37424
Mac & A.K. featuring Trigga Face,One Love,rock,118.409,232.6722
Super Mal,Light Years,jazz,122.932,153.44281
Patenrigade: Wolff,Winter,jazz,100.034,227.83955
G-Unit,Smile,jazz,134.938,217.96526
Angels and Airwaves,Heaven,electronic,145.134,398.602
OutKast,Hey Ya!,hip-hop,63.578,231.67955
ElSandro & Ruen De Ronde,Natural,pop,126.992,362.23955
Ashley MacIsaac,Lay Me Down,pop,157.994,237.13914
Gaither Vocal Band,Winter Wonderland,electronic,113.282,187.37587
Kenny G,White Christmas,pop,76.189,180.74077
Cookin On 3 Burners,Cars,jazz,91.289,212.32281
Kitchie Nadal,Ligaya,electronic,224.2,272.24771
Tommy Dorsey,Marie,rock,147.838,216.81587
Housefeller feat. Cheryl Porter aka C. Moore,Mama, I'm Coming Home,129.06,318.14485
The Mystic Moods Orchestra,In Your Arms,pop,93.623,146.9122
Clint Eastwood & General Saint,Shame & Scandal,pop,156.358,170.26567
Information Society,Run Away,electronic,93.355,226.71628
Daniel Bedingfield,Sorry,electronic,133.362,299.10159
Mullmuzzler,Guardian Angel,electronic,144.612,449.82812
We Pierce,Missing You,rock,101.787,141.63546
Anssi Kela,Milla,rock,142.922,267.78077
Cutting Edge,Come Together,electronic,80.15,188.31628
Green.Means.Love,Untitled,alternative,129.837,283.19302
Mix Mo,Smoke Break,country,128.854,116.92363
Elmer Bernstein,Secrets,folk,103.88,89.12934
Pepper,Ashes,alternative,153.909,181.57669
Camille Jones,Jolene,rock,87.004,287.79057
CDM Project,Saturday Night,pop,129.899,344.45016
Christina Aguilera,Dynamite,rock,129.978,189.41342
Ronnie Laws And Pressure,Always There,pop,138.223,291.02975
The Panoply Academy,1,000 Pounds,83.376,14.00118
Meredith Monk,Change,alternative,37.878,224.26077
Tantrum Desire,Strength, Courage & Wisdom,173.912,301.42649
Panpipes,Careless Whisper,rock,163.747,276.79302
Orit,Fade Away,folk,116.118,263.73179
UFO,Rock Bottom,electronic,158.706,393.63873
J.C. Lodge,Operator,rock,91.828,234.97098
Kiss,Deuce,rock,126.725,203.67628
Benga,Emotions,pop,93.429,332.53832
Sunday Drive,Runaway,folk,160.119,217.93914
New Kids On The Block,You Got It (The Right Stuff),pop,111.502,249.05098
Freeland,We Want Your Soul,electronic,87.162,350.24934
Freedom Bleeder,Pretend,pop,154.395,218.53995
Gun,The Only One,alternative,133.861,278.09914
Attrition,Crash,electronic,40.797,47.41179
PJ Harvey,When Under Ether,alternative,102.79,143.49016
Sing It Loud,Fade Away,folk,159.98,165.82485
Chico DeBarge,I Want You,jazz,179.95,223.97342
Muzzaik,I Like It,electronic,127.981,406.54322
Leroy Siles,Never Give Up,electronic,140.877,235.88526
Riddle Of Steel,Underwater,electronic,129.199,239.51628
Sissy Wish,Tokyo,indie,125.004,267.12771
Shu-Niggurath,10,000.,141.798,487.6273
Uphill Battle,Memory,folk,134.504,212.71465
Xela,Oh My,hip-hop,69.403,180.45342
Miss Money,Everyday,jazz,160.041,212.74077
Palo Francisco,Drugs,alternative,74.796,868.30975
Julian Cope,Fear Loves This Place,alternative,84.67,255.21587
Electric Light Orchestra,Mr. Blue Sky,rock,92.195,301.66159
Dolly Parton & Kenny Rogers,Real Love,electronic,100.045,232.12363
NNENNA FREELON,Nature Boy,alternative,118.75,253.51791
Bronski Beat,I Feel Love,rock,139.524,361.482
Texas,Faith,rock,115.47,260.49261
The Cat Empire,Hello,jazz,118.359,229.04118
Sanctum,Shine,alternative,120.039,311.69261
Tiger Lillies,Scars,electronic,82.016,189.80526
Neneh Cherry,Woman,folk,136.029,270.44526
Umerto Tozzi,California,rock,117.32,272.19546
Crystal Castles,Courtship Dating,electronic,120.038,212.45342
Violent Femmes,Good Friend,jazz,114.141,208.71791
The Riptides,China Doll,alternative,161.528,156.36853
The Verve,Love Is Noise,rock,122.743,243.25179
Harrie Jekkers,All You Need Is Love,pop,129.515,217.88689
Porcas oroletas,Sunday,alternative,65.063,101.17179
Down Low,Never Again,folk,187.921,206.68036
The Killers,The World We Live In,alternative,105.998,278.46485
The New Birth,Do It Again,hip-hop,131.699,276.24444
Stevie B,Summer Nights,electronic,124.936,280.34567
Shaun Escoffery,Days Like This,jazz,107.965,270.21016
Ralph Fritsch,Phoenix,alternative,140.0,480.93995
Patrick Fiori,Merci, Herr Marquis /...so einen jungen Mann,140.047,206.21016
The Beach Boys,Do It Again,hip-hop,117.747,134.29506
Wild Frontier,Restless,alternative,77.008,326.97424
Fuel,Down,alternative,137.908,212.4273
Sonny Stitt,Hello,jazz,85.385,421.32853
Max Mutzke,New Day,hip-hop,110.049,179.82649
Sheryl Crow,My Favorite Mistake,folk,104.675,244.79302
Drumdummies,Let Me In,indie,130.02,175.90812
Jose Amnesia vs. Shawn Mitiska,My All,pop,127.986,532.29669
Organized Konfusion,Open Your Eyes,rock,97.593,105.7171
Belen Arjona,Quiero ser,pop,94.955,201.24689
Dan Hartman,Relight My Fire,pop,120.432,224.33914
Dave Eggar,Space,rock,121.51,257.802
R.E.M.,The One I Love,alternative,127.812,197.48526
Eleanor McEvoy,All I Have,electronic,164.06,274.20689
Boyz II Men,Easy,folk,80.262,325.77261
Sander Kleinenerg,Sacred,electronic,0.0,178.62485
Dio,Night People,electronic,111.614,248.89424
Kevin Lyttle,My Girl,pop,104.982,182.93506
The Chameleons UK,Inside Out,electronic,145.508,213.31546
Charlie Baker,U,electronic,124.038,253.28281
Montefiori Cocktail,Rewind,rock,120.033,272.56118
Sunship,Ghost,pop,120.021,417.09669
Processor,One,electronic,120.021,319.18975
Bumleeez,Rio,rock,120.014,199.57506
Laws,110%,electronic,130.73,234.44853
Tucandeo,Another Day,electronic,132.994,379.92444
Mick Flannery,California,rock,102.905,188.21179
Guy Gerer,Blow,pop,81.998,507.8722
Dot Rotten,Waterfalls,folk,137.901,245.002
7000 Dying Rats,Untitled,alternative,87.117,5.04118
Benjamin Diamond,Joyride,rock,127.116,229.43302
Steve Lawrence,My Way,electronic,85.902,244.50567
Xavier Rudd,The Letter,alternative,99.625,252.31628
Schweisser,Hey!,jazz,179.069,216.94649
Boyzone,Stronger,hip-hop,138.124,230.32118
Hot Chocolate,Pretty Girls,pop,95.105,144.43057
Punkreas,Funny, Funny,168.844,86.88281
Taylor Dayne,Whatever You Want,rock,105.026,287.13751
Toni Braxton,Spanish Guitar,pop,130.041,250.33098
Sting,Roxanne,alternative,132.02,217.99138
Gary Chapman,Silent Night,alternative,69.068,244.76689
The Four Pennies,Square Peg, Round Hole,120.337,115.53914
Heroes For Hire,Colours,electronic,127.997,446.48444
Sator,Lose Control,indie,88.334,145.34485
Daniel Portman,Evolution,rock,125.032,422.45179
Paul Burch,Electricity,alternative,158.815,172.01587
Joe Grushecky,Dirty Water,rock,145.473,205.19138
Bananarama,Nathan Jones,pop,153.904,311.37914
Amelique,Lonely Soldier,folk,157.718,221.3873
Real Life,Clockwork,electronic,92.938,236.09424
Milurn,Summertime,pop,122.406,250.01751
Top Billin,Work It,hip-hop,84.662,199.41832
Vanessa Paradis,This Will Be Our Year,rock,150.063,139.07546
Sportsguitar,Hero,jazz,139.648,188.73424
Muse,Fury,electronic,162.609,302.0273
Chris Brown,Crawl,hip-hop,88.149,236.25098
Olli Banjo,Jesus,pop,64.007,207.82975
Mark Medlock,Just Like Heaven,alternative,116.008,226.40281
Haste The Day,Fallen,pop,102.878,161.04444
The Cure,Coming Up,folk,110.119,385.82812
Holophonics,The Other Side,alternative,140.136,311.43138
Telepopmusik,Ghost Girl,electronic,115.011,209.3971
The Lancasters,Take a Look,jazz,180.712,250.64444
Reelution,Safe and Sound,electronic,155.884,287.99955
Marty Balin,Runaway,folk,174.714,316.81261
P76,Another You,pop,114.746,72.95955
Jochen Miller,Eclipse,indie,132.978,481.01832
Nick Cave & Warren Ellis,Carnival,rock,111.702,172.01587
The Cranerries,Salvation,alternative,168.521,152.86812
Maroon 5,Woman,folk,86.989,251.81995
Hide The Knives,Monster,alternative,60.007,268.17261
Go:Audio,Why,rock,140.001,289.82812
Candy Dulfer,So What,pop,98.592,299.2322
Tilly & The Wall,Perfect Fit,jazz,132.081,199.13098
Harry James & His Orchestra,If I Had You,rock,135.036,188.23791
The Dixie Hummingirds,Someday,indie,83.879,232.98567
Bloc Party,One More Chance,rock,150.016,469.78567
Clay Crosse,I Call Your Name,rock,120.978,219.53261
David Darling,Children,electronic,109.732,352.70485
Ronnie Milsap,In Love,alternative,120.499,274.65098
The Zomies,This Will Be Our Year,rock,98.104,137.22077
Pacha Massive,Your Love,hip-hop,171.928,251.03628
Crystal Gayle,Funny, Funny,127.542,127.65995
John Mayer,Gravity,rock,123.286,245.60281
Onry Ozzorn,Dance,pop,118.026,171.17995
Working For A Nuclear Free City,Forever,hip-hop,151.342,276.79302
Fred Pellichero,Pump It,pop,124.998,397.71383
Jimi Hendrix,Angel,electronic,133.938,263.18322
Mike And The Mechanics,Blame,hip-hop,87.999,324.0224
Monica,For You I Will,hip-hop,123.156,294.86975
Jaimy & Kenny D,Never Stop,alternative,83.363,463.64689
Daughtry,Supernatural,electronic,128.987,217.96526
Propagandhi,True,classical,128.506,151.562
Mayra Veronica,Let It Go,electronic,107.999,239.69914
Enrique Iglesias,Escape,pop,125.997,208.5873
Levon Helm,White Dove,rock,105.454,208.14322
Eddy Arnold,Anytime,pop,120.983,135.18322
Laura Lee,You Need Me, I Don't Need You,140.776,179.722
The Floaters,Float On,indie,97.103,252.23791
DT8 Project Feat. Andrea Britton,Winter,jazz,136.028,483.76118
Bens Brother,Live,blues,163.118,187.42812
Shely Lynne,Mother,folk,146.981,305.162
Craig Chaquico,Afterglow,rock,95.9,269.11302
The Cranerries,Promises,alternative,132.964,306.23302
ICR,Magic Man,rock,170.013,391.73179
Oscenity Trial,Shadows,electronic,130.013,236.85179
Bolt Thrower,Pride,rock,125.306,400.14322
The Box Tops,The Letter,alternative,137.379,112.27383
Midge Ure,No Regrets,alternative,94.884,241.03138
Chandeliers,Champion,hip-hop,112.888,99.68281
G-Pal,Life,pop,126.0,533.62893
W.A.S.P.,Maneater,folk,214.873,286.87628
Portastatic,Untitled,alternative,65.675,107.17995
Flo & Eddie,Afterglow,rock,97.736,202.73587
Yo La Tengo,Tom Courtenay,rock,124.733,212.74077
Voices Of Masada,Another Day,electronic,150.017,399.80363
George Lynch,Dust,electronic,127.965,368.71791
Tears For Fears,Sorry,electronic,157.066,288.10404
The Haliuts,Hammerhead,rock,191.392,146.12853
Kris Allen,Red Guitar,jazz,199.932,267.57179
Markus Schulz,I Am,pop,90.022,386.37669
Lady May,Beautiful,hip-hop,89.99,218.8273
Ken Stringfellow,Sparrow,rock,127.331,213.57669
Boy Byrd,I Know You Got Soul,electronic,225.482,185.33832
Clinic,The Second Line,rock,104.664,150.33424
The Postmarks,Gone, Gone,150.058,270.05342
Magashegyi Underground,Anglia,alternative,96.027,181.36771
Blue Foundation,Shine,alternative,95.831,285.88363
Landis,Hush,jazz,133.933,317.3873
Mason & D Star vs Infiltrata,Ricochet,rock,70.003,271.59465
Funk DVoid,Thank You,rock,158.342,132.20526
Jimi Hendrix,Wild Thing,rock,92.701,188.3424
Peter Grudzien,What Have I Done,pop,74.026,145.03138
Pink Mountaintops,Holiday,hip-hop,132.756,202.89261
Carter USM,Lonely This Christmas,pop,151.873,125.80526
Lynch Mo,Rain,electronic,185.519,294.29506
Bizarre ,Murder,alternative,165.436,130.58567
Silver Daggers,Joy,electronic,97.426,190.37995
Chilled Jazz Masters,Summertime,pop,129.845,325.38077
The Rakes,1989,pop,167.993,180.61016
Tears For Fears,Shout,hip-hop,130.054,387.65669
Frankie Ford,Street of Dreams,folk,37.641,157.67465
John Tejada,Inside Out,electronic,124.998,334.65424
Xgenic,Tears,electronic,136.021,439.37914
Syd Barrett,Feel,rock,82.8,137.56036
LL Cool J,Get Down,electronic,80.951,203.04934
Pretty & Nice,Gypsy,alternative,160.433,152.60689
Gregory Aott,Say You Will,rock,102.939,239.33342
Common Rider,Carry On,pop,92.44,128.70485
Ronnie Jones,Solitude,electronic,89.499,231.36608
Michael Jackson,Who Is It,rock,103.145,393.29914
Metallica,Escape,pop,144.834,264.28036
Janes Addiction,Ripple,indie,134.633,279.2224
Mistress,Static,rock,147.799,241.97179
Spencer Brewer,Wonderland,rock,104.965,234.78812
Triumph Of Lethargy Skinned Alive To Death,Gone, Gone,130.126,188.18567
Ferrante & Teicher,Tonight, Tonight,103.688,181.68118
Zion,Let Me In,indie,160.005,322.24608
Diana Krall,The Christmas Song,rock,148.387,263.52281
Johnny Carroll,Sugar,electronic,153.836,133.642
Bomay Du Orchestra,Dust,electronic,140.085,261.69424
Deathline International,Walk With Me,country,123.227,296.33261
Gene Ammons Band,Wow,folk,160.944,172.38159
The Killers,Move Away,pop,110.986,230.03383
DJ Laz,Fantasy,folk,140.012,339.27791
Helen Reddy,I Am Woman,pop,92.546,148.84526
Roger Williams,Paradise,electronic,163.272,164.54485
Patrick Nuo,Amazing,hip-hop,129.997,239.75138
Tries Of Neurot,Untitled,alternative,87.767,310.88281
Kim Weston,You Can Do It,hip-hop,87.905,184.37179
Blue Man Group,Shadows,electronic,199.424,126.4322
Little Red Riding Hood,Anytime,pop,93.501,219.21914
The Cranerries,Delilah,rock,140.759,211.93098
Steve Jalonsky,Crystalline,pop,120.204,71.78404
Terry Stafford,Suspicion,rock,137.247,155.29751
Anggun,Gita,electronic,91.799,31.21587
DRT,Take Me Away,alternative,141.014,297.61261
Keri Hilson ,Knock You Down,pop,154.906,326.13832
Jes,Lovesong,alternative,135.031,446.01424
The Hot Rocks,The One,alternative,160.003,259.76118
