SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
1596,"b'Umbrella'","b'All Time Low'",0.0,227.70893,1,87.953,4,"b'Umbrella'",2008
1597,"b'James Last And Friends'","b'James Last'",0.0,227.94404,0,84.001,1,"b'Summer Rain'",1998
1598,"b'Ghetto Dope'","b'5th Ward Boyz'",0.0,246.07302,1,179.831,4,"b'Undercover Gangstas'",1993
1599,"b'Swing Spring'","b'Bill Perkins'",0.0,341.75955,1,120.731,4,"b'Swing Spring'",0
1600,"b'Chansons Cochonnes et Chansons Paillardes'","b'B\xc3\xa9zu'",0.0,184.0322,2,120.038,4,"b'La bite du plombier'",0
1601,"b'85555'","b'Spliff'",0.0,225.74975,8,110.598,4,"b'S.O.S.'",1988
1602,"b'The Collection'","b'Bert Kaempfert And His Orchestra'",0.0,201.92608,10,144.232,4,"b'Wheeling Free'",0
1603,"b'The Sisterhood of the Traveling Pants 2'","b'Rachel Portman'",0.0,199.05261,4,86.463,4,"b'Bridget'",2008
1604,"b'Finist\xc3\xa9riens'","b'Miossec'",0.0,175.72526,2,109.847,4,"b'Nos plus belles ann\xc3\xa9es'",2009
1605,"b'T.O.S. (Terminate On Sight)'","b'G-Unit'",0.0,274.78159,4,92.998,5,"b"I Don't Want To Talk About It"",0
1606,"b'Slow-Cooked Pig Meat'","b'Memphis Sheiks'",0.0,363.20608,2,85.551,1,"b"Ramblin' On My Mind"",0
1607,"b'Champion Of The Blues'","b'Champion Jack Dupree'",0.0,165.25016,11,121.375,4,"b'Snaps Drinking Woman (LP Version)'",0
1608,"b'Live at Brixton Academy 1999'","b'Atari Teenage Riot'",0.0,1598.1971,10,74.384,7,"b'Live At Brixton Academy 1999'",2000
1609,"b'The Black Parade'","b'My Chemical Romance'",0.0,184.00608,4,127.15,4,"b'House Of Wolves (Album Version)'",2006
1610,"b'Nunca Tuve Tanto Blues'","b'Memphis La Blusera'",0.0,338.12853,9,84.895,4,"b'Exactamente Medianoche'",0
1611,"b'Legendary Country Blues Artists - CD A'","b'Sleepy John Estes'",0.0,196.88444,0,158.767,1,"b'Street Car Blues'",1930
1612,"b'CiSTm KonFLiqt'","b'The Mad Capsule Markets'",0.0,12.12036,7,137.537,1,"b' -start ID-'",0
1613,"b'All Things Are Connected'","b'Schizoid'",0.0,184.18893,4,81.767,4,"b'Dementia'",0
1614,"b'Boo-Tay'","b'Bare Jr.'",0.0,3.99628,10,0.0,4,"b'Snippet 15'",1998
1615,"b'Songs Of The Fabulous Century'","b'Roger Williams'",0.0,201.74322,7,111.428,4,"b'Cool Water'",0
1616,"b'I Wish My Brother George Was Here'","b'Del Tha Funkee Homosapien'",0.0,90.90567,8,108.445,4,"b"Ya Lil' Crumbsnatchers (LP Version)"",1991
1617,"b'THE EYES OF'","b'Alice Cooper'",0.0,210.54649,1,130.325,1,"b'This House Is Haunted'",2003
1618,"b'The Trombone Sound'","b'Kai Winding'",0.0,191.97342,0,182.879,1,"b'Captin Kut-Cha'",0
1619,"b'Knives [Clean]'","b'Aiden'",0.0,140.40771,2,207.974,4,"b'Killing Machine'",2009
1620,"b'Latin Kick'","b'Cal Tjader'",0.0,197.22404,0,176.279,4,"b"Manuel's Mambo"",1956
1621,"b'One Nation Underground'","b'Ill Nino'",0.0,219.81995,8,91.011,4,"b'All I Ask For (Album Version)'",2005
1622,"b'Nippon Banzai'","b'Za\xc3\xafko Langa Langa'",0.0,250.67057,11,127.891,4,"b'Fonsi'",0
1623,"b'No Rules [Bonus Edition]'","b'Rebecca Lynn Howard'",0.0,243.25179,6,89.925,4,"b"I'm Over You (Album Version)"",0
1624,"b'Stills'","b'Dive'",0.0,227.36934,0,103.621,4,"b'Contact'",0
1625,"b'Surprisingly Good for You'","b'Barbara Lusch'",0.0,197.72036,4,120.138,3,"b"Why Don't You Do Right"",0
1626,"b'Morrocan Roll'","b'Brand X'",0.0,281.52118,9,201.006,4,"b'Hate Zone'",1977
1627,"b'Cora\xc3\xa7\xc3\xa3o de 5 Pontas'","b'H\xc3\xa9lio Ziskind'",0.0,130.19383,8,120.066,4,"b'Tel\xc3\xaa'",0
1628,"b'Eurovision Song Contest 2009'","b'Intars Busulis'",0.0,183.58812,7,142.895,4,"b'Probka (Latvia)'",2009
1629,"b'The Complete Hi Recordings of Charlie Rich'","b'Charlie Rich'",0.0,148.24444,7,108.128,4,"b'Only Me'",0
1630,"b'Virtuoso'","b'Virtuoso'",0.0,277.7073,7,100.095,4,"b'Beautiful Maria of My Soul'",0
1631,"b'The Best Of Karen Peck And New River'","b'Karen Peck And New River'",0.0,194.45506,0,89.001,4,"b'Feels Good To Be Free'",0
1632,"b'Only A Woman'","b'Judy Mowatt'",0.0,349.51791,1,149.567,4,"b'Trade Winds'",0
1633,"b'Lili Marlene'","b'Marlene Dietrich'",0.0,175.25506,8,84.894,5,"b'No Love No Nothing'",0
1634,"b"If You Love These Blues_ Play'em As You Please"","b'Michael Bloomfield'",0.0,271.85587,0,74.392,3,"b'I Must See Jesus'",0
1635,"b'Alright Now'","b'Paul Rodgers'",0.0,269.81832,11,120.859,4,"b'Alright Now'",0
1636,"b"Let's Get Free"","b'Dead Prez'",0.0,120.86812,6,170.081,5,"b'Assassination'",2000
1637,"b'David Cook'","b'David Cook'",0.0,229.45914,9,82.282,4,"b'I Did it for You'",2008
1638,"b'Normal as the Next Guy'","b'Knack'",0.0,255.21587,9,138.378,4,"b'A World Of My Own'",0
1639,"b'Rio'","b'La Portuaria'",0.0,155.03628,4,99.901,4,"b'Down On The Corner'",2005
1640,"b'Snug'","b'Mulberry Lane'",0.0,169.58649,0,148.012,4,"b'Come Dance With Me'",0
1641,"b'Drums Not Dead'","b'Liars'",0.0,259.05587,11,126.46,4,"b'A Visit From Drum'",2006
1642,"b'Tom Barabas Live'","b'Tom Barabas'",0.0,276.79302,7,138.83,1,"b'More Than Words'",1992
1643,"b'In Loving Memory'","b'Modeselektor'",0.0,385.2273,1,94.005,4,"b'We Do It Too'",2002
1644,"b'Taqdeer Dee Pencil'","b'Naseebo Lal_ Arif Lohar'",0.0,1037.68771,11,147.347,4,"b'Mar gaye te sada naal'",0
1645,"b'Talking Drum'","b'Chris Brown'",0.0,99.3171,2,204.064,1,"b"Talking Drum (Isea '95)"",0
1646,"b'Worldwide'","b'DJ Taz'",0.0,348.02893,4,92.012,4,"b'C.O.G. To The ATL'",0
1647,"b'Azur et Asmar'","b'Gabriel Yared'",0.0,53.31546,6,79.685,4,"b'La cl\xc3\xa9 parfum\xc3\xa9e'",2006
1648,"b'Starless & Bible Black'","b'Starless & Bible Black'",0.0,189.43955,2,118.66,1,"b'Hermione'",0
1649,"b'Ronroco'","b'Gustavo A. Santaolalla'",0.0,186.5922,4,159.502,3,"b'La Vuelta'",1998
1650,"b'Split CD'","b'Widespread Bloodshed'",0.0,49.94567,10,174.865,4,"b'Wepons Of Mass Deception (Album)'",0
1651,"b'The Ultimate Collection'","b'Billie Jo Spears'",0.0,212.32281,0,174.437,4,"b'Lizzie And The Rain Man'",0
1652,"b'1993-1994 The Demos'","b'Smut Peddlers'",0.0,87.11791,11,116.837,1,"b'Chicken Strips (THE DEMOS version)'",0
1653,"b'Millennium-Tanzparty'","b'G\xc3\xbcnter Noris'",0.0,161.802,10,115.937,4,"b'Was Machst Du Mit Dem Knie_ Lieber Hans?'",0
1654,"b'Der Letzte seiner Art'","b'Afrob feat. Sarah'",0.0,258.19383,2,180.327,1,"b'Gief Konjunkturpaket VI'",2009
1655,"b'The Real Rock'","b'Shinehead'",0.0,250.85342,2,168.935,4,"b'The Real Rock'",0
1656,"b'Rode Hard and Put Away Wet'","b'Diesel Boy'",0.0,152.65914,2,181.748,1,"b'Pocket Full Of Stars'",2001
1657,"b'The Marshall Mathers LP'","b'Eminem'",0.0,289.30567,7,174.69,4,"b'The Way I Am'",2000
1658,"b'Electric Moments'","b'Milo'",0.0,232.38485,11,85.326,5,"b'Back Into Business'",0
1659,"b'L\xc3\xadricas'","b'Zeca Baleiro'",0.0,237.97506,9,86.006,5,"b'Blues Do Elevador'",2000
1660,"b'Return To The 36 Chambers: The Dirty Version'","b"Ol' Dirty Bastard"",0.0,181.62893,5,96.22,4,"b'Hippa To Da Hoppa [Explicit Version]'",1995
1661,"b'Down Among the Deadmen'","b'The Lord Weird Slough Feg'",0.0,106.60526,10,93.594,3,"b'Beast In the Broch'",2000
1662,"b'Trax Records: Acid Classics'","b'Six Brown Brothers'",0.0,257.95873,4,124.487,4,"b'Battery Acid'",1988
1663,"b'Mis Sue\xc3\xb1os feat Norma Castro'","b'Mario Garcia'",0.0,558.28853,0,130.019,4,"b'Mis Sue\xc3\xb1os feat Norma Castro'",0
1664,"b'Guitar Boogie Fever'","b'Eddie Jones'",0.0,114.93832,0,164.52,1,"b'Perfidia'",0
1665,"b'Hit Parade: The Greatest Hits'","b'Audio Adrenaline'",0.0,229.01506,4,87.899,4,"b'Will Not Fade  (Hit Parade Album Version (new Song))'",0
1666,"b'If You Want it'","b'Pacha Massive'",0.0,241.68444,0,140.025,4,"b'Just Want To See Ya'",2009
1667,"b'The World According To Gob'","b'Gob'",0.0,153.33832,4,133.986,4,"b'No Regrets'",2001
1668,"b'Joy In The City'","b'Zuma'",0.0,266.00444,7,119.996,4,"b'Inferior (Late Night Version)'",0
1669,"b'Black & White TV With The Sound Turned Low'","b'Nick Conolly'",0.0,307.51302,4,164.698,4,"b'Pseudoephedrine'",0
1670,"b'Hear Globally: A Cumbancha Collection'","b'Rupa & the April Fishes'",0.0,251.76771,11,165.971,4,"b"C'est Moi"",2009
1671,"b'Best Of Strange Cargo'","b'William Orbit'",0.0,159.11138,1,98.823,7,"b'Love My Way'",1987
1672,"b'Vitamin C'","b'Vitamin C'",0.0,241.03138,2,96.989,4,"b'About Last Night (LP Version)'",1999
1673,"b'Live'","b'The Black Crowes'",0.0,404.58404,7,119.713,4,"b'Girl From A Pawnshop'",1996
1674,"b'Woman Across The River (World)'","b'Freddie King'",0.0,226.06322,11,135.951,1,"b'Boogie Man'",1973
1675,"b'Show Your Colors'","b'Amoral'",0.0,238.94159,0,139.977,4,"b'Perfection Design'",2009
1676,"b'Where The Wild Things Are'","b'Steve Vai'",0.0,383.29424,4,147.83,1,"b'Angel Food'",2009
1677,"b'Paradise In Me'","b"K's Choice"",0.0,222.30159,4,161.456,4,"b'My Record Company'",1995
1678,"b'Naked Songs Live And Acoustic'","b'Rickie Lee Jones'",0.0,308.92363,9,60.757,3,"b'Coolsville (Live Acoustic Version)'",0
1679,"b'The Downward Spiral - Deluxe Edition'","b'Nine Inch Nails'",0.0,441.96526,10,133.903,3,"b'Memorabilia'",1994
1680,"b'Tacos Deluxe'","b'The Fabulous Thunderbirds'",0.0,342.20363,0,92.742,7,"b"I Can't Quit You Baby (Live) [Never Released]"",2003
1681,"b'80s Triple Set'","b'Wang Chung'",0.0,234.762,0,205.245,4,"b'Dance Hall Days'",1983
1682,"b"Smokin' Hits"","b'Tex Williams'",0.0,181.08036,9,142.398,4,"b'Smoke! Smoke! Smoke! (That Cigarette)'",1947
1683,"b'Razor'","b'Foo Fighters'",0.0,287.99955,2,126.986,1,"b'Razor'",2005
1684,"b'Insomnia - The Best Of'","b'Faithless'",0.0,142.52363,5,229.808,4,"b'Six'",2004
1685,"b'Dansez Avec Jo Privat'","b'Jo Privat'",0.0,148.74077,0,98.681,3,"b'Sous Les Ponts De Paris (Valse)'",0
1686,"b'The Age Of Style - Hits of the 30s'","b'Marion Harris'",0.0,163.39546,10,128.601,1,"b'Would You Like To Take A Walk?'",0
1687,"b'50 Reasons To Love Paris'","b'Gus Viseur'",0.0,128.93995,8,206.454,4,"b"Le Bal Du P'tit Jardin"",2005
1688,"b'Lost and Found'","b'Willie Bobo'",0.0,416.44363,1,147.055,1,"b'A Little Tear'",0
1689,"b'The Predator (World) (Explicit)'","b'Ice Cube'",0.0,276.03546,0,95.684,4,"b'When Will They Shoot? (Explicit)'",0
1690,"b'Portrait'","b'Rick Astley'",0.0,184.55465,7,86.971,4,"b'Close To You'",2005
1691,"b'Made In The Dark'","b'Hot Chip'",0.0,381.17832,7,134.5,4,"b'Hold On'",2008
1692,"b'Pass In Review'","b'US Coast Guard Band'",0.0,207.93424,0,115.449,4,"b'Independentia'",0
1693,"b'My So Called Knife'","b'Lollipop Lust Kill'",0.0,265.61261,10,153.211,7,"b'Bury You'",2000
1694,"b'Universe One'","b'Bill Douglas'",0.0,201.9522,5,138.213,4,"b'Highland'",1990
1695,"b'Vasos Vacios'","b'Los Fabulosos Cadillacs'",0.0,273.78893,4,193.575,1,"b'Matador'",1993
1696,"b"Georges Brassens: Le si\xc3\xa8cle d'or"","b'Georges Brassens'",0.0,115.25179,4,59.983,4,"b'Colombine'",1956
1697,"b'Bloomfield-A Retrospective'","b'Michael Bloomfield'",0.0,310.59546,4,153.086,4,"b"You're Killing My Love"",0
1698,"b'Daybreak'","b'Chariots'",0.0,162.69016,2,98.085,7,"b'Ghosts'",0
1699,"b'Live At El Sol'","b'Mudhoney'",0.0,211.87873,4,152.457,4,"b'It Is Us'",2006
1700,"b'The Best Of'","b'Apache Indian'",0.0,273.18812,8,95.986,4,"b'Badd Indian'",1993
1701,"b'Lumipallo'","b'J. Karjalainen & Mustat Lasit'",0.0,223.11138,2,94.18,4,"b'Keinu Kanssani (2003 Digital Remaster)'",0
1702,"b'Viimeiseen pisaraan'","b'Kari Tapio'",0.0,224.7571,5,103.244,4,"b'Rakkauden veteraani'",2009
1703,"b'Cabretta'","b'Mink DeVille'",0.0,166.03383,9,109.057,4,"b"She's So Tough"",1977
1704,"b'Beavis and Butt-Head Do America'","b'John Frizzell'",0.0,108.85179,7,176.756,4,"b'DEFCON 4'",1996
1705,"b'Lian Ren Chuang Shi Ji'","b'Steve Chou'",0.0,214.93506,7,66.931,4,"b'Wo Men De Fei Leng Cui'",0
1706,"b'Stories From The Heart'","b'Bob Carlisle'",0.0,326.16444,0,141.379,4,"b'Somewhere'",0
1707,"b'Cantara'","b'Cantara'",0.0,286.58893,4,139.963,3,"b'Ubi Caritas'",0
1708,"b'Ragnarock'","b'GWAR'",0.0,261.79873,8,200.199,4,"b'Surf of Syn'",1995
1709,"b'Mongo Returns!'","b'Mongo Santamaria'",0.0,366.70649,5,175.613,1,"b'Hush'",1995
1710,"b'Love Letters'","b'Bert Kaempfert And His Orchestra'",0.0,165.61587,4,111.868,1,"b"Let's Go Home"",0
1711,"b'Norma'","b'Vincenzo Bellini'",0.0,244.61016,10,117.772,5,"b'Bellini: Norma: Vanne_ e li cela entrambi'",0
1712,"b'Inside Ronnie Milsap'","b'Ronnie Milsap'",0.0,242.70322,2,69.704,1,"b'Wrong End Of The Rainbow'",1982
1713,"b'Christmas On The Range'","b'Jimmy Wakely'",0.0,159.242,0,114.028,3,"b'If Santa Claus Could Bring You Back To Me'",0
1714,"b'You Are! Remix Box'","b'Christian Quast'",0.0,409.91302,1,124.988,4,"b'You Are!'",0
1715,"b'The Strathspey King'","b'James Scott Skinner'",0.0,149.2371,2,152.363,4,"b"Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow"",0
1716,"b'Shiva Technology'","b'Evolution'",0.0,436.21832,6,137.971,4,"b'Peyote'",0
1717,"b"What's in a number EP"","b'Theodor Zox'",0.0,353.17506,10,125.009,4,"b"What's in a number & Feed me lies remixes"",2007
1718,"b'So Cal Drunks'","b'Mix Mob'",0.0,24.0322,1,161.26,3,"b'Intro: The Dragon'",0
1719,"b'Voracious Love'","b'Erja Lyytinen'",0.0,111.80363,7,91.76,4,"b'Soul Of A Man'",2010
1720,"b'Prolonging the Magic'","b'Cake'",0.0,210.07628,2,189.616,4,"b'Alpha Beta Parking Lot'",1998
1721,"b'The Anatomy Of'","b'Between The Buried And Me'",0.0,325.11955,6,126.773,4,"b'Geek USA (Album Version)'",2006
1722,"b'Siempre Es Hoy/Reversiones'","b'Gustavo Cerati'",0.0,237.68771,6,94.009,4,"b'Amo Dejarte Asi'",0
1723,"b"Derni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres)"","b'Oldelaf et Monsieur D'",0.0,296.93342,2,145.323,4,"b'La f\xc3\xaate \xc3\xa0 la prison'",2009
1724,"b'The Exponential Truth'","b'LORE'",0.0,423.07873,0,135.599,3,"b'Pluvialus'",0
1725,"b'Stomping Ground'","b'Goldfinger'",0.0,204.25098,7,168.459,4,"b'Forgiveness'",0
1726,"b'Blister Pop'","b'The Embarrassment'",0.0,78.75873,4,186.501,1,"b'Song For Val'",0
1727,"b'The Way To Do It'","b'Tiny Bradshaw'",0.0,165.35465,5,153.3,4,"b'The Train Kept A Rollin'",0
1728,"b'Les Increvable N2'","b'Andr\xc3\xa9 Verchuren'",0.0,170.1873,7,137.192,1,"b'Aviatic'",1989
1729,"b'Die besten Tage sind gez\xc3\xa4hlt'","b'Kool Savas'",0.0,77.94893,6,117.996,5,"b'Keiner au\xc3\x9fer uns'",0
1730,"b'Love in the First'","b'Latif'",0.0,265.1424,9,78.588,3,"b'Luv In the First'",0
1731,"b'Flying Cowboys'","b'Rickie Lee Jones'",0.0,291.57832,7,189.524,4,"b'Love Is Gonna Bring Us Back Alive'",1989
1732,"b'The Complete Blue Horizon Sessions'","b'Otis Spann'",0.0,141.24363,7,86.296,4,"b"Can't Do Me No Good"",1997
1733,"b'The Sand Pebbles'","b'Jerry Goldsmith'",0.0,169.1424,1,138.308,4,"b'Main Title'",1966
1734,"b'Vinicio'","b'Matteo Bonfanti e i maledetti'",0.0,159.242,2,186.549,4,"b'Plaza de Mayo'",0
1735,"b'Chithi Lae ke Kabootar Ja'","b'Naseebo Lal'",0.0,380.81261,0,64.033,3,"b'Dil Naheen Lagda'",0
1736,"b'Killer'","b'Seal'",0.0,279.74485,4,187.566,4,"b'Whirlpool [Live]'",0
1737,"b'Five Man Acoustical Jam'","b'Tesla'",0.0,390.66077,7,161.47,4,"b'The Way It Is'",1989
1738,"b'Swing To The Right'","b'Utopia'",0.0,248.71138,9,150.209,1,"b'The Up'",0
1739,"b'Reprise Des N\xc3\xa9gociations'","b'B\xc3\xa9nabar'",0.0,188.94322,4,134.552,4,"b'Tu Peux Compter Sur Moi'",2005
1740,"b'Perlen...'","b'Der Plan'",0.0,163.63057,7,146.143,3,"b'Frisch Verliebt'",1988
1741,"b'Revenge'","b'Eurythmics'",0.0,269.94893,5,124.973,4,"b'Missionary Man'",1986
1742,"b'Maurice Larcange Au Zenith'","b'Maurice Larcange'",0.0,181.81179,7,242.393,4,"b'La feria de San Cristobal (Live)'",0
1743,"b'Dangerously In Love'","b'Beyonc\xc3\xa9'",0.0,260.20526,5,149.913,4,"b'Be With You'",2003
1744,"b'War Of Aggression'","b'A Perfect Murder'",0.0,202.23955,4,146.013,1,"b'Within (Album Version)'",2007
1745,"b'Heartland'","b'Michael Stanley Band'",0.0,218.40934,9,150.799,4,"b"Don't Stop The Music"",1980
1746,"b'True Chillout (3CD set)'","b'Talvin Singh'",0.0,350.4322,10,106.58,1,"b'Traveller'",1998
1747,"b'Solomon Vol. 2'","b'Solomon'",0.0,58.122,10,137.387,4,"b'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria'",0
1748,"b'Superstar Dog'","b'Curtis'",0.0,456.51546,11,127.874,4,"b'Superstar Dog'",1999
1749,"b'Shock To The System'","b'Toby Emerson'",0.0,397.42649,9,131.045,4,"b'Rapture (Toby Emerson Dub) (Toby Emerson Dub)'",0
1750,"b'Made In Japan'","b'Deep Forest'",0.0,301.06077,1,133.392,3,"b'Madazulu'",1997
1751,"b'Tampa Red Vol. 10 1938-1939'","b'Tampa Red'",0.0,169.97832,10,93.443,1,"b'If I Had Known'",0
1752,"b'The Big Dirty'","b'Every Time I Die'",0.0,148.92363,9,95.611,4,"b'Depressionista'",2007
1753,"b'Lifer'","b'Lifer'",0.0,228.62322,5,104.587,4,"b'Boring'",2001
1754,"b'Rock For Light'","b'Bad Brains'",0.0,119.71873,5,127.191,1,"b'Riot Squad (1991 Digital Remaster)'",1983
1755,"b'The Dee Jays / Baby Talk - Best of'","b'The Dee Jays'",0.0,195.10812,5,118.355,4,"b'In The Midnight Hour'",0
1756,"b'Diamond'","b'Diamond D'",0.0,52.79302,1,146.852,3,"b'Intro'",1997
1757,"b'The Rhythm Of The Night'","b'Corona'",0.0,221.49179,7,131.981,4,"b'I Gotta Keep Dancing'",0
1758,"b'Icky Thump'","b'The White Stripes'",0.0,274.59873,7,131.279,4,"b'I\x19m Slowly Turning Into You'",2007
1759,"b'2Fresh - Get It Started'","b'2Fresh'",0.0,461.24363,8,85.322,3,"b'Get It Started'",0
1760,"b'African Grooves Vol.26'","b'Ndala Kasheba'",0.0,414.1971,7,120.039,4,"b'Marashi Ya Pemba'",0
1761,"b"A Pretty Gal's Love"","b'New Roanoke Jug Band'",0.0,186.67057,7,117.269,4,"b'Cold Icy Floor'",0
1762,"b"Lookin' For A Change"","b'Joe McBride'",0.0,291.13424,3,93.331,5,"b'This Is How A Heart Breaks'",0
1763,"b'My Favorite Place'","b'Greater Vision'",0.0,252.682,5,129.493,4,"b"Heaven's Hero (Featuring Champion Of Love)"",0
1764,"b'Sag Ihnen Bescheid'","b'Headliners'",0.0,216.89424,9,160.158,4,"b'Sag Ihnen Bescheid'",2005
1765,"b'Lover Girl'","b'Lady Saw'",0.0,230.53016,11,97.004,4,"b'Bare As You Dare'",1994
1766,"b'La Folie'","b'The Stranglers'",0.0,217.96526,4,107.657,1,"b'It Only Takes Two To Tango'",1981
1767,"b'Smooth Jazz Journey - Third Edition'","b'Hot Club Of Detroit'",0.0,309.96853,4,110.19,4,"b'Night Time'",0
1768,"b"Tales Don't Tell Themselves"","b'Funeral For A Friend'",0.0,261.14567,8,105.324,4,"b'Crash And Burn [Home Demo]'",2007
1769,"b'Later That Day...'","b'Lyrics Born'",0.0,200.38485,1,85.012,4,"b'Bad Dreams'",2003
1770,"b"Life Won't Wait"","b'Rancid'",0.0,113.47546,8,190.922,3,"b'Black Lung (Album Version)'",0
1771,"b'Ladies And Gentlemen... The Best Of George Michael'","b'George Michael'",0.0,281.33832,10,127.844,4,"b'Praying For Time'",1990
1772,"b'20 Suosikkia / Karjalan Marjaana'","b'Tulipunaruusut'",0.0,209.34485,7,118.577,4,"b'Ilta Oulunjoella'",0
1773,"b'The Essential Stevie Ray Vaughan And Double Trouble'","b'The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan'",0.0,208.48281,8,117.947,4,"b'Telephone Song'",1990
1774,"b'Babe Ruth'","b'Babe Ruth'",0.0,365.16526,4,111.315,4,"b'Dancer (2007 Digital Remaster)'",1975
1775,"b'Live'","b'Ronnie Milsap'",0.0,151.37914,7,112.88,4,"b"Don't You Know How Much I Love You"",1983
1776,"b'Wangetti'","b'David Hudson'",0.0,350.56281,10,166.989,4,"b'Monkey & Turtle'",0
1777,"b'Time Machine'","b'Joe Satriani'",0.0,469.60281,4,100.171,3,"b'Echo'",1987
1778,"b'Stomping Ground'","b'Goldfinger'",0.0,128.49587,7,185.409,4,"b"I'm Down"",0
1779,"b'None But The Lonely Heart'","b'Charlie Haden & Chris Anderson'",0.0,412.21179,2,115.007,4,"b'Alone Together'",0
1780,"b'Wanita'","b'Rokia Traor\xc3\xa9'",0.0,340.50567,7,96.311,4,"b'Ch\xc3\xa2teau de sable'",2000
1781,"b'Descarga Espectacular'","b'Fruko Y Sus Tesos'",0.0,249.05098,0,140.462,4,"b'El Ausente/ El Preso/ El Caminante/ Tania'",0
1782,"b'Live At Wacken Open Air 2006 - A Night Of Emperial Wrath'","b'Emperor'",0.0,508.96934,11,162.733,4,"b'With Strength I Burn'",0
1783,"b'Use Your Illusion II'","b"Guns N' Roses"",0.0,524.87791,1,118.101,4,"b'Locomotive (Complicity)'",1991
1784,"b'X Communication : Trilogy II'","b'Brand X'",0.0,292.5971,6,71.608,1,"b'Zero Db (drum solo by Frank Katz)'",0
1785,"b'Trace My Track'","b'Speaker'",0.0,188.29016,9,131.968,4,"b'Joking'",1999
1786,"b'Poolside : Mykonos'","b'Christos Kedras'",0.0,321.64526,0,119.331,4,"b'Water Blazz (Chill House mix)'",0
1787,"b'Lagian Ne Maujan'","b'Faiz Ali Faiz'",0.0,879.69914,3,141.231,3,"b'Lagian ne maujan'",0
1788,"b'Home For The Holidays'","b'Gold City'",0.0,165.09342,7,194.028,4,"b'What Child Is This?'",0
1789,"b'San Juan Suite/San Juan Suite II: Narada Classics'","b'Michael Gettel'",0.0,330.97098,7,101.529,4,"b'Safe Passage'",1996
1790,"b'The Stooges [Deluxe Edition]'","b'The Stooges'",0.0,169.66485,11,148.458,5,"b'Not Right (Remastered LP Version)'",0
1791,"b'Greatest Hits'","b'Restless Heart'",0.0,210.46812,9,114.382,4,"b"That Rock Won't Roll"",1986
1792,"b'Match Box Blues'","b'David Evans'",0.0,250.56608,7,86.201,4,"b'Prison Bound Blues'",0
1793,"b'Play Cool'","b'Will Pan'",0.0,235.85914,8,121.988,4,"b'Shuo Ni Ai Wo'",0
1794,"b'Wake The Sleeper'","b'Uriah Heep'",0.0,212.84526,4,127.962,3,"b'Wake The Sleeper'",2008
1795,"b'Fantasie [Deluxe Edition]'","b'Paso Doble'",0.0,327.83628,0,115.633,4,"b'Fantasie (Extended Version)'",0
1796,"b'Carrier Track'","b'Stress Assassin'",0.0,229.53751,0,163.725,7,"b'EU A4'",2003
1797,"b'The Reckoning'","b'Margaret Becker'",0.0,261.04118,9,149.916,4,"b'Start The Fire'",1989
1798,"b'En las cosas del amor...'","b'Abracadabra'",0.0,144.90077,11,164.192,4,"b'Te estoy saboreando'",0
1799,"b'Chicago R&B [Parrot R&B]'","b'Orchids'",0.0,175.98649,10,101.485,3,"b'You Said You Loved Me'",0
1800,"b'Modelo Para Armar'","b'Juan Carlos Baglietto'",0.0,220.99546,2,100.855,4,"b'Salzanitos'",0
1801,"b'Bully'","b'Sugarbomb'",0.0,219.74159,2,139.778,4,"b'Gone'",2001
1802,"b'Strictly The Best Vol. 15'","b'Bounty Killer'",0.0,227.5522,1,114.272,5,"b'Ask Fi War'",0
1803,"b'Gaia II'","b'Mago de Oz'",0.0,380.682,2,110.255,5,"b'Desde mi cielo'",2005
1804,"b'Vis\xc3\xa3o Futur\xc3\xadstica Do Passado'","b'Quinteto Violado'",0.0,202.47465,2,161.518,4,"b'Olha Pro Ceu'",0
1805,"b'Cuban Ballerina'","b'Dead To Me'",0.0,145.55383,4,201.123,4,"b"Don't Lie"",2006
1806,"b'Heroes And Villains'","b'Paloalto'",0.0,289.59302,4,152.0,4,"b'Seed'",0
1807,"b'Die besten Tage sind gez\xc3\xa4hlt'","b'Kool Savas'",0.0,79.93424,6,81.224,5,"b'Warum rappst du?'",2000
1808,"b'We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School'","b'Darryl Worley'",0.0,261.642,7,96.716,4,"b"Katie's Song"",0
1809,"b'The Trials Of Job'","b'Mykill Miers'",0.0,263.3922,11,172.485,4,"b'Get Money'",0
1810,"b"Texas Hold'em"","b'Joe McBride'",0.0,314.06975,0,91.979,4,"b'One Eyed Jack'",2005
1811,"b"Immigrant's Daughter"","b'Margaret Becker'",0.0,192.62649,0,96.848,3,"b'Stay Close To Me'",0
1812,"b'The Long Way Home'","b'Jarvis Church'",0.0,231.73179,8,119.976,4,"b'So Beautiful'",0
1813,"b'The Fabulous Mae West And Other Wonderful Girls'","b'Damita Jo'",0.0,182.33424,10,110.058,4,"b'Face To Face'",0
1814,"b'Snivilisation'","b'Orbital'",0.0,933.642,0,95.315,1,"b'Are We Here ?'",1994
