atable_id,btable_id,sim_title,sim_artist,dif_year
6936,457676,1.0000,0.0526,10.0
6959,745003,1.0000,0.0312,-1
6961,533727,1.0000,1.0000,0.0
6969,549685,0.7143,0.7143,0.0
6974,243920,1.0000,1.0000,0.0
6974,710742,1.0000,1.0000,0.0
6974,425818,0.7429,0.0370,-1
6986,98148,1.0000,1.0000,1.0
6986,369115,1.0000,1.0000,1.0
6986,243543,1.0000,1.0000,1.0
6986,530318,1.0000,0.0385,-1
6998,533770,1.0000,0.0417,10.0
7000,421264,1.0000,0.0357,20.0
7009,127584,1.0000,0.6667,0.0
7009,30989,1.0000,0.6667,0.0
7009,40081,1.0000,0.6667,0.0
7009,196037,1.0000,0.6667,0.0
7017,176456,1.0000,0.4783,0.0
7020,215589,1.0000,0.0263,1.0
7020,141141,1.0000,0.3846,0.0
7024,54776,1.0000,1.0000,-1
7025,287745,1.0000,0.1176,13.0
7025,501030,1.0000,0.0526,-1
7025,376345,1.0000,0.0833,-1
7025,456302,1.0000,0.0667,-1
7025,804856,1.0000,0.1176,13.0
7025,142149,1.0000,0.0476,21.0
7025,165545,1.0000,0.0435,-1
7026,706571,1.0000,1.0000,-1
7026,620708,1.0000,1.0000,-1
7032,656863,1.0000,0.7692,1.0
7036,742034,1.0000,0.0357,1.0
7036,252956,1.0000,0.6471,1.0
7037,256033,1.0000,0.6471,0.0
7048,138569,1.0000,0.3429,0.0
7049,63696,1.0000,0.2308,0.0
7054,506828,1.0000,0.0645,-1
7056,84293,1.0000,0.0333,14.0
7057,680349,1.0000,0.0385,1.0
7057,569531,1.0000,0.0833,-1
7057,631887,1.0000,0.0417,16.0
7059,320319,1.0000,1.0000,0.0
7060,59429,0.7647,1.0000,0.0
7060,379863,0.7647,1.0000,0.0
7067,469471,0.8261,1.0000,-1
7070,774405,1.0000,1.0000,0.0
7070,653516,1.0000,1.0000,0.0
7071,124229,1.0000,0.0400,6.0
7071,768980,1.0000,0.0556,2.0
7072,572791,1.0000,1.0000,0.0
7085,286233,1.0000,0.0952,-1
7085,41906,1.0000,0.0217,-1
7096,688295,1.0000,0.0588,-1
7099,87192,0.7143,1.0000,0.0
7100,689883,0.7037,1.0000,13.0
7100,46268,0.7037,1.0000,13.0
7103,700775,1.0000,1.0000,0.0
7116,415340,1.0000,1.0000,0.0
7116,247424,1.0000,1.0000,0.0
7116,132956,1.0000,1.0000,0.0
7116,226904,1.0000,1.0000,0.0
7116,115327,1.0000,1.0000,0.0
7117,362484,1.0000,0.0500,3.0
7131,426393,1.0000,1.0000,1.0
7132,330712,1.0000,1.0000,1.0
7132,806717,1.0000,1.0000,1.0
7132,760402,1.0000,1.0000,1.0
7134,427700,1.0000,1.0000,0.0
7136,222248,1.0000,0.0714,-1
7136,561431,1.0000,0.0217,0.0
7136,677258,1.0000,0.0256,6.0
7136,51625,1.0000,0.0465,-1
7136,755262,1.0000,0.0400,11.0
7136,614420,1.0000,0.1250,0.0
7138,85150,1.0000,0.0556,9.0
7138,316722,1.0000,0.0556,9.0
7138,88311,1.0000,0.0526,31.0
7138,567071,1.0000,0.0400,5.0
7138,114213,1.0000,0.0400,5.0
7175,292823,1.0000,1.0000,-1
7176,43852,1.0000,0.1875,-1
7177,449474,1.0000,1.0000,-1
7179,455169,1.0000,0.0625,10.0
7179,277051,1.0000,0.0256,18.0
7179,376048,1.0000,0.0323,-1
7179,785739,1.0000,0.0667,-1
7179,284245,1.0000,0.0667,-1
7179,136965,1.0000,0.0667,-1
7182,759475,1.0000,0.0385,-1
7182,305258,1.0000,0.0417,5.0
7182,801128,0.7273,0.0370,-1
7182,145988,1.0000,0.0400,11.0
7182,68204,1.0000,0.0385,10.0
7182,826322,1.0000,0.0323,0.0
7182,109675,1.0000,0.0303,12.0
7182,807596,1.0000,0.0385,12.0
7182,651050,0.7273,0.0345,2.0
7184,803272,1.0000,0.0385,7.0
7184,533188,1.0000,0.0357,7.0
7184,49860,1.0000,0.0455,-1
7184,712214,1.0000,0.0250,-1
7186,426443,1.0000,0.0465,8.0
7186,164403,1.0000,0.0606,8.0
7188,234631,1.0000,0.0286,-1
7189,24981,1.0000,0.2093,-1
7189,175831,1.0000,0.0345,2.0
7196,107815,1.0000,1.0000,-1
7201,418934,1.0000,0.0455,-1
7201,269755,1.0000,0.0270,-1
7203,113324,1.0000,1.0000,0.0
7204,692916,1.0000,1.0000,1.0
7204,92019,1.0000,0.0357,2.0
7205,71064,1.0000,0.7143,-1
7205,334435,1.0000,0.7143,0.0
7205,154990,1.0000,0.7143,0.0
7221,492089,1.0000,0.0400,30.0
7221,675907,1.0000,0.0690,-1
7241,791092,1.0000,1.0000,0.0
7241,181002,1.0000,1.0000,0.0
7241,166163,1.0000,1.0000,0.0
7241,792920,1.0000,0.0435,2.0
7241,652218,1.0000,1.0000,0.0
7241,100192,1.0000,1.0000,0.0
7241,612216,1.0000,1.0000,0.0
7241,349819,1.0000,1.0000,0.0
7241,521119,1.0000,1.0000,0.0
7241,157972,1.0000,0.0357,-1
7241,291194,1.0000,1.0000,0.0
7241,168070,1.0000,1.0000,0.0
7241,182663,1.0000,0.0625,5.0
7241,821740,1.0000,1.0000,0.0
7241,5318,1.0000,1.0000,0.0
7241,206799,1.0000,1.0000,0.0
7241,478213,1.0000,1.0000,0.0
7241,344071,1.0000,1.0000,0.0
7241,498962,1.0000,0.0625,5.0
7241,438044,1.0000,0.0500,2.0
7241,564547,1.0000,1.0000,0.0
7241,547224,1.0000,0.0357,-1
7241,604720,1.0000,0.0625,5.0
7243,714021,1.0000,1.0000,0.0
7243,484936,1.0000,1.0000,0.0
7243,796405,1.0000,1.0000,0.0
7243,337671,1.0000,1.0000,0.0
7243,300138,1.0000,1.0000,0.0
7243,654224,1.0000,1.0000,0.0
7243,818556,1.0000,1.0000,0.0
7244,326204,1.0000,0.0213,8.0
7244,344507,1.0000,0.2759,1.0
7245,748681,1.0000,0.0323,6.0
7245,374152,1.0000,0.0667,3.0
7247,818180,1.0000,1.0000,0.0
7254,450221,1.0000,0.0227,28.0
7255,567565,1.0000,1.0000,0.0
7257,228761,0.7568,0.3810,0.0
7263,661180,1.0000,1.0000,0.0
7264,348761,0.7000,1.0000,0.0
7274,83013,1.0000,1.0000,0.0
7274,771638,1.0000,1.0000,0.0
7274,465410,1.0000,1.0000,0.0
7274,514591,1.0000,1.0000,0.0
7274,498319,1.0000,1.0000,0.0
7275,794734,1.0000,1.0000,1.0
7275,669920,1.0000,1.0000,1.0
7276,354457,1.0000,0.0345,-1
7276,247664,1.0000,0.0667,2.0
7276,354548,1.0000,0.0333,-1
7276,378273,1.0000,0.0909,-1
7276,607680,1.0000,1.0000,0.0
7276,122331,1.0000,0.0303,15.0
7276,81531,1.0000,0.0333,13.0
7276,589489,1.0000,0.0645,2.0
7276,692898,1.0000,0.0588,10.0
7276,37787,1.0000,1.0000,0.0
7277,794734,1.0000,1.0000,0.0
7277,669920,1.0000,1.0000,0.0
7279,28806,1.0000,0.0455,4.0
7279,25490,1.0000,0.0625,-1
7279,717217,1.0000,0.0417,2.0
7279,404727,1.0000,1.0000,0.0
7279,720295,1.0000,0.0455,4.0
7279,120448,1.0000,0.0455,4.0
7291,223354,1.0000,0.0476,-1
7291,383618,1.0000,0.0870,-1
7291,756580,1.0000,0.0588,16.0
7291,399919,1.0000,0.0476,-1
7291,590426,1.0000,0.0385,1.0
7291,656680,1.0000,0.0588,-1
7291,808343,1.0000,0.0345,21.0
7291,19966,1.0000,0.1176,13.0
7291,315055,1.0000,0.1250,-1
7291,257753,1.0000,0.0435,20.0
7294,738535,1.0000,0.0345,-1
7294,617735,1.0000,0.5000,1.0
7294,488962,1.0000,0.0385,3.0
7294,616792,1.0000,0.0400,-1
7294,335130,1.0000,0.0345,37.0
7294,379818,1.0000,0.0345,37.0
7301,391777,1.0000,0.0625,-1
7301,370286,1.0000,0.0417,-1
7301,31816,1.0000,0.0400,-1
7301,512681,1.0000,0.0526,4.0
7301,677796,1.0000,0.0625,7.0
7301,708870,1.0000,0.0270,6.0
7301,729455,1.0000,1.0000,-1
7301,653259,1.0000,0.0370,5.0
7301,488427,1.0000,0.0526,4.0
7301,627697,1.0000,0.0625,-1
7301,90058,1.0000,0.0417,2.0
7301,10201,1.0000,0.0417,-1
7303,244084,1.0000,1.0000,-1
7303,414295,1.0000,1.0000,-1
7304,770133,1.0000,0.0227,-1
7304,556568,0.7273,0.0333,-1
7308,328735,1.0000,0.1471,17.0
7308,128102,1.0000,0.0294,13.0
7308,247138,1.0000,0.0588,-1
7310,706803,1.0000,0.0213,13.0
7310,362141,1.0000,0.0278,10.0
7310,287696,1.0000,0.0278,12.0
7312,33173,1.0000,0.1087,7.0
7318,63226,1.0000,0.0435,-1
7328,416832,1.0000,0.0606,-1
7328,278691,1.0000,0.0222,-1
7328,89289,1.0000,0.0606,-1
7328,24445,1.0000,0.0588,8.0
7328,52628,1.0000,0.0270,-1
7328,681714,1.0000,0.0256,-1
7328,357238,1.0000,0.0541,11.0
7328,9205,1.0000,0.0606,-1
7336,517074,1.0000,1.0000,0.0
7336,521076,1.0000,1.0000,0.0
7344,758392,1.0000,1.0000,0.0
7344,481469,1.0000,1.0000,0.0
7344,638456,1.0000,1.0000,0.0
7347,31459,1.0000,1.0000,0.0
7347,224999,1.0000,1.0000,0.0
7348,471250,1.0000,0.0500,15.0
7348,643865,1.0000,0.1667,0.0
7348,425533,1.0000,0.1667,0.0
7350,307720,1.0000,0.0263,-1
7350,808030,1.0000,0.0263,-1
7360,537040,1.0000,1.0000,7.0
7361,87305,1.0000,0.0345,-1
7361,284005,1.0000,0.0435,-1
7361,67156,1.0000,0.0312,-1
7361,186659,1.0000,1.0000,10.0
7361,404257,1.0000,0.0417,19.0
7362,445006,1.0000,1.0000,10.0
7362,792105,1.0000,0.0455,-1
7370,258999,1.0000,1.0000,1.0
7371,181697,0.7391,1.0000,1.0
7374,644862,1.0000,0.0333,-1
7374,317903,1.0000,0.0500,-1
7374,598592,1.0000,0.0455,3.0
7374,267083,1.0000,0.0345,3.0
7374,42479,1.0000,0.0385,4.0
7379,178527,1.0000,0.0270,8.0
7379,638770,1.0000,0.0270,6.0
7379,46782,1.0000,0.0303,4.0
7384,198572,1.0000,1.0000,0.0
7384,212623,1.0000,0.0455,13.0
7384,622834,1.0000,0.0556,3.0
7384,744190,1.0000,1.0000,0.0
7384,700726,1.0000,1.0000,0.0
7384,517012,1.0000,1.0000,0.0
7384,757937,1.0000,1.0000,0.0
7384,294766,1.0000,1.0000,0.0
7384,371141,1.0000,1.0000,0.0
7384,520656,1.0000,1.0000,0.0
7384,612985,1.0000,1.0000,0.0
7384,577513,1.0000,1.0000,0.0
7384,445947,1.0000,0.0400,12.0
7384,79842,1.0000,1.0000,0.0
7385,774611,1.0000,1.0000,0.0
7385,537737,1.0000,1.0000,0.0
7386,334974,1.0000,0.0556,0.0
7386,267579,1.0000,0.0500,-1
7386,416132,1.0000,1.0000,0.0
7386,148826,1.0000,1.0000,0.0
7386,699981,1.0000,1.0000,0.0
7386,583327,1.0000,0.0435,12.0
7386,510291,1.0000,1.0000,0.0
7386,235210,1.0000,1.0000,0.0
7386,476009,1.0000,1.0000,0.0
7386,255886,1.0000,1.0000,0.0
7395,728736,0.7692,1.0000,-1
7395,630650,0.7692,1.0000,-1
7397,342801,0.7222,1.0000,-1
7401,551758,1.0000,0.0357,29.0
7401,102211,1.0000,0.0333,17.0
7401,238694,1.0000,0.0645,13.0
7402,692901,1.0000,1.0000,11.0
7412,90880,1.0000,0.0476,7.0
7433,300633,1.0000,1.0000,1.0
7439,434116,1.0000,0.0667,12.0
7445,329857,1.0000,1.0000,0.0
7445,813246,1.0000,1.0000,0.0
7445,610639,1.0000,1.0000,0.0
7445,809915,1.0000,1.0000,0.0
7446,94705,1.0000,1.0000,0.0
7446,350923,1.0000,1.0000,0.0
7446,693411,1.0000,1.0000,0.0
7447,249894,0.8649,1.0000,0.0
7447,275190,0.8649,1.0000,0.0
7447,374100,0.8158,1.0000,-1
7447,571834,0.8250,1.0000,-1
7448,799381,1.0000,1.0000,0.0
7448,26400,1.0000,1.0000,0.0
7448,202112,1.0000,1.0000,0.0
7448,76166,1.0000,1.0000,0.0
7449,701017,1.0000,1.0000,0.0
7449,337292,1.0000,1.0000,0.0
7449,441452,1.0000,1.0000,0.0
7449,646471,1.0000,1.0000,0.0
7452,792402,1.0000,1.0000,0.0
7452,777768,1.0000,1.0000,0.0
7453,716983,1.0000,1.0000,0.0
7453,362452,1.0000,1.0000,0.0
7453,252359,1.0000,1.0000,0.0
7455,88225,1.0000,0.0238,1.0
7455,785370,1.0000,0.0571,-1
7455,414742,1.0000,0.0400,1.0
7455,523300,1.0000,0.0238,1.0
7455,507610,1.0000,0.0312,0.0
7455,352084,1.0000,0.0357,-1
7455,3045,1.0000,0.0312,-1
7458,23297,1.0000,0.0233,15.0
7459,129866,1.0000,0.0303,-1
7462,593998,1.0000,0.1667,0.0
7464,580845,0.7692,0.1667,0.0
7466,99202,0.7391,0.1667,-1
7466,431765,0.7391,0.1667,0.0
7466,564330,0.7391,0.1667,0.0
7477,172327,1.0000,1.0000,0.0
7477,185725,1.0000,1.0000,0.0
7477,603769,1.0000,1.0000,0.0
7477,63257,1.0000,1.0000,0.0
7477,313223,1.0000,1.0000,0.0
7477,821290,1.0000,1.0000,0.0
7480,69576,0.7222,0.2857,0.0
7501,231122,1.0000,0.0286,7.0
7501,443678,1.0000,0.0588,17.0
7505,16558,1.0000,1.0000,0.0
7505,256329,1.0000,0.0385,-1
7507,214822,1.0000,1.0000,1.0
7508,83013,1.0000,1.0000,4.0
7508,771638,1.0000,1.0000,4.0
7508,465410,1.0000,1.0000,4.0
7508,514591,1.0000,1.0000,4.0
7508,498319,1.0000,1.0000,4.0
7509,415950,1.0000,1.0000,0.0
7509,371174,1.0000,0.0500,-1
7509,265665,1.0000,1.0000,0.0
7509,325144,1.0000,1.0000,0.0
7509,370548,1.0000,1.0000,0.0
7510,67236,1.0000,1.0000,2.0
7510,241294,1.0000,1.0000,2.0
7510,724918,1.0000,1.0000,2.0
7510,620861,1.0000,1.0000,2.0
7511,135438,1.0000,1.0000,3.0
7511,127263,1.0000,1.0000,3.0
7511,362857,1.0000,1.0000,3.0
7511,626054,1.0000,1.0000,3.0
7511,788025,1.0000,1.0000,3.0
7511,747495,1.0000,1.0000,3.0
7513,98219,0.7500,1.0000,-1
7514,340449,1.0000,1.0000,-1
7514,355471,1.0000,1.0000,-1
7518,88477,1.0000,0.2000,14.0
7525,365666,1.0000,0.0175,-1
7525,451604,1.0000,0.1724,1.0
7525,757187,1.0000,0.0625,-1
7525,62870,1.0000,0.0357,8.0
7525,134552,1.0000,0.0625,-1
7525,20381,1.0000,0.0233,13.0
7525,182388,1.0000,0.0357,8.0
7525,384302,1.0000,0.0278,-1
7535,346646,1.0000,0.0526,3.0
7539,388343,1.0000,0.0227,2.0
7539,203987,1.0000,0.0286,8.0
7549,685753,1.0000,1.0000,0.0
7549,582244,1.0000,1.0000,0.0
7565,687387,1.0000,0.0357,33.0
7566,25339,0.7391,1.0000,0.0
7584,680443,1.0000,0.1379,-1
7586,758392,1.0000,0.4286,18.0
7586,481469,1.0000,0.4286,18.0
7586,638456,1.0000,0.4286,18.0
7587,805364,1.0000,1.0000,0.0
7594,718331,1.0000,1.0000,0.0
7594,279947,1.0000,1.0000,0.0
7599,287745,1.0000,0.0333,30.0
7599,501030,1.0000,0.0323,-1
7599,376345,1.0000,0.0556,-1
7599,456302,1.0000,0.0370,-1
7599,804856,1.0000,0.0333,30.0
7599,142149,1.0000,0.0303,38.0
7599,165545,1.0000,0.0286,-1
7623,691228,1.0000,1.0000,0.0
7624,719942,1.0000,1.0000,1.0
7629,427267,1.0000,1.0000,0.0
7630,370082,1.0000,1.0000,0.0
7633,362395,0.7273,0.1905,4.0
7649,817548,1.0000,0.0417,9.0
7653,663961,1.0000,0.0278,8.0
7654,656939,1.0000,1.0000,0.0
7656,734518,1.0000,1.0000,11.0
7657,811089,0.7692,1.0000,0.0
7657,713808,0.7692,1.0000,0.0
7657,160381,0.7692,1.0000,-1
7661,115954,1.0000,0.5000,1.0
7663,47463,1.0000,0.1667,8.0
7663,723739,1.0000,0.0455,1.0
7663,357556,1.0000,0.1667,8.0
7663,54482,1.0000,0.1667,8.0
7663,665038,1.0000,0.1667,8.0
7663,57032,1.0000,0.0476,32.0
7663,583683,1.0000,0.1667,8.0
7665,383708,1.0000,1.0000,-1
7669,433377,1.0000,0.0250,-1
7669,825327,1.0000,0.0286,19.0
7669,798219,1.0000,0.1481,17.0
7669,338958,1.0000,0.1026,-1
7669,251392,1.0000,0.1481,17.0
7670,365406,1.0000,0.1471,20.0
7670,146922,1.0000,0.0333,4.0
7670,678970,1.0000,0.0930,16.0
7670,670858,1.0000,0.0444,-1
7670,286249,1.0000,0.1613,-1
7670,618158,1.0000,0.1389,-1
7670,245618,1.0000,0.0323,12.0
7671,625788,1.0000,0.2353,-1
7671,449460,1.0000,0.2353,-1
7677,635307,1.0000,0.1154,-1
7677,300757,1.0000,0.2000,7.0
7677,15325,1.0000,0.2105,1.0
7677,286548,1.0000,0.1053,5.0
7678,56773,0.7037,0.0976,-1
7678,779332,0.7037,0.0833,-1
7678,201159,0.7037,0.2353,-1
7684,364194,1.0000,0.1905,16.0
7690,678316,1.0000,1.0000,0.0
7694,508043,0.8182,0.1176,19.0
7694,215232,0.8182,1.0000,0.0
7699,347403,1.0000,0.0625,8.0
7701,815814,0.7500,0.2353,9.0
7701,450204,0.7500,0.2083,1.0
7705,36995,1.0000,1.0000,0.0
7705,311195,1.0000,1.0000,0.0
7707,722008,1.0000,0.2222,-1
7707,55707,1.0000,1.0000,1.0
7708,153605,1.0000,0.1429,8.0
7708,753763,1.0000,0.1429,8.0
7708,487559,1.0000,0.0500,7.0
7708,280871,1.0000,0.1667,-1
7708,758141,1.0000,0.0476,6.0
7708,41399,1.0000,0.0263,15.0
7708,777837,1.0000,1.0000,0.0
7708,555874,1.0000,0.0455,-1
7708,322625,1.0000,0.2941,-1
7708,74932,1.0000,0.0952,7.0
7708,566504,1.0000,0.0263,15.0
7708,257288,1.0000,0.2353,-1
7708,312932,1.0000,0.0263,15.0
7708,558677,1.0000,0.0263,15.0
7708,626332,1.0000,0.1143,11.0
7708,587580,1.0000,0.1429,8.0
7709,663685,1.0000,0.4737,0.0
7709,277290,1.0000,0.0263,6.0
7709,137452,1.0000,0.0526,8.0
7709,620866,1.0000,0.0263,6.0
7709,219483,1.0000,0.0385,5.0
7709,655838,1.0000,0.0370,-1
7709,629247,1.0000,0.0227,7.0
7709,240368,1.0000,0.0417,7.0
7709,312480,1.0000,0.0244,-1
7709,21531,1.0000,0.0333,-1
7709,372331,1.0000,0.0435,6.0
7709,321263,1.0000,0.0385,13.0
7709,595742,1.0000,0.0417,0.0
7709,204457,1.0000,0.0312,4.0
7710,171454,1.0000,0.4737,1.0
7711,574611,1.0000,0.4737,1.0
7725,475503,1.0000,0.0244,-1
7725,363411,1.0000,0.0244,-1
7725,477765,1.0000,0.0435,-1
7750,493353,1.0000,1.0000,-1
7750,439587,1.0000,1.0000,-1
7751,780175,1.0000,1.0000,-1
7751,204385,1.0000,1.0000,-1
7755,179739,1.0000,0.2833,1.0
7756,645290,1.0000,0.0870,14.0
7770,507444,1.0000,1.0000,0.0
7771,707763,1.0000,1.0000,0.0
7773,178648,1.0000,1.0000,-1
7773,522791,1.0000,1.0000,-1
7774,134586,0.8148,1.0000,-1
7774,481081,0.8148,1.0000,-1
7775,6784,0.7391,1.0000,-1
7787,228889,0.7600,0.5652,9.0
7798,182515,0.7500,1.0000,0.0
7799,19287,1.0000,1.0000,0.0
7799,568415,1.0000,1.0000,0.0
7800,593184,1.0000,1.0000,1.0
7800,134139,1.0000,1.0000,1.0
7805,336262,1.0000,0.0294,-1
7805,780655,1.0000,0.0333,10.0
7805,494975,1.0000,0.2400,-1
7805,789874,0.7000,0.0312,7.0
7805,431687,1.0000,0.0333,10.0
7805,825328,1.0000,0.0370,-1
7805,497923,0.7000,0.0312,23.0
7805,350893,0.7000,0.0312,23.0
7805,15657,1.0000,0.0417,18.0
7808,115545,1.0000,0.0244,19.0
7808,424019,1.0000,0.0244,19.0
7808,302208,1.0000,0.0270,17.0
7808,187778,1.0000,0.0222,6.0
7808,529984,1.0000,0.0789,12.0
7808,400995,1.0000,0.0244,9.0
7808,522859,1.0000,0.0222,6.0
7808,518777,1.0000,0.0789,12.0
7808,441348,1.0000,0.0244,12.0
7808,167893,1.0000,0.0556,17.0
7808,719897,1.0000,0.0200,-1
7811,529518,1.0000,0.0476,3.0
7811,30855,1.0000,0.0455,-1
7811,669042,1.0000,0.0667,15.0
7811,423372,1.0000,0.0500,-1
7811,518680,1.0000,0.0476,3.0
7811,418446,1.0000,0.0294,12.0
7811,563939,1.0000,0.0312,25.0
7811,105250,1.0000,0.1500,3.0
7811,217967,1.0000,0.0435,-1
7814,183160,0.7143,1.0000,-1
7814,526780,0.7143,1.0000,-1
7814,85693,0.7143,1.0000,-1
7814,448009,0.7143,1.0000,-1
7816,430265,1.0000,1.0000,-1
7817,455169,1.0000,0.0526,1.0
7817,277051,1.0000,0.0400,9.0
7817,376048,1.0000,0.0588,-1
7817,785739,1.0000,1.0000,-1
7817,284245,1.0000,1.0000,-1
7817,136965,1.0000,1.0000,-1
7827,243766,0.7273,1.0000,0.0
7833,123236,1.0000,1.0000,0.0
7835,554233,1.0000,0.4815,1.0
7836,214281,1.0000,1.0000,0.0
7837,321787,1.0000,1.0000,1.0
7837,663067,1.0000,1.0000,1.0
7837,483366,1.0000,1.0000,1.0
7838,111006,1.0000,0.7500,3.0
7839,232086,1.0000,1.0000,0.0
7848,85016,1.0000,1.0000,-1
7849,57422,1.0000,1.0000,-1
7849,88413,1.0000,1.0000,-1
7849,318602,1.0000,1.0000,-1
7850,454821,1.0000,1.0000,-1
7850,128377,1.0000,1.0000,-1
7850,431983,1.0000,1.0000,-1
7850,694532,1.0000,1.0000,-1
7850,248624,1.0000,1.0000,-1
7850,646052,1.0000,1.0000,-1
7850,3615,1.0000,1.0000,-1
7850,36681,1.0000,1.0000,-1
7851,614875,1.0000,0.1667,3.0
7851,238139,1.0000,0.1750,3.0
7852,605655,1.0000,1.0000,-1
7863,462892,1.0000,1.0000,-1
7864,593649,1.0000,1.0000,-1
7868,695108,1.0000,0.3125,2.0
7875,264596,1.0000,1.0000,0.0
7877,720845,1.0000,1.0000,0.0
7878,120841,0.7143,1.0000,0.0
7879,474299,1.0000,0.0769,7.0
7879,504078,1.0000,0.1000,3.0
7879,396109,1.0000,0.2000,2.0
7879,191014,1.0000,0.1667,0.0
7879,31613,1.0000,0.2105,20.0
7879,234383,1.0000,0.2000,-1
7879,24517,1.0000,0.1200,1.0
7885,263011,1.0000,1.0000,0.0
7885,95966,1.0000,0.1600,8.0
7913,69852,1.0000,1.0000,-1
7914,499363,1.0000,1.0000,-1
7915,388859,1.0000,1.0000,-1
7915,617174,1.0000,1.0000,-1
7916,529301,1.0000,1.0000,-1
7916,762811,1.0000,1.0000,-1
7916,781446,1.0000,0.1000,7.0
7917,383456,1.0000,0.5789,-1
7946,371031,1.0000,0.0476,-1
7949,51053,1.0000,1.0000,-1
7968,195590,1.0000,1.0000,0.0
7979,90597,1.0000,0.5385,0.0
7979,773851,1.0000,0.6364,0.0
7980,618285,1.0000,0.0294,3.0
7982,451744,1.0000,0.0577,4.0
7991,87590,1.0000,0.4583,0.0
7995,437368,1.0000,0.3600,-1
7995,328885,1.0000,0.3600,-1
7995,125263,1.0000,0.7143,-1
7995,693015,1.0000,0.7143,-1
7995,109209,1.0000,0.7143,-1
7995,31547,1.0000,0.7143,-1
7996,804946,1.0000,0.7097,-1
7996,179432,1.0000,0.7097,-1
7996,93373,1.0000,0.7097,-1
7996,113470,1.0000,0.7097,-1
7996,685489,1.0000,0.7097,-1
7997,210577,1.0000,1.0000,0.0
7997,716588,1.0000,1.0000,0.0
7998,459629,1.0000,1.0000,0.0
7999,181913,1.0000,0.1429,-1
7999,35309,1.0000,1.0000,0.0
7999,350815,1.0000,1.0000,0.0
8000,562834,1.0000,0.0476,25.0
8000,72805,1.0000,1.0000,0.0
8000,594260,1.0000,1.0000,0.0
8000,553340,1.0000,1.0000,0.0
8000,632479,1.0000,0.0476,25.0
8001,751367,1.0000,1.0000,1.0
8004,14064,0.7500,0.0435,0.0
8008,54991,1.0000,0.0645,24.0
8008,62951,1.0000,0.0645,11.0
8009,366898,1.0000,0.1481,22.0
8009,359991,1.0000,0.1481,22.0
8009,418804,1.0000,0.1481,22.0
8009,232102,1.0000,0.1481,22.0
8009,465131,1.0000,0.1481,22.0
8009,825076,1.0000,0.1481,22.0
8009,350207,1.0000,0.0400,-1
8009,41685,1.0000,0.1481,22.0
8009,685928,1.0000,0.1481,22.0
8009,431502,1.0000,0.1481,22.0
8009,451985,1.0000,0.1667,-1
8009,411045,1.0000,0.0714,24.0
8009,188316,1.0000,0.1481,22.0
8009,442841,1.0000,0.1481,22.0
8009,19392,1.0000,0.1481,22.0
8009,485363,1.0000,1.0000,0.0
8009,773659,1.0000,0.1481,22.0
8010,741149,0.7391,0.0690,6.0
8011,276828,0.7000,0.1600,18.0
8018,579753,1.0000,1.0000,-1
8018,347440,1.0000,1.0000,-1
8019,9271,1.0000,0.1364,-1
8027,784577,1.0000,1.0000,0.0
8032,589271,1.0000,1.0000,-1
8034,800823,1.0000,1.0000,-1
8037,434817,1.0000,0.6000,0.0
8073,349680,1.0000,1.0000,0.0
8073,464388,1.0000,1.0000,0.0
8073,689862,1.0000,1.0000,0.0
8073,214778,1.0000,1.0000,0.0
8074,693056,1.0000,0.0435,-1
8075,295513,0.7143,0.4783,0.0
8075,788024,0.7143,0.4783,0.0
8075,281451,0.7143,0.4783,0.0
8075,77443,0.7143,0.4783,0.0
8075,618586,0.7143,0.4783,0.0
8075,364865,0.7143,0.0435,16.0
8075,365292,0.7143,0.4783,0.0
8075,432170,0.7143,0.0370,11.0
8075,538835,0.7143,0.4783,0.0
8088,119543,1.0000,0.4583,1.0
8088,269307,1.0000,0.4583,1.0
8089,214407,1.0000,0.4583,1.0
8089,593402,1.0000,0.4583,1.0
8089,411075,1.0000,0.6471,1.0
8089,453669,1.0000,0.4583,1.0
8089,242170,1.0000,0.4583,1.0
8093,537711,1.0000,0.0455,-1
8093,55510,1.0000,0.0370,-1
8093,226131,1.0000,0.0588,-1
8093,370083,1.0000,0.0345,-1
8093,418218,1.0000,0.0455,-1
8093,100766,1.0000,0.0455,-1
8093,181207,1.0000,0.0333,-1
8095,280418,1.0000,0.0435,0.0
8095,590220,1.0000,0.0500,5.0
8095,620168,1.0000,0.0435,0.0
8095,268753,1.0000,0.0909,-1
8095,193113,1.0000,0.0625,-1
8095,695020,1.0000,0.0435,0.0
8095,34791,1.0000,0.0455,-1
8096,177116,1.0000,1.0000,0.0
8098,106080,1.0000,1.0000,3.0
8099,712802,0.7778,1.0000,0.0
8099,303254,0.7778,1.0000,0.0
8100,14064,0.7500,0.0185,14.0
8102,194070,0.7391,1.0000,0.0
8104,498981,1.0000,0.1333,31.0
8107,691424,0.7917,0.0323,7.0
8109,663313,1.0000,0.0769,-1
8118,217093,1.0000,1.0000,0.0
8119,350388,1.0000,1.0000,0.0
8134,209210,1.0000,1.0000,0.0
8134,762551,1.0000,0.0870,-1
8134,512717,1.0000,0.0435,20.0
8134,521286,1.0000,1.0000,0.0
8134,488582,1.0000,0.0435,20.0
8135,377584,1.0000,0.0417,-1
8135,387383,1.0000,0.0500,13.0
8135,617818,0.7273,0.0500,-1
8135,168520,1.0000,0.0455,-1
8135,205659,1.0000,1.0000,0.0
